dialect,sentence_id,token_index,word,morphological_segment,pos_tag
Gulf,2B_3635,7,صورتي,صور+ت+ي,NOUN+NSUFF+PRON
Gulf,2B_3636,8,?,?,PUNC
Gulf,2B_3637,9,?,?,PUNC
Gulf,2B_3638,10,:,:,PUNC
Gulf,2B_3639,11,وين,وين,PART
Gulf,2B_3640,12,حاطتها,حاط+ت+ها,ADJ+NSUFF+PRON
Gulf,2B_3641,13,?,?,PUNC
Gulf,2B_3642,14,?,?,PUNC
Gulf,2B_3643,15,:,:,PUNC
Gulf,2B_3644,16,بالعرض,ب+ال+عرض,PREP+DET+NOUN
Gulf,2B_3645,17,عندج,عند+ج,NOUN+PRON
Gulf,2B_3646,18,?,?,PUNC
Gulf,2B_3647,19,?,?,PUNC
Gulf,2B_3648,20,:,:,PUNC
Gulf,2B_3649,21,شكو,شكو,PART
Gulf,2B_3650,22,حاطين,حاط+ين,ADJ+PRON
Gulf,2B_3651,23,صوره,صور+ه,NOUN+NSUFF
Gulf,2B_3652,24,ذيب,ذيب,NOUN
Gulf,2B_3653,25,?,?,PUNC
Gulf,2B_3654,26,?,?,PUNC
Gulf,2B_3655,27,:,:,PUNC
Gulf,2B_3656,28,أي,أي,PART
Gulf,2B_3657,29,هذا,هذا,PRON
Gulf,2B_3658,30,أنا,أنا,PRON
Gulf,2B_3659,31,?,?,PUNC
Gulf,2B_3660,32,?,?,PUNC
Gulf,2B_3661,33,:,:,PUNC
Gulf,2B_3662,34,جب,جب,V
Gulf,2B_3663,35,لما,لما,PART
Gulf,2B_3664,36,إحط,إحط,V
Gulf,2B_3665,37,صوره,صور+ه,NOUN+NSUFF
Gulf,2B_3666,38,خروف,خروف,NOUN
Gulf,2B_3667,39,تكلم,تكلم,V
Gulf,2B_3668,40,كفوو,كفوو,ADJ
Gulf,2A_3669,1,يعني,يعني,V
Gulf,2A_3670,2,عادي,عادي,ADJ
Gulf,2A_3671,3,اكون,اكون,V
Gulf,2A_3672,4,قاعدة,قاعد+ة,ADJ+NSUFF
Gulf,2A_3673,5,وياج,ويا+ج,NOUN+PRON
Gulf,2A_3674,6,وابتسم,و+ابتسم,CONJ+V
Gulf,2A_3675,7,لج,ل+ج,PREP+PRON
Gulf,2A_3676,8,واسوي,و+اسوي,CONJ+V
Gulf,2A_3677,9,روحي,روح+ي,NOUN+PRON
Gulf,2A_3678,10,فاهمة,فاهم+ة,ADJ+NSUFF
Gulf,2A_3679,11,وانا,و+انا,CONJ+PRON
Gulf,2A_3680,12,ولا,و+لا,CONJ+PART
Gulf,2A_3681,13,ادري,ادري,V
Gulf,2A_3682,14,عن,عن,PREP
Gulf,2A_3683,15,هوا,هوا,NOUN
Gulf,2A_3684,16,دارج,دار+ج,NOUN+PRON
Gulf,2A_3685,17,.,.,PUNC
Gulf,2A_3686,18,.,.,PUNC
Gulf,3B_3687,1,الله,الله,NOUN
Gulf,3B_3688,2,يرزقني,يرزق+ني,V+PRON
Gulf,3B_3689,3,بالشخص,ب+ال+شخص,PREP+DET+NOUN
Gulf,3B_3690,4,اللي,اللي,PART
Gulf,3B_3691,5,اذا,اذا,PART
Gulf,3B_3692,6,مت,مت,V
Gulf,3B_3693,7,يدعي,يدعي,V
Gulf,3B_3694,8,لي,ل+ي,PREP+PRON
Gulf,3B_3695,9,بكل,ب+كل,PREP+NOUN
Gulf,3B_3696,10,صلاه,صلا+ه,NOUN+NSUFF
Gulf,3B_3697,11,.,.,PUNC
Gulf,3B_3698,12,.,.,PUNC
Gulf,3B_3699,13,?,?,PUNC
Gulf,3B_3700,14,,,PUNC
Gulf,3B_3701,15,?,?,PUNC
Gulf,3B_3702,1,عانقني,عانق+ني,V+PRON
Gulf,3B_3703,2,الحزن,ال+حزن,DET+NOUN
Gulf,3B_3704,3,و,و,CONJ
Gulf,3B_3705,4,أسدل,أسدل,V
Gulf,3B_3706,5,عقبي,عقب+ي,NOUN+PRON
Gulf,3B_3707,6,ستاره,ستار+ه,NOUN+NSUFF
Gulf,3B_3708,7,.,.,PUNC
Gulf,3B_3709,8,.,.,PUNC
Gulf,3B_3710,9,ليته,ليت+ه,PART+PRON
Gulf,3B_3711,10,يشوف,يشوف,V
Gulf,3B_3712,11,الحزن,ال+حزن,DET+NOUN
Gulf,3B_3713,12,وشلون,وشلون,PART
Gulf,3B_3714,13,كبرني,كبر+ني,V+PRON
Gulf,3B_3715,14,,,PUNC
Gulf,3B_3716,1,خذ,خذ,V
Gulf,3B_3717,2,راحتك,راح+ت+ك,NOUN+NSUFF+PRON
Gulf,3B_3718,3,دام,دام,V
Gulf,3B_3719,4,هجراني,هجران+ي,NOUN+PRON
Gulf,3B_3720,5,يزيدگ,يزيد+گ,V+PRON
Gulf,3B_3721,6,عمر,عمر,NOUN
Gulf,3B_3722,7,ماهوب,ما+هو+ب,PART+PRON+PREP
Gulf,3B_3723,8,انا,انا,PRON
Gulf,3B_3724,9,اللي,اللي,PART
Gulf,3B_3725,10,يسبب,يسبب,V
Gulf,3B_3726,11,ضيق,ضيق,NOUN
Gulf,3B_3727,12,نفسيتك,نفسي+ت+ك,NOUN+NSUFF+PRON
Gulf,3B_3728,13,ما,ما,PART
Gulf,3B_3729,14,دام,دام,V
Gulf,3B_3730,15,غصن,غصن,NOUN
Gulf,3B_3731,16,المحبه,ال+محب+ه,DET+NOUN+NSUFF
Gulf,3B_3732,17,مايجي,ما+يجي,PART+V
Gulf,3B_3733,18,له,ل+ه,PREP+PRON
Gulf,3B_3734,19,ثمر,ثمر,NOUN
Gulf,3B_3735,20,ما,ما,PART
Gulf,3B_3736,21,عاد,عاد,V
Gulf,3B_3737,22,تفرق,تفرق,V
Gulf,3B_3738,23,معي,مع+ي,NOUN+PRON
Gulf,3B_3739,24,روحتگ,روح+ت+گ,NOUN+NSUFF+PRON
Gulf,3B_3740,25,من,من,PREP
Gulf,3B_3741,26,جيتك,جي+ت+ك,NOUN+NSUFF+PRON
Gulf,2B_3742,1,صح,صح,NOUN
Gulf,2B_3743,2,إن,إن,PART
Gulf,2B_3744,3,الفلوس,ال+فلوس,DET+NOUN
Gulf,2B_3745,4,م,م,PART
Gulf,2B_3746,5,تشتري,تشتري,V
Gulf,2B_3747,6,السعادة,ال+سعاد+ة,DET+NOUN+NSUFF
Gulf,2B_3748,7,?,?,PUNC
Gulf,2B_3749,8,?,?,PUNC
Gulf,2B_3750,9,بس,بس,PART
Gulf,2B_3751,10,تقعد,تقعد,V
Gulf,2B_3752,11,بشواطئ,ب+شواطئ,PREP+NOUN
Gulf,2B_3753,12,المالديف,ال+مالديف,DET+NOUN
Gulf,2B_3754,13,وإنت,و+إنت,CONJ+PRON
Gulf,2B_3755,14,زعلان,زعلان,ADJ
Gulf,2B_3756,15,أحسن,أحسن,ADJ
Gulf,2B_3757,16,من,من,PREP
Gulf,2B_3758,17,انك,ان+ك,PART+PRON
Gulf,2B_3759,18,تقعد,تقعد,V
Gulf,2B_3760,19,بالحاره,ب+ال+حاره,PREP+DET+NOUN
Gulf,2B_3761,20,وجنبك,و+جنب+ك,CONJ+NOUN+PRON
Gulf,2B_3762,21,كيبل,كيبل,NOUN
Gulf,2B_3763,22,كهرب,كهرب,NOUN
Gulf,2B_3764,23,مكتوب,مكتوب,ADJ
Gulf,2B_3765,24,عليه,علي+ه,PREP+PRON
Gulf,2B_3766,25,ادري,ادري,V
Gulf,2B_3767,26,بك,ب+ك,PREP+PRON
Gulf,2B_3768,27,تخون,تخون,V
Gulf,2B_3769,28,?,?,PUNC
Gulf,2B_3770,29,?,?,PUNC
Gulf,2B_3771,30,"""","""",PUNC
Gulf,3B_3772,1,شكلها,شكل+ها,NOUN+PRON
Gulf,3B_3773,2,بيرفكت,بيرفكت,ADJ
Gulf,3B_3774,3,:(,:(,EMOT
Gulf,3B_3775,4,حسبي,حسب+ي,NOUN+PRON
Gulf,3B_3776,5,الله,الله,NOUN
Gulf,3B_3777,6,على,على,PREP
Gulf,3B_3778,7,الجاكيت,ال+جاكيت,DET+NOUN
Gulf,3B_3779,8,و,و,PRON
Gulf,3B_3780,9,السكيني,ال+سكيني,DET+NOUN
Gulf,3B_3781,10,حرمونا,حرم+و+نا,V+PRON+PRON
Gulf,3B_3782,11,من,من,PREP
Gulf,3B_3783,12,طلاتك,طل+ات+ك,NOUN+NSUFF+PRON
Gulf,3B_3784,13,هذي,هذي,PRON
Gulf,3B_3785,14,:(,:(,EMOT
Gulf,3B_3786,15,?,?,PUNC
Gulf,3B_3787,16,?,?,PUNC
Gulf,3B_3788,17,http://t.co/HQwKmaZv04,http://t.co/HQwKmaZv04,URL
Gulf,3B_3789,1,الظاهر,ال+ظاهر,DET+ADJ
Gulf,3B_3790,2,انا,انا,PRON
Gulf,3B_3791,3,الوحيد,ال+وحيد,DET+ADJ
Gulf,3B_3792,4,اللي,اللي,PART
Gulf,3B_3793,5,ماعندي,ما+عند+ي,PART+NOUN+PRON
Gulf,3B_3794,6,احد,احد,NOUN
Gulf,3B_3795,7,اهتم,اهتم,V
Gulf,3B_3796,8,فيه,في+ه,PREP+PRON
Gulf,3B_3797,9,?,?,PUNC
Gulf,3B_3798,10,?,?,PUNC
Gulf,3B_3799,11,?,?,PUNC
Gulf,3B_3800,12,?,?,PUNC
Gulf,3B_3801,13,؟,؟,PUNC
Gulf,5A_3802,1,اللي,اللي,PART
Gulf,5A_3803,2,اخترع,اخترع,V
Gulf,5A_3804,3,الأتكيت,ال+أتكيت,DET+NOUN
Gulf,5A_3805,4,كان,كان,V
Gulf,5A_3806,5,جالس,جالس,ADJ
Gulf,5A_3807,6,على,على,PREP
Gulf,5A_3808,7,الأكل,ال+أكل,DET+NOUN
Gulf,5A_3809,8,وهو,و+هو,CONJ+PRON
Gulf,5A_3810,9,شبعان,شبعان,ADJ
Gulf,5A_3811,10,?,?,PUNC
Gulf,5A_3812,11,?,?,PUNC
Gulf,1A_3813,1,أكثر,أكثر,ADJ
Gulf,1A_3814,2,حاجه,حاج+ه,NOUN+NSUFF
Gulf,1A_3815,3,ممكن,ممكن,ADJ
Gulf,1A_3816,4,تريح,تريح,V
Gulf,1A_3817,5,ضميري,ضمير+ي,NOUN+PRON
Gulf,1A_3818,6,إن,إن,PART
Gulf,1A_3819,7,الل,الل,NOUN
Gulf,1A_3820,8,ہ,ہ,NSUFF
Gulf,1A_3821,9,دايما,دايم+ا,ADJ+CASE
Gulf,1A_3822,10,عارف,عارف,ADJ
Gulf,1A_3823,11,نيتي,ني+ت+ي,NOUN+NSUFF+PRON
Gulf,3B_3824,1,مدري,م+دري,PART+V
Gulf,3B_3825,2,هو,هو,PRON
Gulf,3B_3826,3,يحبني,يحب+ني,V+PRON
Gulf,3B_3827,4,ولا,و+لا,CONJ+PART
Gulf,3B_3828,5,يبي,يبي,V
Gulf,3B_3829,6,ينسى,ينسى,V
Gulf,3B_3830,7,حبه,حب+ه,NOUN+PRON
Gulf,3B_3831,8,الأولي,ال+أولي,DET+ADJ
Gulf,4A_3832,1,مهما,مهما,PART
Gulf,4A_3833,2,ضحكت,ضحك+ت,V+PRON
Gulf,4A_3834,3,وانبسطت,و+انبسط+ت,CONJ+V+PRON
Gulf,4A_3835,4,يبقى,يبقى,V
Gulf,4A_3836,5,داخلي,داخل+ي,NOUN+PRON
Gulf,4A_3837,6,شعور,شعور,NOUN
Gulf,4A_3838,7,اللي,اللي,PART
Gulf,4A_3839,8,فاقد,فاقد,ADJ
Gulf,4A_3840,9,له,ل+ه,PREP+PRON
Gulf,4A_3841,10,صديق,صديق,NOUN
Gulf,4A_3842,11,بشكل,ب+شكل,PREP+NOUN
Gulf,4A_3843,12,يوجع,يوجع,V
Gulf,4A_3844,13,?,?,PUNC
Gulf,3B_3845,1,مافيه,ما+في+ه,PART+PREP+NSUFF
Gulf,3B_3846,2,احدن,احد+ن,NOUN+NSUFF
Gulf,3B_3847,3,،,،,PUNC
Gulf,3B_3848,4,بها,ب+ها,PREP+PRON
Gulf,3B_3849,5,الدنيا,ال+دنيا,DET+NOUN
Gulf,3B_3850,6,بلا,ب+لا,PREP+PART
Gulf,3B_3851,7,قصه,قص+ه,NOUN+NSUFF
Gulf,3B_3852,8,وكلن,و+كل+ن,CONJ+NOUN+NSUFF
Gulf,3B_3853,9,على,على,PREP
Gulf,3B_3854,10,قصته,قص+ت+ه,NOUN+NSUFF+NSUFF
Gulf,3B_3855,11,مهموم,مهموم,ADJ
Gulf,3B_3856,12,ومسافر,و+مسافر,CONJ+ADJ
Gulf,3B_3857,13,[,[,PUNC
Gulf,3B_3858,14,?,?,PUNC
Gulf,3B_3859,15,?,?,PUNC
Gulf,3B_3860,16,?,?,PUNC
Gulf,3B_3861,17,?,?,PUNC
Gulf,3B_3862,18,?,?,PUNC
Gulf,3B_3863,19,?,?,PUNC
Gulf,3B_3864,20,?,?,PUNC
Gulf,3B_3865,21,?,?,PUNC
Gulf,3B_3866,22,?,?,PUNC
Gulf,3B_3867,23,?,?,PUNC
Gulf,3B_3868,24,مع,مع,NOUN
Gulf,3B_3869,25,كل,كل,NOUN
Gulf,3B_3870,26,قصه,قص+ه,NOUN+NSUFF
Gulf,3B_3871,27,جديده,جديد+ه,ADJ+NSUFF
Gulf,3B_3872,28,تنولد,تنولد,V
Gulf,3B_3873,29,غصه,غص+ه,NOUN+NSUFF
Gulf,3B_3874,30,ومع,و+مع,CONJ+NOUN
Gulf,3B_3875,31,كل,كل,NOUN
Gulf,3B_3876,32,غصه,غص+ه,NOUN+NSUFF
Gulf,3B_3877,33,جديده,جديد+ه,ADJ+NSUFF
Gulf,3B_3878,34,،,،,PUNC
Gulf,3B_3879,35,ينولد,ينولد,V
Gulf,3B_3880,36,شاعر,شاعر,NOUN
Gulf,4A_3881,1,جدا,جد+ا,NOUN+CASE
Gulf,4A_3882,2,حزين,حزين,ADJ
Gulf,4A_3883,3,.,.,PUNC
Gulf,4A_3884,4,.,.,PUNC
Gulf,4A_3885,5,وممتلي,و+ممتلي,CONJ+ADJ
Gulf,4A_3886,6,صدره,صدر+ه,NOUN+PRON
Gulf,4A_3887,7,حكي,حكي,NOUN
Gulf,4A_3888,8,…,…,PUNC
Gulf,4A_3889,9,لالراحلين,ل+ال+راحل+ين,PREP+DET+ADJ+PRON
Gulf,4A_3890,10,.,.,PUNC
Gulf,4A_3891,11,.,.,PUNC
Gulf,4A_3892,12,يشهق,يشهق,V
Gulf,4A_3893,13,انفاسه,انفاس+ه,NOUN+PRON
Gulf,4A_3894,14,بذكرى,ب+ذكرى,PREP+NOUN
Gulf,4A_3895,15,.,.,PUNC
Gulf,4A_3896,16,.,.,PUNC
Gulf,4A_3897,17,و,و,CONJ
Gulf,4A_3898,18,يزفر,يزفر,V
Gulf,4A_3899,19,انفاسه,انفاس+ه,NOUN+PRON
Gulf,4A_3900,20,حنين,حنين,NOUN
Gulf,4A_3901,21,!,!,PUNC
Gulf,4A_3902,22,الله,الله,NOUN
Gulf,4A_3903,23,يعين,يعين,V
Gulf,4A_3904,24,.,.,PUNC
Gulf,4A_3905,25,.,.,PUNC
Gulf,4A_3906,26,#iglt,#iglt,HASH
Gulf,2B_3907,1,@sh3err_1,@sh3err_1,MENTION
Gulf,2B_3908,2,حدتني,حد+ت+ني,V+PRON+PRON
Gulf,2B_3909,3,وجيت,و+جيت,CONJ+V
Gulf,2B_3910,4,اداري,اداري,V
Gulf,2B_3911,5,دمعة,دمع+ة,NOUN+NSUFF
Gulf,2B_3912,6,عيوني,عيون+ي,NOUN+PRON
Gulf,2B_3913,7,باين,باين,ADJ
Gulf,2B_3914,8,علي,علي,PREP
Gulf,2B_3915,9,التلفزيون,ال+تلفزيون,DET+NOUN
Gulf,2B_3916,10,والضيق,و+ال+ضيق,CONJ+DET+NOUN
Gulf,2B_3917,11,وانتاجه,و+انتاج+ه,CONJ+NOUN+PRON
Gulf,2B_3918,12,،,،,PUNC
Gulf,2B_3919,13,،,،,PUNC
Gulf,2B_3920,14,منهار,منهار,ADJ
Gulf,2B_3921,15,لوني,لون+ي,NOUN+PRON
Gulf,2B_3922,16,متغير,متغير,ADJ
Gulf,2B_3923,17,ماهو,ما+هو,PART+PRON
Gulf,2B_3924,18,بلوني,ب+لون+ي,PREP+NOUN+PRON
Gulf,5A_3925,1,صباح,صباح,NOUN
Gulf,5A_3926,2,/,/,PUNC
Gulf,5A_3927,3,الانجليزي,ال+انجليزي,DET+NOUN
Gulf,5A_3928,4,صباح,صباح,NOUN
Gulf,5A_3929,5,اللي,اللي,PART
Gulf,5A_3930,6,بقى,بقى,V
Gulf,5A_3931,7,فيني,في+ني,PREP+PRON
Gulf,5A_3932,8,.,.,PUNC
Gulf,5A_3933,9,.,.,PUNC
Gulf,5A_3934,10,من,من,PREP
Gulf,5A_3935,11,آثار,آثار,NOUN
Gulf,5A_3936,12,السهر,ال+سهر,DET+NOUN
Gulf,5A_3937,13,ل,ل,PREP
Gulf,5A_3938,14,الشمس,ال+شمس,DET+NOUN
Gulf,5A_3939,15,!,!,PUNC
Gulf,5A_3940,16,صباح,صباح,NOUN
Gulf,5A_3941,17,آمالي,آمال+ي,NOUN+PRON
Gulf,5A_3942,18,البارح,ال+بارح,DET+NOUN
Gulf,5A_3943,19,.,.,PUNC
Gulf,5A_3944,20,.,.,PUNC
Gulf,5A_3945,21,تجيني,تجي+ني,V+PRON
Gulf,5A_3946,22,من,من,PREP
Gulf,5A_3947,23,عيونك,عيون+ك,NOUN+PRON
Gulf,5A_3948,24,همس,همس,NOUN
Gulf,5A_3949,25,.,.,PUNC
Gulf,5A_3950,26,.,.,PUNC
Gulf,5A_3951,27,!,!,PUNC
Gulf,3A_3952,1,ابي,ابي,V
Gulf,3A_3953,2,ابدل,ابدل,V
Gulf,3A_3954,3,المكيف,ال+مكيف,DET+NOUN
Gulf,3A_3955,4,اللي,اللي,PART
Gulf,3A_3956,5,في,في,PREP
Gulf,3A_3957,6,غرفتي,غرف+ت+ي,NOUN+NSUFF+PRON
Gulf,3A_3958,7,و,و,CONJ
Gulf,3A_3959,8,ابي,ابي,V
Gulf,3A_3960,9,احط,احط,V
Gulf,3A_3961,10,هاي,هاي,PRON
Gulf,3A_3962,11,المكيف,ال+مكيف,DET+NOUN
Gulf,3A_3963,12,القديم,ال+قديم,DET+ADJ
Gulf,3A_3964,13,اللي,اللي,PART
Gulf,3A_3965,14,يطلع,يطلع,V
Gulf,3A_3966,15,صوت,صوت,NOUN
Gulf,3A_3967,16,و,و,CONJ
Gulf,3A_3968,17,تتحكم,تتحكم,V
Gulf,3A_3969,18,فيه,في+ه,PREP+PRON
Gulf,3A_3970,19,بالدائره,ب+ال+دائر+ه,PREP+DET+NOUN+NSUFF
Gulf,3A_3971,20,،,،,PUNC
Gulf,3A_3972,21,والله,و+الله,CONJ+NOUN
Gulf,3A_3973,22,يحلي,يحل+ي,V+PRON
Gulf,3A_3974,23,الرقده,ال+رقد+ه,DET+NOUN+NSUFF
Gulf,3A_3975,24,?,?,PUNC
Gulf,3A_3976,25,?,?,PUNC
Gulf,3A_3977,26,?,?,PUNC
Gulf,3A_3978,27,?,?,PUNC
Gulf,3A_3979,1,كل,كل,NOUN
Gulf,3A_3980,2,ماتخسر,ما+تخسر,PART+V
Gulf,3A_3981,3,شي,شي,NOUN
Gulf,3A_3982,4,تاكد,تاكد,V
Gulf,3A_3983,5,انه,ان+ه,PART+NSUFF
Gulf,3A_3984,6,ربك,رب+ك,NOUN+PRON
Gulf,3A_3985,7,بيعوضك,ب+يعوض+ك,PROG_PART+V+PRON
Gulf,3A_3986,8,ب,ب,PREP
Gulf,3A_3987,9,الي,الي,PRON
Gulf,3A_3988,10,احسن,احسن,ADJ
Gulf,3A_3989,11,منه,من+ه,PREP+PRON
Gulf,3A_3990,12,?,?,PUNC
Gulf,3A_3991,13,?,?,PUNC
Gulf,3A_3992,14,?,?,PUNC
Gulf,3A_3993,15,.,.,PUNC
Gulf,4B_3994,1,ابي,ابي,V
Gulf,4B_3995,2,اضيع,اضيع,V
Gulf,4B_3996,3,نعالي,نعال+ي,NOUN+PRON
Gulf,4B_3997,4,عشان,عشان,PART
Gulf,4B_3998,5,انأم,انأم,V
Gulf,4B_3999,6,عندكم,عند+كم,NOUN+PRON
Gulf,4B_4000,7,!,!,PUNC
Gulf,4B_4001,8,#راحو,#راحو,HASH
Gulf,4B_4002,9,الطيبين,ال+طيب+ين,DET+NOUN+PRON
Gulf,4B_4003,10,?,?,PUNC
Gulf,2B_4004,1,اخوي,اخو+ي,NOUN+PRON
Gulf,2B_4005,2,اذا,اذا,PART
Gulf,2B_4006,3,قال,قال,V
Gulf,2B_4007,4,يلا,يلا,NOUN
Gulf,2B_4008,5,بطلعج,ب+طلع+ج,PROG_PART+V+PRON
Gulf,2B_4009,6,مايمديني,ما+يمدي+ني,PART+V+PRON
Gulf,2B_4010,7,اقفل,اقفل,V
Gulf,2B_4011,8,باب,باب,NOUN
Gulf,2B_4012,9,الغرفه,ال+غرف+ه,DET+NOUN+NSUFF
Gulf,2B_4013,10,الا,الا,PART
Gulf,2B_4014,11,اسمع,اسمع,V
Gulf,2B_4015,12,صوت,صوت,NOUN
Gulf,2B_4016,13,الهران,ال+هران,DET+NOUN
Gulf,4B_4017,1,"""","""",PUNC
Gulf,4B_4018,2,@iAlMarri,@iAlMarri,MENTION
Gulf,4B_4019,3,_,_,PUNC
Gulf,4B_4020,4,:,:,PUNC
Gulf,4B_4021,5,احب,احب,V
Gulf,4B_4022,6,اكون,اكون,V
Gulf,4B_4023,7,المستثنى,ال+مستثنى,DET+ADJ
Gulf,4B_4024,8,دايما,دايم+ا,ADJ+CASE
Gulf,4B_4025,9,،,،,PUNC
Gulf,4B_4026,10,احب,احب,V
Gulf,4B_4027,11,الاشخاص,ال+اشخاص,DET+NOUN
Gulf,4B_4028,12,اللي,اللي,PART
Gulf,4B_4029,13,يستثنوني,يستثن+و+ني,V+PRON+PRON
Gulf,4B_4030,14,من,من,PREP
Gulf,4B_4031,15,قوانينهم,قوانين+هم,NOUN+PRON
Gulf,4B_4032,16,اللي,اللي,PART
Gulf,4B_4033,17,بتمشي,ب+تمشي,PROG_PART+V
Gulf,4B_4034,18,على,على,PREP
Gulf,4B_4035,19,الكل,ال+كل,DET+NOUN
Gulf,4B_4036,20,،,،,PUNC
Gulf,4B_4037,21,ما,ما,PART
Gulf,4B_4038,22,احب,احب,V
Gulf,4B_4039,23,اكون,اكون,V
Gulf,4B_4040,24,من,من,PREP
Gulf,4B_4041,25,ضمن,ضمن,NOUN
Gulf,4B_4042,26,الكل,ال+كل,DET+NOUN
Gulf,4B_4043,27,ابدا,ابد+ا,NOUN+CASE
Gulf,4B_4044,28,.,.,PUNC
Gulf,4B_4045,29,"""","""",PUNC
Gulf,4A_4046,1,مساي,مسا+ي,NOUN+PRON
Gulf,4A_4047,2,؟,؟,PUNC
Gulf,4A_4048,3,انتي,انت+ي,PRON+NSUFF
Gulf,4A_4049,4,يااللي,يا+اللي,PART+PART
Gulf,4A_4050,5,طيوفك,طيوف+ك,NOUN+PRON
Gulf,4A_4051,6,بالحب,ب+ال+حب,PREP+DET+NOUN
Gulf,4A_4052,7,تداعبني,تداعب+ني,V+PRON
Gulf,4A_4053,8,?,?,PUNC
Gulf,4A_4054,9,?,?,PUNC
Gulf,4A_4055,10,.,.,PUNC
Gulf,4A_4056,11,@contessa_7,@contessa_7,MENTION
Gulf,4B_4057,1,ما,ما,PART
Gulf,4B_4058,2,خلقت,خلق+ت,V+PRON
Gulf,4B_4059,3,الضيقه,ال+ضيق+ه,DET+NOUN+NSUFF
Gulf,4B_4060,4,على,على,PREP
Gulf,4B_4061,5,شان,شان,NOUN
Gulf,4B_4062,6,صدري,صدر+ي,NOUN+PRON
Gulf,4B_4063,7,واكيد,و+اكيد,CONJ+ADJ
Gulf,4B_4064,8,عند,عند,NOUN
Gulf,4B_4065,9,الي,الي,PRON
Gulf,4B_4066,10,خلقها,خلق+ها,V+PRON
Gulf,4B_4067,11,.,.,PUNC
Gulf,4B_4068,12,..,..,PUNC
Gulf,4B_4069,13,فرجها,فرج+ها,NOUN+PRON
Gulf,4B_4070,14,يارب,يا+رب,PART+NOUN
Gulf,4B_4071,15,.,.,PUNC
Gulf,4B_4072,16,..,..,PUNC
Gulf,4B_4073,17,ما,ما,PART
Gulf,4B_4074,18,غيرك,غير+ك,NOUN+PRON
Gulf,4B_4075,19,بالاحوال,ب+ال+احوال,PREP+DET+NOUN
Gulf,4B_4076,20,يدري,يدري,V
Gulf,4B_4077,21,سهل,سهل,V
Gulf,4B_4078,22,اموري,امور+ي,NOUN+PRON
Gulf,4B_4079,23,لو,لو,PART
Gulf,4B_4080,24,تزايد,تزايد,V
Gulf,4B_4081,25,حرجها,حرج+ها,NOUN+PRON
Gulf,3A_4082,1,ترا,ترا,PART
Gulf,3A_4083,2,كلش,كلش,NOUN
Gulf,3A_4084,3,مو,مو,PART
Gulf,3A_4085,4,كشخه,كشخ+ه,NOUN+NSUFF
Gulf,3A_4086,5,اذا,اذا,PART
Gulf,3A_4087,6,جسمت,جسم+ت,V+PRON
Gulf,3A_4088,7,ونفست,و+نفس+ت,CONJ+V+PRON
Gulf,3A_4089,8,ومشيت,و+مشي+ت,CONJ+V+PRON
Gulf,3A_4090,9,مشية,مشي+ة,NOUN+NSUFF
Gulf,3A_4091,10,البطه,ال+بط+ه,DET+NOUN+NSUFF
Gulf,3A_4092,11,اللي,اللي,PART
Gulf,3A_4093,12,مالها,ما+ل+ها,PART+PREP+PRON
Gulf,3A_4094,13,خلق,خلق,NOUN
Gulf,3A_4095,14,شكلك,شكل+ك,NOUN+PRON
Gulf,3A_4096,15,جنك,ج+ن+ك,PREP+PART+PRON
Gulf,3A_4097,16,وحده,وحد+ه,NOUN+PRON
Gulf,3A_4098,17,متنسيه,متنسي+ه,ADJ+NSUFF
Gulf,3A_4099,18,على,على,PREP
Gulf,3A_4100,19,ريلها,ريل+ها,NOUN+PRON
Gulf,3A_4101,20,#بس_اقول,#بس_اقول,HASH
Gulf,2B_4102,1,عط,عط,V
Gulf,2B_4103,2,حنانك,حنان+ك,NOUN+PRON
Gulf,2B_4104,3,لغيري,ل+غير+ي,PREP+NOUN+PRON
Gulf,2B_4105,4,لا,لا,PART
Gulf,2B_4106,5,تسأل,تسأل,V
Gulf,2B_4107,6,عن,عن,PREP
Gulf,2B_4108,7,عنايا,عنا+يا,NOUN+PRON
Gulf,2B_4109,8,.,.,PUNC
Gulf,2B_4110,9,.,.,PUNC
Gulf,2B_4111,10,.,.,PUNC
Gulf,2B_4112,11,.,.,PUNC
Gulf,2B_4113,12,خل,خل,V
Gulf,2B_4114,13,ذكراك,ذكرا+ك,NOUN+PRON
Gulf,2B_4115,14,ليا,ل+يا,PREP+PRON
Gulf,2B_4116,15,وانتوا,و+انت+وا,CONJ+PRON+PRON
Gulf,2B_4117,16,لا,لا,PART
Gulf,2B_4118,17,تذكروني,تذكر+و+ني,V+PRON+PRON
Gulf,2B_4119,18,ياقمر,يا+قمر,PART+NOUN
Gulf,2B_4120,19,وين,وين,PART
Gulf,2B_4121,20,نورك,نور+ك,NOUN+PRON
Gulf,2B_4122,21,غاب,غاب,V
Gulf,2B_4123,22,واظلم,و+اظلم,CONJ+V
Gulf,2B_4124,23,سمايا,سما+يا,NOUN+PRON
Gulf,2B_4125,24,ليه,ليه,PART
Gulf,2B_4126,25,سود,سود,ADJ
Gulf,2B_4127,26,الليالي,ال+ليالي,DET+NOUN
Gulf,2B_4128,27,تحول,تحول,V
Gulf,2B_4129,28,دونك,دون+ك,NOUN+PRON
Gulf,2B_4130,29,ودوني,و+دون+ي,CONJ+NOUN+PRON
Gulf,1A_4131,1,لا,لا,PART
Gulf,1A_4132,2,جيت,جيت,V
