dialect,sentence_id,sentence,segmented,pos_sequence,token_count
Gulf,5B,الايميل او البريد الإلكتروني ( مع الباس ) المستخدم في جوالك مهم جدا تحفظه مثل اسمك عادي تنسى اسمك مو مشكلة بس ايميلك اكسر راسك مفهوم ? ? ? ?,ال+ايميل او ال+بريد ال+إلكتروني ( مع ال+باس ) ال+مستخدم في جوال+ك مهم جد+ا تحفظ+ه مثل اسم+ك عادي تنسى اسم+ك مو مشكل+ة بس ايميل+ك اكسر راس+ك مفهوم ? ? ? ?,DET+NOUN PART DET+NOUN DET+NOUN PUNC NOUN DET+NOUN PUNC DET+NOUN PREP NOUN+PRON ADJ NOUN+CASE V+PRON NOUN NOUN+PRON ADJ V NOUN+PRON PART NOUN+NSUFF PART NOUN+PRON V NOUN+PRON ADJ PUNC PUNC PUNC PUNC,30
Gulf,5B,أبيخ حركة إنك تسوي فولو حال واحد بالغلط و هو يسويلك فولو باك و أنت ما تريد تسحب الفولو عشان ما تطلع كأنك مال فولو ابو دقيقة,أبيخ حرك+ة إن+ك تسوي فولو حال واحد ب+ال+غلط و هو يسوي+ل+ك فولو باك و أنت ما تريد تسحب ال+فولو عشان ما تطلع كأن+ك مال فولو ابو دقيق+ة,ADJ NOUN+NSUFF PART+PRON V NOUN NOUN NOUN PREP+DET+NOUN CONJ PRON V+PREP+PRON NOUN NOUN CONJ PRON PART V V DET+NOUN PART PART V PART+PRON NOUN NOUN NOUN NOUN+NSUFF,27
Gulf,1A,@reem_qarni1 الشيمه بتمرضي انا حدي لحد باب غرفتي واجد برد ياااخي م تقدر تتحرك حتى,@reem_qarni1 ال+شيم+ه ب+تمرض+ي انا حد+ي ل+حد باب غرف+ت+ي واجد برد يا+ااخ+ي م تقدر تتحرك حتى,MENTION DET+NOUN+NSUFF PROG_PART+V+PRON PRON NOUN+PRON PREP+NOUN NOUN NOUN+NSUFF+PRON ADJ NOUN PART+NOUN+PRON PART V V PART,15
Gulf,5A,على قد ما أكون مبسوطه واضحك إلاا إنو يومي يكون ناقص بدونكك .,على قد ما أكون مبسوط+ه و+اضحك إلاا إن+و يوم+ي يكون ناقص ب+دون+كك .,PREP NOUN PART V ADJ+NSUFF CONJ+V PART PART+PRON NOUN+PRON V ADJ PREP+NOUN+PRON PUNC,13
Gulf,3B,@HalaFmradio صباحكم فل زياد ووفاء رايح خط صور ومعي هنود العدد ومصدعينا بسوالفهم وما قادر اسمعكم فالسموحه منكم موضوعكم ما قدرت استوعبه,@HalaFmradio صباح+كم فل زياد و+وفاء رايح خط صور و+مع+ي هنود ال+عدد و+مصدع+ي+نا ب+سوالف+هم و+ما قادر اسمع+كم ف+ال+سموح+ه من+كم موضوع+كم ما قدر+ت استوعب+ه,MENTION NOUN+PRON NOUN NOUN CONJ+NOUN ADJ NOUN NOUN CONJ+NOUN+PRON NOUN DET+NOUN CONJ+ADJ+PRON+PRON PREP+NOUN+PRON CONJ+PART ADJ V+PRON CONJ+DET+NOUN+NSUFF PREP+PRON NOUN+PRON PART V+PRON V+PRON,22
Gulf,1B,هالأيام منتشرة موضة بين البنات لازم أخلي صوتي رقيق كأني عصفور مخنوق ! ? ? ? ? ? ?,ه+ال+أيام منتشر+ة موض+ة بين ال+بنات لازم أخلي صوت+ي رقيق كأن+ي عصفور مخنوق ! ? ? ? ? ? ?,PRON+DET+NOUN ADJ+NSUFF NOUN+NSUFF NOUN DET+NOUN ADJ V NOUN+PRON ADJ PART+PRON NOUN ADJ PUNC PUNC PUNC PUNC PUNC PUNC PUNC,19
Gulf,3B,@Abu_khalid101 @radar_group99 أعتذر كنت اظن يدفوا سيارة مواطن ما دورية شرطه هنا معاكم حق المفروض ما تنشر نفس هذي الصور,@Abu_khalid101 @radar_group99 أعتذر كن+ت اظن يدف+وا سيار+ة مواطن ما دوري+ة شرط+ه هنا معا+كم حق ال+مفروض ما تنشر نفس هذي ال+صور,MENTION MENTION V V+PRON V V+PRON NOUN+NSUFF NOUN PART NOUN+NSUFF NOUN+NSUFF NOUN PART+PRON NOUN DET+ADJ PART V NOUN PRON DET+NOUN,20
Gulf,1A,عن احساس الشرده من الدوام عن احساس البرد والمطر ي الله ترا جالسه أفرح ~ http://t.co/x3ADe2sBYn,عن احساس ال+شرد+ه من ال+دوام عن احساس ال+برد و+ال+مطر ي الله ترا جالس+ه أفرح ~ http://t.co/x3ADe2sBYn,PREP NOUN DET+NOUN+NSUFF PREP DET+NOUN PREP NOUN DET+NOUN CONJ+DET+NOUN PART NOUN PART ADJ+NSUFF V PUNC URL,16
Gulf,1B,? ? ? ? ياشاعره يااللي تصيغين الابيات ابيات شعرك كل ابوها جزيله فكره ، وتصوير وجزالة عبارات بالمختصر بقول مافيك حيله ? ? ? ?,? ? ? ? يا+شاعر+ه يا+اللي تصيغ+ين ال+ابيات ابيات شعر+ك كل ابو+ها جزيل+ه فكر+ه ، و+تصوير و+جزال+ة عبار+ات ب+ال+مختصر ب+قول ما+في+ك حيل+ه ? ? ? ?,PUNC PUNC PUNC PUNC PART+NOUN+NSUFF PART+PART V+PRON DET+NOUN NOUN NOUN+PRON NOUN NOUN+PRON ADJ+NSUFF NOUN+NSUFF PUNC CONJ+NOUN CONJ+ADJ+NSUFF NOUN+NSUFF PREP+DET+NOUN PROG_PART+V PART+PREP+PRON NOUN+NSUFF PUNC PUNC PUNC PUNC,26
Gulf,1B,"~ ودي احلف ان ماا ف الكون زيك بس اخااف يطمنك حلفي و تمشي ? ? ? ? ""","~ ود+ي احلف ان ماا ف ال+كون زي+ك بس اخااف يطمن+ك حلف+ي و تمشي ? ? ? ? """,PUNC V+PRON V PART PART PREP DET+NOUN NOUN+PRON PART V V+PRON NOUN+PRON CONJ V PUNC PUNC PUNC PUNC PUNC,19
Gulf,3A,"- إذا صحيت ولقيت المكيف شغال ! أقوم أدور أهلي لايكون فيهم شيء "" ? ""","- إذا صحي+ت و+لقيت ال+مكيف شغال ! أقوم أدور أهل+ي لا+يكون في+هم شيء "" ? """,PUNC PART V+PRON CONJ+V DET+NOUN ADJ PUNC V V NOUN+PRON PART+V PREP+PRON NOUN PUNC PUNC PUNC,16
Gulf,5B,فكره جديده : الساعه 45 : 10 ابي الكل يقول شي يستحي يقوووله بل خاص مشروع اكسر الخطأ ? ?,فكر+ه جديد+ه : ال+ساع+ه 45 : 10 ابي ال+كل يقول شي يستحي يقووول+ه ب+ل خاص مشروع اكسر ال+خطأ ? ?,NOUN+NSUFF ADJ+NSUFF PUNC DET+NOUN+NSUFF NUM PUNC NUM V DET+NOUN V NOUN V V+PRON PREP+DET NOUN NOUN V DET+NOUN PUNC PUNC,20
Gulf,5A,"تعبنا نداري كل خاطر عشان نعيش و حنا ندور من , يداري خلوها رضينا : بواقعنا لكن يازمن بشويش ترا ما شكينا قسوتك و أنت خابرنا","تعب+نا نداري كل خاطر عشان نعيش و حنا ندور من , يداري خل+و+ها رضي+نا : ب+واقع+نا لكن يا+زمن بشويش ترا ما شكي+نا قسو+ت+ك و أنت خابر+نا",V+PRON V NOUN NOUN PART V CONJ PRON V PART PUNC V V+PRON+PRON V+PRON PUNC PREP+NOUN+PRON CONJ PART+NOUN NOUN PART PART V+PRON NOUN+NSUFF+PRON CONJ PRON ADJ+PRON,26
Gulf,1A,"لا تغلا عليه "" دامك اليوم غالي لا تجدد جروح القلب كافي جروحه لا تواعد وتخلف ياحسين الدلالي ثم تجي تطلبني العذر والسموحه","لا تغلا علي+ه "" دام+ك ال+يوم غالي لا تجدد جروح ال+قلب كافي جروح+ه لا تواعد و+تخلف يا+حسين ال+دلال+ي ثم تجي تطلب+ني ال+عذر و+ال+سموح+ه",PART V PREP+NSUFF PUNC V+PRON DET+NOUN ADJ PART V NOUN DET+NOUN ADJ NOUN+PRON PART V CONJ+V PART+NOUN DET+NOUN+NSUFF PART V V+PRON DET+NOUN CONJ+DET+NOUN+NSUFF,23
Gulf,5B,مو خبار صديقي ؟ @therealbinbaz يوم بيرد علي بسوي ريتويت حال الرد لا تخافوا ? ?,مو خبار صديق+ي ؟ @therealbinbaz يوم ب+يرد علي ب+سوي ريتويت حال ال+رد لا تخاف+وا ? ?,PART NOUN NOUN+PRON PUNC MENTION NOUN PROG_PART+V PREP PROG_PART+V NOUN NOUN DET+NOUN PART V+PRON PUNC PUNC,16
Gulf,4B,بعض المطاوعة : يتزوج اربع ويطلق خمس وعنده عشرين ولد وإذا شاف شباب رايحين دبي قال : هؤلاء استسلموا لشهواتهم ! خالي انت حتى الشهوة حملتها,بعض ال+مطاوع+ة : يتزوج اربع و+يطلق خمس و+عند+ه عشرين ولد و+إذا شاف شباب رايح+ين دبي قال : هؤلاء استسلم+وا ل+شهو+ات+هم ! خال+ي انت حتى ال+شهو+ة حمل+ت+ها,NOUN DET+NOUN+NSUFF PUNC V NOUN CONJ+V NUM CONJ+NOUN+PRON NUM NOUN CONJ+PART V NOUN ADJ+PRON NOUN V PUNC PRON V+PRON PREP+NOUN+NSUFF+PRON PUNC NOUN+PRON PRON PART DET+NOUN+NSUFF V+PRON+PRON,26
Gulf,4B,بالنسبة لي عادي اعرف ناس واسمائهم واشياء عنهم و كذا عشاني فضولية والتحقيق هواية روتينية لي ? ? بس اذا احد عرف عني استغرب كيف وليش عرف ? ? ؟ ؟ ! !,ب+ال+نسب+ة ل+ي عادي اعرف ناس و+اسمائ+هم و+اشياء عن+هم و كذا عشان+ي فضولي+ة و+ال+تحقيق هواي+ة روتيني+ة ل+ي ? ? بس اذا احد عرف عن+ي استغرب كيف و+ليش عرف ? ? ؟ ؟ ! !,PREP+DET+NOUN+NSUFF PREP+PRON ADJ V NOUN CONJ+NOUN+PRON CONJ+NOUN PREP+PRON CONJ ADV PART+PRON NOUN+NSUFF CONJ+DET+NOUN NOUN+NSUFF ADJ+NSUFF PREP+PRON PUNC PUNC PART PART NOUN V PREP+PRON V PART CONJ+PART V PUNC PUNC PUNC PUNC PUNC PUNC,33
Gulf,2A,قول لالدنيا : ترى م أحنا حبايب و أعط لالذكرى فضا و جناح ريش ! !,قول ل+ال+دنيا : ترى م أحنا حبايب و أعط ل+ال+ذكرى فضا و جناح ريش ! !,V PREP+DET+NOUN PUNC PART PART PRON NOUN CONJ V PREP+DET+NOUN NOUN CONJ NOUN NOUN PUNC PUNC,16
Gulf,5B,يقولون البلطجيه رايحين بيعتصمون في الدوار ياالله نروح وياهم,يقول+ون ال+بلطجي+ه رايح+ين ب+يعتصم+ون في ال+دوار يا+الله نروح ويا+هم,V+PRON DET+ADJ+NSUFF ADJ+PRON PROG_PART+V+PRON PREP DET+NOUN PART+NOUN V NOUN+PRON,9
Gulf,1B,المرحلة اللي تجي قبل النوم مباشره اكثر مرحلة يشتغل خيالي فيها توصل لخيالات توديني ورى الشمس . . ينفوني #زين_تو_كذاك يتاخر النوم علينا,ال+مرحل+ة اللي تجي قبل ال+نوم مباشر+ه اكثر مرحل+ة يشتغل خيال+ي في+ها توصل ل+خيال+ات تود+ي+ني ورى ال+شمس . . ينفو+ني #زين_تو_كذاك يتاخر ال+نوم علي+نا,DET+NOUN+NSUFF PART V NOUN DET+NOUN NOUN+NSUFF ADJ NOUN+NSUFF V NOUN+PRON PREP+PRON V PREP+NOUN+NSUFF V+PRON+PRON NOUN DET+NOUN PUNC PUNC V+PRON HASH V DET+NOUN PREP+PRON,23
Gulf,3B,ليش م يسويوا شركة اتصال كذا محترمة حال الخليج كامل * بغض النظر عن المشاكل السياسية * ? ?,ليش م يسو+يوا شرك+ة اتصال كذا محترم+ة حال ال+خليج كامل * ب+غض ال+نظر عن ال+مشاكل ال+سياسي+ة * ? ?,PART PART V+PRON NOUN+NSUFF NOUN ADV ADJ+NSUFF NOUN DET+NOUN ADJ PUNC PREP+NOUN DET+NOUN PREP DET+NOUN DET+NOUN+NSUFF PUNC PUNC PUNC,19
Gulf,5A,شي ما شفته بعينك ؟ لا تطلعه من لسانك,شي ما شف+ت+ه ب+عين+ك ؟ لا تطلع+ه من لسان+ك,NOUN PART V+PRON+PRON PREP+NOUN+PRON PUNC PART V+PRON PREP NOUN+PRON,9
Gulf,3B,"اليوم الكونسيرت كلها دونغهي يحكي لهم كيف قابل هيوك وكيف حبه وكيف هيوك يشتري له الي يبي وش سوا بهز بيرثداي وكيف كل شي يسونه مع بعض :""((((((","ال+يوم ال+كونسيرت كل+ها دونغهي يحكي ل+هم كيف قابل هيوك و+كيف حب+ه و+كيف هيوك يشتري ل+ه الي يب+ي وش سوا ب+هز بيرثداي و+كيف كل شي يسو+ن+ه مع بعض :""((((((",DET+NOUN DET+NOUN NOUN+PRON NOUN V PREP+PRON PART V NOUN CONJ+PART V+PRON CONJ+PART NOUN V PREP+PRON PRON V+PRON PART V PREP+PRON NOUN CONJ+PART NOUN NOUN V+PRON+PRON NOUN NOUN EMOT,28
Gulf,1A,في شخص من تويتر رسل لي سؤال ع الاسك و ما لاحظ اني سويت منع السؤال بالمجهول :) ! ستروا ع عمركم ولا تشوهوا صورتكم قدام الناس عشان سؤال,في شخص من تويتر رسل ل+ي سؤال ع ال+اسك و ما لاحظ ان+ي سوي+ت منع ال+سؤال ب+ال+مجهول :) ! ستر+وا ع عمر+كم و+لا تشوه+وا صور+ت+كم قدام ال+ناس عشان سؤال,PREP NOUN PREP NOUN V PREP+PRON NOUN PREP DET+NOUN CONJ PART V PART+PRON V+PRON NOUN DET+NOUN PREP+DET+ADJ EMOT PUNC V+PRON PREP NOUN+PRON CONJ+PART V+PRON NOUN+NSUFF+PRON NOUN DET+NOUN PART NOUN,29
Gulf,1B,"الرزينه الوحيده ف الشله . .. اتمنى يصير لالبقيه عدوى منها . . هاديه وخنفشاريه . .. "" "" الابتسامه تليق بك جدا @qamshoie","ال+رزين+ه ال+وحيد+ه ف ال+شل+ه . .. اتمنى يصير ل+ال+بقي+ه عدوى من+ها . . هادي+ه و+خنفشاري+ه . .. "" "" ال+ابتسام+ه تليق ب+ك جد+ا @qamshoie",DET+ADJ+NSUFF DET+ADJ+NSUFF PREP DET+NOUN+NSUFF PUNC PUNC V V PREP+DET+NOUN+NSUFF NOUN PREP+PRON PUNC PUNC ADJ+NSUFF CONJ+ADJ+NSUFF PUNC PUNC PUNC PUNC DET+NOUN+NSUFF V PREP+PRON NOUN+CASE MENTION,24
Gulf,5B,أريد مصطفى الأتكيت يحقق لي حلمي و يوديني إسبانيا ، سوولي واسطة له (:,أريد مصطفى ال+أتكيت يحقق ل+ي حلم+ي و يود+ي+ني إسبانيا ، سوو+ل+ي واسط+ة ل+ه (:,V NOUN DET+NOUN V PREP+PRON NOUN+PRON CONJ V+PRON+PRON NOUN PUNC V+PREP+PRON NOUN+NSUFF PREP+PRON EMOT,14
Gulf,1B,#نتائج_الدبلوم_العام إللي يريد يبات برع بيتهم اليوم وما محصل مكان ، يتواصل معي ، ، شقتنا فاضيه فالويكند,#نتائج_الدبلوم_العام إللي يريد يبات برع بيت+هم ال+يوم و+ما محصل مكان ، يتواصل مع+ي ، ، شق+ت+نا فاضي+ه ف+ال+ويكند,HASH PRON V V NOUN NOUN+PRON DET+NOUN CONJ+PART ADJ NOUN PUNC V NOUN+PRON PUNC PUNC NOUN+NSUFF+PRON ADJ+NSUFF PREP+DET+NOUN,18
Gulf,1A,@Badar7_7 امسك يا بدر أول تغريدة لك خف علينا يا متفائل يا مبتسم هههههه احين عرفت ليش مزعج العالم من الصبح . http://t.co/LLsAdb4W1T,@Badar7_7 امسك يا بدر أول تغريد+ة ل+ك خف علي+نا يا متفائل يا مبتسم هههههه احين عرف+ت ليش مزعج ال+عالم من ال+صبح . http://t.co/LLsAdb4W1T,MENTION V PART NOUN ADJ NOUN+NSUFF PREP+PRON V PREP+PRON PART ADJ PART ADJ EMOT NOUN V+PRON PART ADJ DET+NOUN PREP DET+NOUN PUNC URL,23
Gulf,4A,لاصار شبحك بعيد ومحزمك فاضي والوقت حمله ثقيل . . وعلتك عله لاتلتفت في حسايف عمرك الماضي غامر على العز والتوفيق عند الله,لا+صار شبح+ك بعيد و+محزم+ك فاضي و+ال+وقت حمل+ه ثقيل . . و+عل+ت+ك عل+ه لا+تلتفت في حسايف عمر+ك ال+ماضي غامر على ال+عز و+ال+توفيق عند الله,PART+V NOUN+PRON NOUN CONJ+NOUN+PRON ADJ CONJ+DET+NOUN NOUN+PRON ADJ PUNC PUNC CONJ+NOUN+NSUFF+PRON NOUN+NSUFF PART+V PREP NOUN NOUN+PRON DET+ADJ V PREP DET+NOUN CONJ+DET+NOUN NOUN NOUN,23
Gulf,5A,في سياق آخر ، ماتنتظر من أحد يجي يواسيك ويربت على أحزانك تشوكليت غنيه بالكالوريز تفعل مالا يفعله البشر من طبطبه زائفه ومواساه ? ?,في سياق آخر ، ما+تنتظر من أحد يجي يواسي+ك و+يربت على أحزان+ك تشوكليت غني+ه ب+ال+كالوريز تفعل ما+لا يفعل+ه ال+بشر من طبطب+ه زائف+ه و+مواسا+ه ? ?,PREP NOUN NOUN PUNC PART+V PREP NOUN V V+PRON CONJ+V PREP NOUN+PRON NOUN ADJ+NSUFF PREP+DET+NOUN V PART+PART V+PRON DET+NOUN PREP NOUN+NSUFF ADJ+NSUFF CONJ+NOUN+NSUFF PUNC PUNC,25
Gulf,1B,احترت اعبر عن شعوري من غلاك و احتارت أبيات  ن  في حقك قليلة كيف الحكي يقدر يوصل مستواك يااللي غلاك الكون عيا يشيله @Zimoya_AlQasmi??,احتر+ت اعبر عن شعور+ي من غلا+ك و احتار+ت أبيات  ن  في حق+ك قليل+ة كيف ال+حكي يقدر يوصل مستوا+ك يا+اللي غلا+ك ال+كون عيا يشيل+ه @Zimoya_AlQasmi??,V+PRON V PREP NOUN+PRON PREP NOUN+PRON CONJ V+PRON NOUN PUNC NSUFF PUNC PREP NOUN+PRON ADJ+NSUFF PART DET+NOUN V V NOUN+PRON PART+PART NOUN+PRON DET+NOUN V V+PRON MENTION,26
Gulf,3A,تسألني : صآير شئ ! آبد مآصآر لي آي شئ سوى [ بحة شوق ] تفضحني و حنين زآد بس / شوي,تسأل+ني : صآير شئ ! آبد مآ+صآر ل+ي آي شئ سوى [ بح+ة شوق ] تفضح+ني و حنين زآد بس / شوي,V+PRON PUNC V NOUN PUNC NOUN PART+V PREP+PRON NOUN NOUN PART PUNC NOUN+NSUFF NOUN PUNC V+PRON CONJ NOUN V PART PUNC ADJ,22
Gulf,3B,يسعد صباح اهل القلوب النظيفه اللي تحب الخير ولاعندها حقد صباح الخير . .. ? ?,يسعد صباح اهل ال+قلوب ال+نظيف+ه اللي تحب ال+خير و+لا+عند+ها حقد صباح ال+خير . .. ? ?,V NOUN NOUN DET+NOUN DET+ADJ+NSUFF PART V DET+NOUN CONJ+PART+NOUN+PRON NOUN NOUN DET+NOUN PUNC PUNC PUNC PUNC,16
Gulf,4B,"الابتسامة من بعيد معناها "" شفتك خلاص مايحتاج تسسلم ~","ال+ابتسام+ة من بعيد معنا+ها "" شف+ت+ك خلاص ما+يحتاج تسسلم ~",DET+NOUN+NSUFF PREP NOUN NOUN+PRON PUNC V+PRON+PRON NOUN PART+V V PUNC,10
Gulf,1A,مدري الشعر لجل السهر كاره النوم ولا هموم الحديد تجعلك شاعر لا الليل مستوعب سهر كل مهموم ولا السهر قادر يلم المشاعر,م+دري ال+شعر ل+جل ال+سهر كاره ال+نوم و+لا هموم ال+حديد تجعل+ك شاعر لا ال+ليل مستوعب سهر كل مهموم و+لا ال+سهر قادر يلم ال+مشاعر,PART+V DET+NOUN PREP+NOUN DET+NOUN ADJ DET+NOUN CONJ+PART NOUN DET+NOUN V+PRON NOUN PART DET+NOUN ADJ NOUN NOUN NOUN CONJ+PART DET+NOUN ADJ V DET+NOUN,22
Gulf,4A,اذا شفت دب جاي لك معصب ‹ › قله تصدق تراك نحفت شوي ‹ ! على طول بينسى ويقولك امانه من جد ? ؟ ^ من كتاب ترويض الدببه في عالم الفيله,اذا شف+ت دب جاي ل+ك معصب ‹ › قل+ه تصدق ترا+ك نحف+ت شوي ‹ ! على طول ب+ينسى و+يقول+ك امان+ه من جد ? ؟ ^ من كتاب ترويض ال+دبب+ه في عالم ال+فيل+ه,PART V+PRON NOUN V PREP+PRON ADJ PUNC PUNC V+PRON V PART+PRON V+PRON ADJ PUNC PUNC PREP NOUN PROG_PART+V CONJ+V+PRON NOUN+NSUFF PREP NOUN PUNC PUNC PUNC PREP NOUN V DET+NOUN+NSUFF PREP NOUN DET+NOUN+NSUFF,32
Gulf,4B,ضاع عمري وأنا صغيره أفتح الثلاجه بشويش عشان أعرف مصدر اللمبه,ضاع عمر+ي و+أنا صغير+ه أفتح ال+ثلاج+ه بشويش عشان أعرف مصدر ال+لمبه,V NOUN+PRON CONJ+PRON ADJ+NSUFF V DET+NOUN+NSUFF NOUN PART V NOUN DET+NOUN,11
Gulf,3A,@Mb06_111 ونسايم البرد ~ واخر مراسيم الموادع لالشتاء ، يشبه فراق اثنين في ظل الظروف كلن يقول لصاحبه ترجع : متى . .,@Mb06_111 و+نسايم ال+برد ~ و+اخر مراسيم ال+موادع ل+ال+شتاء ، يشبه فراق اثنين في ظل ال+ظروف كل+ن يقول ل+صاحب+ه ترجع : متى . .,MENTION CONJ+NOUN DET+NOUN PUNC CONJ+ADJ NOUN DET+NOUN PREP+DET+NOUN PUNC V NOUN NUM PREP NOUN DET+NOUN NOUN+NSUFF V PREP+NOUN+PRON V PUNC PART PUNC PUNC,23
Gulf,2A,سويت لك حآجه وانت خاابرني مافيه يوم معك قصرت في حآجه ! وآن كان بعد الوفاء منت معبرني مغنيني الله ونفسي غير محتاجه !,سوي+ت ل+ك حآج+ه و+انت خاابر+ني ما+في+ه يوم مع+ك قصر+ت في حآج+ه ! و+آن كان بعد ال+وفاء م+نت معبر+ني مغني+ني الله و+نفس+ي غير محتاج+ه !,V+PRON PREP+PRON NOUN+NSUFF CONJ+PRON ADJ+PRON PART+PREP+NSUFF NOUN NOUN+PRON V+PRON PREP NOUN+NSUFF PUNC CONJ+PART V NOUN DET+NOUN PART+PRON ADJ+PRON NOUN+PRON NOUN CONJ+NOUN+PRON NOUN ADJ+NSUFF PUNC,24
Gulf,5B,انا القريب وممتلي وجهي أغراب وأنا الغريب . . وكل وجه عرفني لا تشوف كم جاملت ف سنينك غياب حاول تجمل في سنيني وشفني,انا ال+قريب و+ممتلي وجه+ي أغراب و+أنا ال+غريب . . و+كل وجه عرف+ني لا تشوف كم جامل+ت ف سنين+ك غياب حاول تجمل في سنين+ي و+شف+ني,PRON DET+NOUN CONJ+ADJ NOUN+PRON NOUN CONJ+PRON DET+NOUN PUNC PUNC CONJ+NOUN NOUN V+PRON PART V PART V+PRON PREP NOUN+PRON NOUN V V PREP NOUN+PRON CONJ+V+PRON,24
Gulf,2B,جدي قآل لا تكثر من مديح اللي تحبه ولآ تماشي واحد ما طاع ربه لآ تثرثر ب آلمجالس ولآ تسلم وإنت جالس #تربية http://t.co/W21kc91vjX,جد+ي قآل لا تكثر من مديح اللي تحب+ه و+لآ تماشي واحد ما طاع رب+ه لآ تثرثر ب آل+مجالس و+لآ تسلم و+إنت جالس #تربية http://t.co/W21kc91vjX,NOUN+PRON V PART V PREP NOUN PART V+PRON CONJ+PART V NOUN PART V NOUN+PRON PART V PREP DET+NOUN CONJ+PART V CONJ+PRON ADJ HASH URL,24
Gulf,3B,انا اذا نصحت احد ؟ انصدم من نفسي ومن الكلام الجنون والنصايح اللي تطلع مني ? ?,انا اذا نصح+ت احد ؟ انصدم من نفس+ي و+من ال+كلام ال+جنون و+ال+نصايح اللي تطلع من+ي ? ?,PRON PART V+PRON NOUN PUNC V PREP NOUN+PRON CONJ+PREP DET+NOUN DET+NOUN CONJ+DET+NOUN PART V PREP+PRON PUNC PUNC,17
Gulf,5B,@iSHATHA_OM الله يستر الزائد لازم يخدم نفسه بنفسه بس المشكله الحديد غايب والكوري بعد,@iSHATHA_OM الله يستر ال+زائد لازم يخدم نفس+ه ب+نفس+ه بس ال+مشكل+ه ال+حديد غايب و+ال+كوري بعد,MENTION NOUN V DET+NOUN ADJ V NOUN+PRON PREP+NOUN+PRON PART DET+NOUN+NSUFF DET+NOUN ADJ CONJ+DET+NOUN NOUN,14
Gulf,1B,وايضا هاينكس جاب ثلاثية يقولك فينقر بنى ملعب طيب سداسية بيب فينقر بنى ملعب . . تشيلسي خذ الابطال فينقر بنى ملعب . . يحسسونك انه بنى الكعبة,و+ايض+ا هاينكس جاب ثلاثي+ة يقول+ك فينقر بنى ملعب طيب سداسي+ة بيب فينقر بنى ملعب . . تشيلسي خذ ال+ابطال فينقر بنى ملعب . . يحسس+ون+ك ان+ه بنى ال+كعب+ة,CONJ+ADV+CASE NOUN V ADJ+NSUFF V+PRON NOUN V NOUN ADJ ADJ+NSUFF NOUN NOUN V NOUN PUNC PUNC NOUN V DET+NOUN NOUN V NOUN PUNC PUNC V+PRON+PRON PART+PRON V DET+NOUN+NSUFF,28
Gulf,2B,يحرسج الرحمن وين ما كنتي يا كل دنيتي ? . #امي,يحرس+ج ال+رحمن وين ما كنت+ي يا كل دني+ت+ي ? . #امي,V+PRON DET+NOUN PART PART V+NSUFF PART NOUN NOUN+NSUFF+PRON PUNC PUNC HASH,11
Gulf,1A,خلوا عنكم سوالف الانجليزي المعرب ياالبنقال ? ?,خل+وا عن+كم سوالف ال+انجليزي ال+معرب يا+ال+بنقال ? ?,V+PRON PREP+PRON NOUN DET+NOUN DET+ADJ PART+DET+NOUN PUNC PUNC,8
Gulf,1A,ويلي على أدري وش اللي جآيبک كلک هو حب و لآ إنت وآحد من مقاديري و إن كآن تبغآني أحبک . . . و لآ أملک عآملني ب صدق و لآ شوف لک غيري ? ? ? ? ? ? ? ? !,ويل+ي على أدري وش اللي جآيب+ک كل+ک هو حب و لآ إنت وآحد من مقادير+ي و إن كآن تبغآ+ني أحب+ک . . . و لآ أمل+ک عآمل+ني ب صدق و لآ شوف ل+ک غير+ي ? ? ? ? ? ? ? ? !,NOUN+PRON PREP V PART PART ADJ+PRON NOUN+PRON PRON NOUN CONJ PART PRON NUM PREP NOUN+PRON CONJ PART V V+PRON V+PRON PUNC PUNC PUNC CONJ PART V+PRON V+PRON PREP NOUN CONJ PART V PREP+PRON NOUN+PRON PUNC PUNC PUNC PUNC PUNC PUNC PUNC PUNC PUNC,43
Gulf,2B,"وش حيلة اللي في هوى حبك رهين ، متولع في سحر عينك يغني ? ? ? ? ؟ ""","وش حيل+ة اللي في هوى حب+ك رهين ، متولع في سحر عين+ك يغني ? ? ? ? ؟ """,PART NOUN+NSUFF PART PREP NOUN NOUN+PRON ADJ PUNC ADJ PREP NOUN NOUN+PRON V PUNC PUNC PUNC PUNC PUNC PUNC,19
Gulf,3B,تعبت من الصريخ بس حلوه اللعبه صح مريوم @MariamAlFalasi_,تعب+ت من ال+صريخ بس حلو+ه ال+لعب+ه صح مريوم @MariamAlFalasi_,V+PRON PREP DET+NOUN PART ADJ+NSUFF DET+NOUN+NSUFF NOUN NOUN MENTION,9
Gulf,1A,اخيس وقت اللي اجلس افكر فيه في كل الاشياء اللي تضايقني,اخيس وقت اللي اجلس افكر في+ه في كل ال+اشياء اللي تضايق+ني,ADJ NOUN PART V V PREP+PRON PREP NOUN DET+NOUN PART V+PRON,11
Gulf,3B,لو انا فنانه مشهوره وجاء أحد صورني بركض وراه راوني راوني صورتي ‹ ? ? ? ? ہ,لو انا فنان+ه مشهور+ه و+جاء أحد صور+ني ب+ركض ورا+ه راو+ني راو+ني صور+ت+ي ‹ ? ? ? ? ہ,PART PRON ADJ+NSUFF ADJ+NSUFF CONJ+V NOUN V+PRON PROG_PART+V NOUN+PRON V+PRON V+PRON NOUN+NSUFF+PRON PUNC PUNC PUNC PUNC PUNC NSUFF,18
