fold,subfold,words,segments,pos_tags
3,A,"['هذا' 'شسمه' 'الفونات' 'شكلها' 'فدرج' 'إلماما' 'مثل' 'ما' 'يقولون' '?'
 '?' '؟' 'EOS']","['هذا' 'ش+سم+ه' 'ال+فون+ات' 'شكل+ها' 'ف+درج' 'إل+ماما' 'مثل' 'ما'
 'يقول+ون' '?' '?' '؟' 'EOS']","['PRON' 'PART+NOUN+PRON' 'DET+NOUN+NSUFF' 'NOUN+PRON' 'PREP+NOUN'
 'DET+NOUN' 'NOUN' 'PART' 'V+PRON' 'PUNC' 'PUNC' 'PUNC' 'EOS']"
5,B,"['ظهريه' 'ممتعه' 'لالجميع' 'أنا' 'في' 'تركيا' 'مدري' 'كم' 'الساعة' 'عندكم'
 '?' 'EOS']","['ظهري+ه' 'ممتع+ه' 'ل+ال+جميع' 'أنا' 'في' 'تركيا' 'م+دري' 'كم' 'ال+ساع+ة'
 'عند+كم' '?' 'EOS']","['NOUN+NSUFF' 'ADJ+NSUFF' 'PREP+DET+NOUN' 'PRON' 'PREP' 'NOUN' 'PART+V'
 'PART' 'DET+NOUN+NSUFF' 'NOUN+PRON' 'PUNC' 'EOS']"
5,B,"['من' 'الاشياء' 'اللي' 'مستحيل' 'تاكلها' 'عند' 'الناس' '?' 'البطيخ'
 'والمنجا' 'يبيلها' 'جلسه' 'خاصة' 'أنواع' 'الأصوآت' 'المرعبة' 'الاتكيت'
 'يختفي' 'معها' 'EOS']","['من' 'ال+اشياء' 'اللي' 'مستحيل' 'تاكل+ها' 'عند' 'ال+ناس' '?' 'ال+بطيخ'
 'و+ال+منجا' 'يب+ي+ل+ها' 'جلس+ه' 'خاص+ة' 'أنواع' 'ال+أصوآت' 'ال+مرعب+ة'
 'ال+اتكيت' 'يختفي' 'مع+ها' 'EOS']","['PREP' 'DET+NOUN' 'PART' 'ADJ' 'V+PRON' 'NOUN' 'DET+NOUN' 'PUNC'
 'DET+NOUN' 'CONJ+DET+NOUN' 'V+PRON+PREP+PRON' 'NOUN+NSUFF' 'NOUN+NSUFF'
 'NOUN' 'DET+NOUN' 'DET+ADJ+NSUFF' 'DET+NOUN' 'V' 'NOUN+PRON' 'EOS']"
3,A,"['لاتغرك' 'البسمه' 'وهي' 'تنقص' 'احساس' 'الشوق' 'قاسي' 'لكن' '.' '.'
 'الفقد' 'اقسى' '،' 'انا' 'الحزين' 'الجالس' 'ب' '/' 'زحمة' 'الناس' 'و'
 'يحاول' 'يسولف' '.' '.' 'معاهم' 'و' 'ينسى' 'EOS']","['لا+تغر+ك' 'ال+بسم+ه' 'و+هي' 'تنقص' 'احساس' 'ال+شوق' 'قاسي' 'لكن' '.' '.'
 'ال+فقد' 'اقسى' '،' 'انا' 'ال+حزين' 'ال+جالس' 'ب' '/' 'زحم+ة' 'ال+ناس'
 'و' 'يحاول' 'يسولف' '.' '.' 'معا+هم' 'و' 'ينسى' 'EOS']","['PART+V+PRON' 'DET+NOUN+NSUFF' 'CONJ+PRON' 'V' 'NOUN' 'DET+NOUN' 'ADJ'
 'CONJ' 'PUNC' 'PUNC' 'DET+NOUN' 'ADJ' 'PUNC' 'PRON' 'DET+ADJ' 'DET+ADJ'
 'PREP' 'PUNC' 'NOUN+NSUFF' 'DET+NOUN' 'CONJ' 'V' 'V' 'PUNC' 'PUNC'
 'PART+PRON' 'CONJ' 'V' 'EOS']"
5,A,"['' 'لك' 'الله' 'ي' 'اللي' 'ترقد' 'الليل' 'متهني' 'انا' 'عيني' 'من'
 'النوم' 'ماهي' 'ب' 'شبعانه' 'برت' 'حالي' 'الفرقاء' 'ومن' 'سبتك' 'كني'
 'شعور' 'اليتيم' 'اللي' 'فقد' 'أخر' 'اخوانه' 'EOS']","['' 'ل+ك' 'الله' 'ي' 'اللي' 'ترقد' 'ال+ليل' 'متهني' 'انا' 'عين+ي' 'من'
 'ال+نوم' 'ما+هي' 'ب' 'شبعان+ه' 'بر+ت' 'حالي' 'ال+فرقاء' 'و+من' 'سب+ت+ك'
 'ك+ن+ي' 'شعور' 'ال+يتيم' 'اللي' 'فقد' 'أخر' 'اخوان+ه' 'EOS']","['PUNC' 'PREP+PRON' 'NOUN' 'PART' 'PART' 'V' 'DET+NOUN' 'ADJ' 'PRON'
 'NOUN+PRON' 'PREP' 'DET+NOUN' 'PART+PRON' 'PREP' 'ADJ+NSUFF' 'V+PRON'
 'NOUN' 'DET+NOUN' 'CONJ+PREP' 'V+PRON+PRON' 'PREP+PART+PRON' 'NOUN'
 'DET+NOUN' 'PART' 'V' 'ADJ' 'NOUN+PRON' 'EOS']"
5,B,"['ادعي' 'الله' 'ما' 'يخيب' 'فيك' 'ظني' '.' '.' 'يا' 'اصدق' 'انواع'
 'المحبه' 'و' 'امنياتي' '.' '.' 'قوم' 'اخذ' 'كل' ':' 'الذي' 'تبغاه' 'مني'
 '.' '.' 'بس' 'لا' 'تاخذ' 'وجودك' 'من' 'حياتي' '.' '.' 'EOS']","['ادع+ي' 'الله' 'ما' 'يخيب' 'في+ك' 'ظن+ي' '.' '.' 'يا' 'اصدق' 'انواع'
 'ال+محب+ه' 'و' 'امني+ات+ي' '.' '.' 'قوم' 'اخذ' 'كل' ':' 'الذي' 'تبغا+ه'
 'من+ي' '.' '.' 'بس' 'لا' 'تاخذ' 'وجود+ك' 'من' 'حيا+ت+ي' '.' '.' 'EOS']","['V+PRON' 'NOUN' 'PART' 'V' 'PREP+PRON' 'NOUN+PRON' 'PUNC' 'PUNC' 'PART'
 'ADJ' 'NOUN' 'DET+NOUN+NSUFF' 'CONJ' 'NOUN+NSUFF+PRON' 'PUNC' 'PUNC' 'V'
 'V' 'NOUN' 'PUNC' 'PRON' 'V+PRON' 'PREP+PRON' 'PUNC' 'PUNC' 'PART' 'PART'
 'V' 'NOUN+PRON' 'PREP' 'NOUN+NSUFF+PRON' 'PUNC' 'PUNC' 'EOS']"
1,B,"['والله' 'م' 'عاد' 'لي' 'نفس' 'ارسل' 'مثل' 'قبل' 'بس' 'احس' 'بمسؤولية'
 'تجاهكم' 'مدري' 'ليش' '‹' '?' '›' 'EOS']","['و+الله' 'م' 'عاد' 'ل+ي' 'نفس' 'ارسل' 'مثل' 'قبل' 'بس' 'احس' 'ب+مسؤولي+ة'
 'تجاه+كم' 'م+دري' 'ليش' '‹' '?' '›' 'EOS']","['CONJ+NOUN' 'PART' 'V' 'PREP+PRON' 'NOUN' 'V' 'NOUN' 'NOUN' 'PART' 'V'
 'PREP+NOUN+NSUFF' 'NOUN+PRON' 'PART+V' 'PART' 'PUNC' 'PUNC' 'PUNC' 'EOS']"
1,B,"['الله' 'يرزقني' 'ع' 'كثر' 'م' 'انصدمت' 'من' 'ناس' 'ذي' 'الفتره' ':)' '.'
 'EOS']","['الله' 'يرزق+ني' 'ع' 'كثر' 'م' 'انصدم+ت' 'من' 'ناس' 'ذي' 'ال+فتر+ه' ':)'
 '.' 'EOS']","['NOUN' 'V+PRON' 'PREP' 'NOUN' 'PART' 'V+PRON' 'PREP' 'NOUN' 'PRON'
 'DET+NOUN+NSUFF' 'EMOT' 'PUNC' 'EOS']"
2,A,"['بيرحلون' 'عنك' '؟' 'اتركهم' 'يرحلون' 'اللي' 'يحبك' 'يبقى' 'معك' 'لو'
 'فيك' 'ألف' 'عله' 'EOS']","['ب+يرحل+ون' 'عن+ك' '؟' 'اترك+هم' 'يرحل+ون' 'اللي' 'يحب+ك' 'يبقى' 'مع+ك'
 'لو' 'في+ك' 'ألف' 'عل+ه' 'EOS']","['PROG_PART+V+PRON' 'PREP+PRON' 'PUNC' 'V+PRON' 'V+PRON' 'PART' 'V+PRON'
 'V' 'NOUN+PRON' 'PART' 'PREP+PRON' 'NUM' 'NOUN+NSUFF' 'EOS']"
4,A,"['هات' 'يدك' 'داخلي' 'زحمة' 'حكي' 'داخلي' 'والله' 'أحزان' 'وشتات' 'هاتها'
 'كم' 'لي' 'وأنا' 'ودي' 'ارتكي' 'في' 'يدينك' 'عن' 'تفاهة' 'ه' 'الحياة'
 'EOS']","['هات' 'يد+ك' 'داخل+ي' 'زحم+ة' 'حكي' 'داخل+ي' 'و+الله' 'أحزان' 'و+شتات'
 'هات+ها' 'كم' 'ل+ي' 'و+أنا' 'ود+ي' 'ارتكي' 'في' 'يد+ين+ك' 'عن' 'تفاه+ة'
 'ه' 'ال+حيا+ة' 'EOS']","['V' 'NOUN+PRON' 'NOUN+PRON' 'NOUN+NSUFF' 'NOUN' 'NOUN+PRON' 'CONJ+NOUN'
 'NOUN' 'CONJ+NOUN' 'V+PRON' 'PART' 'PREP+PRON' 'CONJ+PRON' 'V+PRON' 'V'
 'PREP' 'NOUN+NSUFF+PRON' 'PREP' 'NOUN+NSUFF' 'PRON' 'DET+NOUN+NSUFF'
 'EOS']"
5,B,"['لما' 'اتذكر' 'مواقفي' 'وياك' 'ابتسم' 'ابتسامة' 'توجع' '""' 'ياخي'
 'فاقدتك' 'قد' 'السما' '.' 'EOS']","['لما' 'اتذكر' 'مواقف+ي' 'ويا+ك' 'ابتسم' 'ابتسام+ة' 'توجع' '""' 'ي+اخي'
 'فاقد+ت+ك' 'قد' 'ال+سما' '.' 'EOS']","['PART' 'V' 'NOUN+PRON' 'NOUN+PRON' 'V' 'NOUN+NSUFF' 'V' 'PUNC'
 'PART+NOUN' 'ADJ+NSUFF+PRON' 'NOUN' 'DET+NOUN' 'PUNC' 'EOS']"
3,A,"['في' 'نمله' 'تلحس' 'كل' 'شي' 'قدامها' 'ليه' '؟' 'تقلد' 'مايلي' 'سايرس'
 'هههههههههههههههههههههههههههههههههههههههههههههههههههه' '.' 'EOS']","['في' 'نمل+ه' 'تلحس' 'كل' 'شي' 'قدام+ها' 'ليه' '؟' 'تقلد' 'مايلي' 'سايرس'
 'هههههههههههههههههههههههههههههههههههههههههههههههههههه' '.' 'EOS']","['PREP' 'NOUN+NSUFF' 'V' 'NOUN' 'NOUN' 'NOUN+PRON' 'PART' 'PUNC' 'V'
 'NOUN' 'NOUN' 'EMOT' 'PUNC' 'EOS']"
1,B,"['شكثر' 'احبك' 'انا' '؟' 'قد' 'السماء' 'وأرضنا' 'قد' 'النجوم' 'اللي'
 'بكوننا' 'احبك' 'أنا' '.' '@Shownzii' 'EOS']","['ش+كثر' 'احب+ك' 'انا' '؟' 'قد' 'ال+سماء' 'و+أرض+نا' 'قد' 'ال+نجوم' 'اللي'
 'ب+كون+نا' 'احب+ك' 'أنا' '.' '@Shownzii' 'EOS']","['PART+ADJ' 'V+PRON' 'PRON' 'PUNC' 'NOUN' 'DET+NOUN' 'CONJ+NOUN+PRON'
 'NOUN' 'DET+NOUN' 'PART' 'PREP+NOUN+PRON' 'V+PRON' 'PRON' 'PUNC'
 'MENTION' 'EOS']"
2,A,"['#الزواج_التقليدي' ':' 'امك' 'تروح' 'عرس' 'وتختار' 'وحدة' 'رقصها' 'حلو'
 'ويجون' 'اهلها' 'يسألون' 'عن' 'صلاتك' '!' 'انزين' 'و' 'شكيرا' 'مالتكم'
 'تصلي' '?' '?' '؟' '!' '!' 'EOS']","['#الزواج_التقليدي' ':' 'ام+ك' 'تروح' 'عرس' 'و+تختار' 'وحد+ة' 'رقص+ها'
 'حلو' 'و+يج+ون' 'اهل+ها' 'يسأل+ون' 'عن' 'صلات+ك' '!' 'انزين' 'و' 'شكيرا'
 'مال+ت+كم' 'تصلي' '?' '?' '؟' '!' '!' 'EOS']","['HASH' 'PUNC' 'NOUN+PRON' 'V' 'NOUN' 'CONJ+V' 'NOUN+NSUFF' 'NOUN+PRON'
 'ADJ' 'CONJ+V+PRON' 'NOUN+PRON' 'V+PRON' 'PREP' 'NOUN+PRON' 'PUNC' 'NOUN'
 'CONJ' 'NOUN' 'NOUN+NSUFF+PRON' 'V' 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'PUNC'
 'EOS']"
1,A,"['عشان' 'بكره' 'يمكن' 'م' 'اكون' 'بحياتك' '؟' 'تذكر' 'كيف' 'اسعدتك' 'وكيف'
 'حبيتك' 'وادعي' 'لي' 'EOS']","['عشان' 'بكر+ه' 'يمكن' 'م' 'اكون' 'ب+حيا+ت+ك' '؟' 'تذكر' 'كيف' 'اسعد+ت+ك'
 'و+كيف' 'حب+ي+ت+ك' 'و+ادعي' 'ل+ي' 'EOS']","['PART' 'NOUN+NSUFF' 'V' 'PART' 'V' 'PREP+NOUN+NSUFF+PRON' 'PUNC' 'V'
 'PART' 'V+PRON+PRON' 'CONJ+PART' 'V+PRON+PRON+PRON' 'CONJ+V' 'PREP+PRON'
 'EOS']"
3,B,"['#غرد_وكأنك_المنظم' 'خصوصيات' 'عبدالله' 'خط' 'احمر' 'احنا' 'هنا' 'فقط'
 'لدعم' 'ولا' 'تمونون' 'عليه' 'زياده' '?' '?' 'لو' 'المنظم' 'الحين'
 'موجود' 'طلعت' 'حرتي' 'فيه' '?' '?' 'EOS']","['#غرد_وكأنك_المنظم' 'خصوصي+ات' 'عبدالله' 'خط' 'احمر' 'احنا' 'هنا' 'فقط'
 'ل+دعم' 'و+لا' 'تمون+ون' 'علي+ه' 'زياد+ه' '?' '?' 'لو' 'ال+منظم' 'الحين'
 'موجود' 'طلع+ت' 'حر+ت+ي' 'في+ه' '?' '?' 'EOS']","['HASH' 'NOUN+NSUFF' 'NOUN' 'NOUN' 'ADJ' 'PRON' 'NOUN' 'ADV' 'PREP+NOUN'
 'CONJ+PART' 'V+PRON' 'PREP+PRON' 'NOUN+NSUFF' 'PUNC' 'PUNC' 'PART'
 'DET+NOUN' 'NOUN' 'ADJ' 'V+PRON' 'NOUN+NSUFF+PRON' 'PREP+PRON' 'PUNC'
 'PUNC' 'EOS']"
2,B,"['?' '?' ':' 'حبي' 'ليش' 'حاطين' 'صورتي' '?' '?' ':' 'وين' 'حاطتها' '?'
 '?' ':' 'بالعرض' 'عندج' '?' '?' ':' 'شكو' 'حاطين' 'صوره' 'ذيب' '?' '?'
 ':' 'أي' 'هذا' 'أنا' '?' '?' ':' 'جب' 'لما' 'إحط' 'صوره' 'خروف' 'تكلم'
 'كفوو' 'EOS']","['?' '?' ':' 'حب+ي' 'ليش' 'حاط+ين' 'صور+ت+ي' '?' '?' ':' 'وين' 'حاط+ت+ها'
 '?' '?' ':' 'ب+ال+عرض' 'عند+ج' '?' '?' ':' 'شكو' 'حاط+ين' 'صور+ه' 'ذيب'
 '?' '?' ':' 'أي' 'هذا' 'أنا' '?' '?' ':' 'جب' 'لما' 'إحط' 'صور+ه' 'خروف'
 'تكلم' 'كفوو' 'EOS']","['PUNC' 'PUNC' 'PUNC' 'NOUN+PRON' 'PART' 'ADJ+PRON' 'NOUN+NSUFF+PRON'
 'PUNC' 'PUNC' 'PUNC' 'PART' 'ADJ+NSUFF+PRON' 'PUNC' 'PUNC' 'PUNC'
 'PREP+DET+NOUN' 'NOUN+PRON' 'PUNC' 'PUNC' 'PUNC' 'PART' 'ADJ+PRON'
 'NOUN+NSUFF' 'NOUN' 'PUNC' 'PUNC' 'PUNC' 'PART' 'PRON' 'PRON' 'PUNC'
 'PUNC' 'PUNC' 'V' 'PART' 'V' 'NOUN+NSUFF' 'NOUN' 'V' 'ADJ' 'EOS']"
2,A,"['يعني' 'عادي' 'اكون' 'قاعدة' 'وياج' 'وابتسم' 'لج' 'واسوي' 'روحي' 'فاهمة'
 'وانا' 'ولا' 'ادري' 'عن' 'هوا' 'دارج' '.' '.' 'EOS']","['يعني' 'عادي' 'اكون' 'قاعد+ة' 'ويا+ج' 'و+ابتسم' 'ل+ج' 'و+اسوي' 'روح+ي'
 'فاهم+ة' 'و+انا' 'و+لا' 'ادري' 'عن' 'هوا' 'دار+ج' '.' '.' 'EOS']","['V' 'ADJ' 'V' 'ADJ+NSUFF' 'NOUN+PRON' 'CONJ+V' 'PREP+PRON' 'CONJ+V'
 'NOUN+PRON' 'ADJ+NSUFF' 'CONJ+PRON' 'CONJ+PART' 'V' 'PREP' 'NOUN'
 'NOUN+PRON' 'PUNC' 'PUNC' 'EOS']"
3,B,"['الله' 'يرزقني' 'بالشخص' 'اللي' 'اذا' 'مت' 'يدعي' 'لي' 'بكل' 'صلاه' '.'
 '.' '?' '' '?' 'EOS']","['الله' 'يرزق+ني' 'ب+ال+شخص' 'اللي' 'اذا' 'مت' 'يدعي' 'ل+ي' 'ب+كل' 'صلا+ه'
 '.' '.' '?' '' '?' 'EOS']","['NOUN' 'V+PRON' 'PREP+DET+NOUN' 'PART' 'PART' 'V' 'V' 'PREP+PRON'
 'PREP+NOUN' 'NOUN+NSUFF' 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'EOS']"
3,B,"['عانقني' 'الحزن' 'و' 'أسدل' 'عقبي' 'ستاره' '.' '.' 'ليته' 'يشوف' 'الحزن'
 'وشلون' 'كبرني' '' 'EOS']","['عانق+ني' 'ال+حزن' 'و' 'أسدل' 'عقب+ي' 'ستار+ه' '.' '.' 'ليت+ه' 'يشوف'
 'ال+حزن' 'وشلون' 'كبر+ني' '' 'EOS']","['V+PRON' 'DET+NOUN' 'CONJ' 'V' 'NOUN+PRON' 'NOUN+NSUFF' 'PUNC' 'PUNC'
 'PART+PRON' 'V' 'DET+NOUN' 'PART' 'V+PRON' 'PUNC' 'EOS']"
3,B,"['خذ' 'راحتك' 'دام' 'هجراني' 'يزيدگ' 'عمر' 'ماهوب' 'انا' 'اللي' 'يسبب'
 'ضيق' 'نفسيتك' 'ما' 'دام' 'غصن' 'المحبه' 'مايجي' 'له' 'ثمر' 'ما' 'عاد'
 'تفرق' 'معي' 'روحتگ' 'من' 'جيتك' 'EOS']","['خذ' 'راح+ت+ك' 'دام' 'هجران+ي' 'يزيد+گ' 'عمر' 'ما+هو+ب' 'انا' 'اللي'
 'يسبب' 'ضيق' 'نفسي+ت+ك' 'ما' 'دام' 'غصن' 'ال+محب+ه' 'ما+يجي' 'ل+ه' 'ثمر'
 'ما' 'عاد' 'تفرق' 'مع+ي' 'روح+ت+گ' 'من' 'جي+ت+ك' 'EOS']","['V' 'NOUN+NSUFF+PRON' 'V' 'NOUN+PRON' 'V+PRON' 'NOUN' 'PART+PRON+PREP'
 'PRON' 'PART' 'V' 'NOUN' 'NOUN+NSUFF+PRON' 'PART' 'V' 'NOUN'
 'DET+NOUN+NSUFF' 'PART+V' 'PREP+PRON' 'NOUN' 'PART' 'V' 'V' 'NOUN+PRON'
 'NOUN+NSUFF+PRON' 'PREP' 'NOUN+NSUFF+PRON' 'EOS']"
2,B,"['صح' 'إن' 'الفلوس' 'م' 'تشتري' 'السعادة' '?' '?' 'بس' 'تقعد' 'بشواطئ'
 'المالديف' 'وإنت' 'زعلان' 'أحسن' 'من' 'انك' 'تقعد' 'بالحاره' 'وجنبك'
 'كيبل' 'كهرب' 'مكتوب' 'عليه' 'ادري' 'بك' 'تخون' '?' '?' '""' 'EOS']","['صح' 'إن' 'ال+فلوس' 'م' 'تشتري' 'ال+سعاد+ة' '?' '?' 'بس' 'تقعد' 'ب+شواطئ'
 'ال+مالديف' 'و+إنت' 'زعلان' 'أحسن' 'من' 'ان+ك' 'تقعد' 'ب+ال+حاره'
 'و+جنب+ك' 'كيبل' 'كهرب' 'مكتوب' 'علي+ه' 'ادري' 'ب+ك' 'تخون' '?' '?' '""'
 'EOS']","['NOUN' 'PART' 'DET+NOUN' 'PART' 'V' 'DET+NOUN+NSUFF' 'PUNC' 'PUNC' 'PART'
 'V' 'PREP+NOUN' 'DET+NOUN' 'CONJ+PRON' 'ADJ' 'ADJ' 'PREP' 'PART+PRON' 'V'
 'PREP+DET+NOUN' 'CONJ+NOUN+PRON' 'NOUN' 'NOUN' 'ADJ' 'PREP+PRON' 'V'
 'PREP+PRON' 'V' 'PUNC' 'PUNC' 'PUNC' 'EOS']"
3,B,"['شكلها' 'بيرفكت' ':(' 'حسبي' 'الله' 'على' 'الجاكيت' 'و' 'السكيني'
 'حرمونا' 'من' 'طلاتك' 'هذي' ':(' '?' '?' 'http://t.co/HQwKmaZv04' 'EOS']","['شكل+ها' 'بيرفكت' ':(' 'حسب+ي' 'الله' 'على' 'ال+جاكيت' 'و' 'ال+سكيني'
 'حرم+و+نا' 'من' 'طل+ات+ك' 'هذي' ':(' '?' '?' 'http://t.co/HQwKmaZv04'
 'EOS']","['NOUN+PRON' 'ADJ' 'EMOT' 'NOUN+PRON' 'NOUN' 'PREP' 'DET+NOUN' 'PRON'
 'DET+NOUN' 'V+PRON+PRON' 'PREP' 'NOUN+NSUFF+PRON' 'PRON' 'EMOT' 'PUNC'
 'PUNC' 'URL' 'EOS']"
3,B,"['الظاهر' 'انا' 'الوحيد' 'اللي' 'ماعندي' 'احد' 'اهتم' 'فيه' '?' '?' '?'
 '?' '؟' 'EOS']","['ال+ظاهر' 'انا' 'ال+وحيد' 'اللي' 'ما+عند+ي' 'احد' 'اهتم' 'في+ه' '?' '?'
 '?' '?' '؟' 'EOS']","['DET+ADJ' 'PRON' 'DET+ADJ' 'PART' 'PART+NOUN+PRON' 'NOUN' 'V' 'PREP+PRON'
 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'EOS']"
5,A,"['اللي' 'اخترع' 'الأتكيت' 'كان' 'جالس' 'على' 'الأكل' 'وهو' 'شبعان' '?' '?'
 'EOS']","['اللي' 'اخترع' 'ال+أتكيت' 'كان' 'جالس' 'على' 'ال+أكل' 'و+هو' 'شبعان' '?'
 '?' 'EOS']","['PART' 'V' 'DET+NOUN' 'V' 'ADJ' 'PREP' 'DET+NOUN' 'CONJ+PRON' 'ADJ'
 'PUNC' 'PUNC' 'EOS']"
1,A,"['أكثر' 'حاجه' 'ممكن' 'تريح' 'ضميري' 'إن' 'الل' 'ہ' 'دايما' 'عارف' 'نيتي'
 'EOS']","['أكثر' 'حاج+ه' 'ممكن' 'تريح' 'ضمير+ي' 'إن' 'الل' 'ہ' 'دايم+ا' 'عارف'
 'ني+ت+ي' 'EOS']","['ADJ' 'NOUN+NSUFF' 'ADJ' 'V' 'NOUN+PRON' 'PART' 'NOUN' 'NSUFF' 'ADJ+CASE'
 'ADJ' 'NOUN+NSUFF+PRON' 'EOS']"
3,B,['مدري' 'هو' 'يحبني' 'ولا' 'يبي' 'ينسى' 'حبه' 'الأولي' 'EOS'],['م+دري' 'هو' 'يحب+ني' 'و+لا' 'يبي' 'ينسى' 'حب+ه' 'ال+أولي' 'EOS'],['PART+V' 'PRON' 'V+PRON' 'CONJ+PART' 'V' 'V' 'NOUN+PRON' 'DET+ADJ' 'EOS']
4,A,"['مهما' 'ضحكت' 'وانبسطت' 'يبقى' 'داخلي' 'شعور' 'اللي' 'فاقد' 'له' 'صديق'
 'بشكل' 'يوجع' '?' 'EOS']","['مهما' 'ضحك+ت' 'و+انبسط+ت' 'يبقى' 'داخل+ي' 'شعور' 'اللي' 'فاقد' 'ل+ه'
 'صديق' 'ب+شكل' 'يوجع' '?' 'EOS']","['PART' 'V+PRON' 'CONJ+V+PRON' 'V' 'NOUN+PRON' 'NOUN' 'PART' 'ADJ'
 'PREP+PRON' 'NOUN' 'PREP+NOUN' 'V' 'PUNC' 'EOS']"
3,B,"['مافيه' 'احدن' '،' 'بها' 'الدنيا' 'بلا' 'قصه' 'وكلن' 'على' 'قصته' 'مهموم'
 'ومسافر' '[' '?' '?' '?' '?' '?' '?' '?' '?' '?' '?' 'مع' 'كل' 'قصه'
 'جديده' 'تنولد' 'غصه' 'ومع' 'كل' 'غصه' 'جديده' '،' 'ينولد' 'شاعر' 'EOS']","['ما+في+ه' 'احد+ن' '،' 'ب+ها' 'ال+دنيا' 'ب+لا' 'قص+ه' 'و+كل+ن' 'على'
 'قص+ت+ه' 'مهموم' 'و+مسافر' '[' '?' '?' '?' '?' '?' '?' '?' '?' '?' '?'
 'مع' 'كل' 'قص+ه' 'جديد+ه' 'تنولد' 'غص+ه' 'و+مع' 'كل' 'غص+ه' 'جديد+ه' '،'
 'ينولد' 'شاعر' 'EOS']","['PART+PREP+NSUFF' 'NOUN+NSUFF' 'PUNC' 'PREP+PRON' 'DET+NOUN' 'PREP+PART'
 'NOUN+NSUFF' 'CONJ+NOUN+NSUFF' 'PREP' 'NOUN+NSUFF+NSUFF' 'ADJ' 'CONJ+ADJ'
 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'PUNC'
 'PUNC' 'NOUN' 'NOUN' 'NOUN+NSUFF' 'ADJ+NSUFF' 'V' 'NOUN+NSUFF'
 'CONJ+NOUN' 'NOUN' 'NOUN+NSUFF' 'ADJ+NSUFF' 'PUNC' 'V' 'NOUN' 'EOS']"
4,A,"['جدا' 'حزين' '.' '.' 'وممتلي' 'صدره' 'حكي' '…' 'لالراحلين' '.' '.' 'يشهق'
 'انفاسه' 'بذكرى' '.' '.' 'و' 'يزفر' 'انفاسه' 'حنين' '!' 'الله' 'يعين' '.'
 '.' '#iglt' 'EOS']","['جد+ا' 'حزين' '.' '.' 'و+ممتلي' 'صدر+ه' 'حكي' '…' 'ل+ال+راحل+ين' '.' '.'
 'يشهق' 'انفاس+ه' 'ب+ذكرى' '.' '.' 'و' 'يزفر' 'انفاس+ه' 'حنين' '!' 'الله'
 'يعين' '.' '.' '#iglt' 'EOS']","['NOUN+CASE' 'ADJ' 'PUNC' 'PUNC' 'CONJ+ADJ' 'NOUN+PRON' 'NOUN' 'PUNC'
 'PREP+DET+ADJ+PRON' 'PUNC' 'PUNC' 'V' 'NOUN+PRON' 'PREP+NOUN' 'PUNC'
 'PUNC' 'CONJ' 'V' 'NOUN+PRON' 'NOUN' 'PUNC' 'NOUN' 'V' 'PUNC' 'PUNC'
 'HASH' 'EOS']"
2,B,"['@sh3err_1' 'حدتني' 'وجيت' 'اداري' 'دمعة' 'عيوني' 'باين' 'علي'
 'التلفزيون' 'والضيق' 'وانتاجه' '،' '،' 'منهار' 'لوني' 'متغير' 'ماهو'
 'بلوني' 'EOS']","['@sh3err_1' 'حد+ت+ني' 'و+جيت' 'اداري' 'دمع+ة' 'عيون+ي' 'باين' 'علي'
 'ال+تلفزيون' 'و+ال+ضيق' 'و+انتاج+ه' '،' '،' 'منهار' 'لون+ي' 'متغير'
 'ما+هو' 'ب+لون+ي' 'EOS']","['MENTION' 'V+PRON+PRON' 'CONJ+V' 'V' 'NOUN+NSUFF' 'NOUN+PRON' 'ADJ'
 'PREP' 'DET+NOUN' 'CONJ+DET+NOUN' 'CONJ+NOUN+PRON' 'PUNC' 'PUNC' 'ADJ'
 'NOUN+PRON' 'ADJ' 'PART+PRON' 'PREP+NOUN+PRON' 'EOS']"
5,A,"['صباح' '/' 'الانجليزي' 'صباح' 'اللي' 'بقى' 'فيني' '.' '.' 'من' 'آثار'
 'السهر' 'ل' 'الشمس' '!' 'صباح' 'آمالي' 'البارح' '.' '.' 'تجيني' 'من'
 'عيونك' 'همس' '.' '.' '!' 'EOS']","['صباح' '/' 'ال+انجليزي' 'صباح' 'اللي' 'بقى' 'في+ني' '.' '.' 'من' 'آثار'
 'ال+سهر' 'ل' 'ال+شمس' '!' 'صباح' 'آمال+ي' 'ال+بارح' '.' '.' 'تجي+ني' 'من'
 'عيون+ك' 'همس' '.' '.' '!' 'EOS']","['NOUN' 'PUNC' 'DET+NOUN' 'NOUN' 'PART' 'V' 'PREP+PRON' 'PUNC' 'PUNC'
 'PREP' 'NOUN' 'DET+NOUN' 'PREP' 'DET+NOUN' 'PUNC' 'NOUN' 'NOUN+PRON'
 'DET+NOUN' 'PUNC' 'PUNC' 'V+PRON' 'PREP' 'NOUN+PRON' 'NOUN' 'PUNC' 'PUNC'
 'PUNC' 'EOS']"
