fold,subfold,words,segments,pos_tags
5,A,"['فكر' 'كده' 'في' 'موقف' 'ام' 'كل' 'شهيد' 'او' 'ام' 'كل' 'مسجون' 'لما'
 'تشوف' 'ان' 'فيفي' 'عبده' 'بئت' 'أم' 'مثاليه' 'وبيهملوا' 'ولادهم' '!'
 'موقف' 'يدعو' 'للاشمئزاز' 'وموقف' 'قذر' 'من' 'بلد' 'اقذر' '.' '!' 'EOS']","['فكر' 'كده' 'في' 'موقف' 'ام' 'كل' 'شهيد' 'او' 'ام' 'كل' 'مسجون' 'لما'
 'تشوف' 'ان' 'فيفي' 'عبده' 'بئ+ت' 'أم' 'مثالي+ه' 'و+ب+يهمل+وا' 'ولاد+هم'
 '!' 'موقف' 'يدعو' 'ل+ال+اشمئزاز' 'و+موقف' 'قذر' 'من' 'بلد' 'اقذر' '.' '!'
 'EOS']","['V' 'ADV' 'PREP' 'NOUN' 'NOUN' 'NOUN' 'NOUN' 'CONJ' 'NOUN' 'NOUN' 'NOUN'
 'PART' 'V' 'PART' 'NOUN' 'NOUN' 'V+PRON' 'NOUN' 'ADJ+NSUFF'
 'CONJ+PROG_PART+V+PRON' 'NOUN+PRON' 'PUNC' 'NOUN' 'V' 'PREP+DET+NOUN'
 'CONJ+NOUN' 'ADJ' 'PREP' 'NOUN' 'ADJ' 'PUNC' 'PUNC' 'EOS']"
4,A,"['هما' 'ليه' 'ميعملوش' 'امتحان' 'اخر' 'الاجازه' 'زي' 'امتحان' 'اخر'
 'السنه' 'كدة' '؟' 'ونسقط' 'بقى' 'ونعيد' 'الاجازه' 'من' 'الاول' 'وكده' '.'
 'EOS']","['هما' 'ليه' 'م+يعمل+و+ش' 'امتحان' 'اخر' 'ال+اجاز+ه' 'زي' 'امتحان' 'اخر'
 'ال+سن+ه' 'كدة' '؟' 'و+نسقط' 'بقى' 'و+نعيد' 'ال+اجاز+ه' 'من' 'ال+اول'
 'و+كده' '.' 'EOS']","['PRON' 'PART' 'PART+V+PRON+NEG_PART' 'NOUN' 'NOUN' 'DET+NOUN+NSUFF'
 'NOUN' 'NOUN' 'NOUN' 'DET+NOUN+NSUFF' 'ADV' 'PUNC' 'CONJ+V' 'ADV'
 'CONJ+V' 'DET+NOUN+NSUFF' 'PREP' 'DET+NUM' 'CONJ+ADV' 'PUNC' 'EOS']"
2,A,"['@Dr_Wessam' 'البنات' 'زمان' 'كانوا' 'بيطلعوا' 'اتوبيس' 'هيئه' 'النقل'
 'العام' 'بالمينى' 'چيب' 'وبينزلوا' 'سالمين' 'غانمين' '!' '!' 'دلوقتي'
 'تبقى' 'محجبه' 'ويشد' 'حجابها' '!' '!' 'EOS']","['@Dr_Wessam' 'ال+بنات' 'زمان' 'كان+وا' 'ب+يطلع+وا' 'اتوبيس' 'هيئ+ه'
 'ال+نقل' 'ال+عام' 'ب+ال+مينى' 'جيب' 'و+ب+ينزل+وا' 'سالم+ين' 'غانم+ين' '!'
 '!' 'دلوقتي' 'تبقى' 'محجب+ه' 'و+يشد' 'حجاب+ها' '!' '!' 'EOS']","['MENTION' 'DET+NOUN' 'NOUN' 'V+PRON' 'PROG_PART+V+PRON' 'NOUN'
 'NOUN+NSUFF' 'DET+NOUN' 'DET+ADJ' 'PREP+DET+NOUN' 'NOUN'
 'CONJ+PROG_PART+V+PRON' 'ADJ+NSUFF' 'ADJ+NSUFF' 'PUNC' 'PUNC' 'NOUN' 'V'
 'ADJ+NSUFF' 'CONJ+V' 'NOUN+PRON' 'PUNC' 'PUNC' 'EOS']"
1,A,"['@_mohamedkhalifa' 'ماتخليش' 'بتوع' 'الخليج' 'يزعلوا' 'مننا' 'بقى' 'يا'
 'حماده' ';)' 'EOS']","['@_mohamedkhalifa' 'ما+تخل+ي+ش' 'بتوع' 'ال+خليج' 'يزعل+وا' 'من+نا' 'بقى'
 'يا' 'حماد+ه' ';)' 'EOS']","['MENTION' 'PART+V+PRON+NEG_PART' 'NOUN' 'DET+NOUN' 'V+PRON' 'PREP+PRON'
 'ADV' 'PART' 'NOUN+NSUFF' 'EMOT' 'EOS']"
2,A,"['إنتى' 'كلام' 'فى' 'أغنية' 'بس' 'ماتغنتش' 'ليا' 'إنى' 'سيرة' 'كل' 'يوم'
 'إانتى' 'حكاية' 'قبل' 'النوم' '.' '.' '.' 'EOS']","['إنتى' 'كلام' 'فى' 'أغني+ة' 'بس' 'ما+تغن+ت+ش' 'لي+ا' 'إنى' 'سير+ة' 'كل'
 'يوم' 'إانتى' 'حكاي+ة' 'قبل' 'ال+نوم' '.' '.' '.' 'EOS']","['PRON' 'NOUN' 'PREP' 'NOUN+NSUFF' 'PART' 'PART+V+PRON+NEG_PART'
 'PREP+PRON' 'PRON' 'NOUN+NSUFF' 'NOUN' 'NOUN' 'PRON' 'NOUN+NSUFF' 'NOUN'
 'DET+NOUN' 'PUNC' 'PUNC' 'PUNC' 'EOS']"
4,A,"['لما' 'تبقى' 'محشور' 'فى' 'الحاجه' 'مش' 'هتشوفها' 'كويس' 'من' 'كتر'
 'ماهى' 'محوطاك' 'وقريبه' 'من' 'عينك' '،' 'لازم' 'تطلع' 'و' 'تشوفها' 'من'
 'بره' 'ومن' 'بعيد' '،' 'هتلاحظ' 'فرق' 'شاسع' '.' 'EOS']","['لما' 'تبقى' 'محشور' 'فى' 'ال+حاج+ه' 'مش' 'ه+تشوف+ها' 'كويس' 'من' 'كتر'
 'ما+هى' 'محوط+ا+ك' 'و+قريب+ه' 'من' 'عين+ك' '،' 'لازم' 'تطلع' 'و'
 'تشوف+ها' 'من' 'بر+ه' 'و+من' 'بعيد' '،' 'ه+تلاحظ' 'فرق' 'شاسع' '.' 'EOS']","['PART' 'V' 'ADJ' 'PREP' 'DET+NOUN+NSUFF' 'PART' 'FUT_PART+V+PRON' 'ADJ'
 'PREP' 'NOUN' 'PART+PRON' 'ADJ+NSUFF+PRON' 'CONJ+ADJ+NSUFF' 'PREP'
 'NOUN+PRON' 'PUNC' 'ADJ' 'V' 'CONJ' 'V+PRON' 'PREP' 'NOUN+NSUFF'
 'CONJ+PREP' 'ADJ' 'PUNC' 'FUT_PART+V' 'NOUN' 'ADJ' 'PUNC' 'EOS']"
1,A,"['اللي' 'يقول' 'انا' 'مبحبش' '#اسلوبك' '.' '،' 'أنـا' 'اصلا' 'لو' 'كنت'
 'بحبك' 'كنت' 'غيرت' '#اسلوبي' 'معاك' ':)' '.' '،' 'EOS']","['اللي' 'يقول' 'انا' 'م+ب+حب+ش' '#اسلوبك' '.' '،' 'أنا' 'اصل+ا' 'لو'
 'كن+ت' 'ب+حب+ك' 'كن+ت' 'غير+ت' '#اسلوبي' 'معا+ك' ':)' '.' '،' 'EOS']","['PART' 'V' 'PRON' 'PART+PROG_PART+V+NEG_PART' 'HASH' 'PUNC' 'PUNC' 'PRON'
 'NOUN+CASE' 'PART' 'V+PRON' 'PROG_PART+V+PRON' 'V+PRON' 'V+PRON' 'HASH'
 'NOUN+PRON' 'EMOT' 'PUNC' 'PUNC' 'EOS']"
5,A,"['فكرك' 'الكلام' 'اللي' 'بيتقال' 'عليا' 'مش' 'بيوصلي' '؟' 'لا' 'بيوصل'
 'والله' 'بس' 'انا' 'لو' 'اتكلمت' 'زيك' 'ابقى' 'أبقى' 'قليل' 'الأصل' '،'
 'و' 'انا' 'أمي' 'علمتني' 'الأصول' 'EOS']","['فكر+ك' 'ال+كلام' 'اللي' 'ب+يتقال' 'علي+ا' 'مش' 'ب+يوص+ل+ي' '؟' 'لا'
 'ب+يوصل' 'و+الله' 'بس' 'انا' 'لو' 'اتكلم+ت' 'زي+ك' 'ابقى' 'أبقى' 'قليل'
 'ال+أصل' '،' 'و' 'انا' 'أم+ي' 'علم+ت+ني' 'ال+أصول' 'EOS']","['NOUN+PRON' 'DET+NOUN' 'PART' 'PROG_PART+V' 'PREP+PRON' 'PART'
 'PROG_PART+V+PREP+PRON' 'PUNC' 'PART' 'PROG_PART+V' 'CONJ+NOUN' 'PART'
 'PRON' 'PART' 'V+PRON' 'NOUN+PRON' 'V' 'V' 'ADJ' 'DET+NOUN' 'PUNC' 'CONJ'
 'PRON' 'NOUN+NSUFF' 'V+PRON+PRON' 'DET+NOUN' 'EOS']"
1,A,"['ممكن' 'لما' 'تحب' 'حد' 'تحاول' 'متجرحوش' 'لانه' 'هيتعب' 'اوى' 'وهيقوى'
 'واول' 'ما' 'يقوى' 'هيقوى' 'عليك' 'انت' '#نصيحه' 'EOS']","['ممكن' 'لما' 'تحب' 'حد' 'تحاول' 'م+تجرح+و+ش' 'ل+ان+ه' 'ه+يتعب' 'اوى'
 'و+ه+يقوى' 'و+اول' 'ما' 'يقوى' 'ه+يقوى' 'علي+ك' 'انت' '#نصيحه' 'EOS']","['ADJ' 'PART' 'V' 'NOUN' 'V' 'PART+V+PRON+NEG_PART' 'PREP+PART+PRON'
 'FUT_PART+V' 'ADJ' 'CONJ+FUT_PART+V' 'CONJ+NUM' 'PART' 'V' 'FUT_PART+V'
 'PREP+PRON' 'PRON' 'HASH' 'EOS']"
2,A,"['احساس' 'وحش' 'اما' 'يكون' 'قدامك' 'حد' 'هتموت' 'وتسلم' 'عليه' 'بس' 'فى'
 'حاجة' 'جواك' 'بتقولك' '""' 'انت' 'فاكر' 'هو' 'عمل' 'معاك' 'ايه' '""' 'EOS']","['احساس' 'وحش' 'اما' 'يكون' 'قدام+ك' 'حد' 'ه+تموت' 'و+تسلم' 'علي+ه' 'بس'
 'فى' 'حاج+ة' 'جو+ا+ك' 'ب+تقو+ل+ك' '""' 'انت' 'فاكر' 'هو' 'عمل' 'معا+ك'
 'ايه' '""' 'EOS']","['NOUN' 'ADJ' 'PART' 'V' 'NOUN+PRON' 'NOUN' 'FUT_PART+V' 'CONJ+V'
 'PREP+PRON' 'PART' 'PREP' 'NOUN+NSUFF' 'NOUN+NSUFF+PRON'
 'PROG_PART+V+PREP+PRON' 'PUNC' 'PRON' 'ADJ' 'PRON' 'V' 'NOUN+PRON' 'PART'
 'PUNC' 'EOS']"
3,A,"['اجمل' 'احساس' 'انك' 'تبقي' 'قاعد' 'و' 'تيجي' 'عينك' 'علي' 'حد' 'بتحبه'
 'تلاقيه' 'باصص' 'عليك' '.' '.' 'و' 'الاجمل' 'لما' 'يتكسف' '.' '.' '.' '.'
 '.' 'EOS']","['اجمل' 'احساس' 'ان+ك' 'تبقي' 'قاعد' 'و' 'تيجي' 'عين+ك' 'علي' 'حد'
 'ب+تحب+ه' 'تلاقي+ه' 'باصص' 'علي+ك' '.' '.' 'و' 'ال+اجمل' 'لما' 'يتكسف'
 '.' '.' '.' '.' '.' 'EOS']","['ADJ' 'NOUN' 'PART+PRON' 'V' 'ADJ' 'CONJ' 'V' 'NOUN+PRON' 'PREP' 'NOUN'
 'PROG_PART+V+PRON' 'V+PRON' 'ADJ' 'PREP+PRON' 'PUNC' 'PUNC' 'CONJ'
 'DET+ADJ' 'PART' 'V' 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'EOS']"
1,A,"['الغريبة' 'فعلا' 'إن' 'ماحدش' 'خد' 'باله' 'و' 'لا' 'حتى' 'خريجين'
 'الحقوق' 'على' 'تويتر' 'من' 'التحايل' 'على' 'قانون' 'الإنتخابات' 'الي'
 '#خالد_علي' 'بيعمله' '#pt' 'EOS']","['ال+غريب+ة' 'فعل+ا' 'إن' 'ما+حد+ش' 'خد' 'بال+ه' 'و' 'لا' 'حتى' 'خريج+ين'
 'ال+حقوق' 'على' 'تويتر' 'من' 'ال+تحايل' 'على' 'قانون' 'ال+إنتخاب+ات'
 'الي' '#خالد_علي' 'ب+يعمل+ه' '#pt' 'EOS']","['DET+ADJ+NSUFF' 'NOUN+CASE' 'PART' 'PART+NOUN+NEG_PART' 'V' 'NOUN+PRON'
 'CONJ' 'PART' 'PART' 'NOUN+NSUFF' 'DET+NOUN' 'PREP' 'NOUN' 'PREP'
 'DET+NOUN' 'PREP' 'NOUN' 'DET+NOUN+NSUFF' 'PART' 'HASH'
 'PROG_PART+V+PRON' 'HASH' 'EOS']"
3,A,"['أي' 'حد' 'هايقولي' 'ما' 'كانش' 'فيه' 'الكلام' 'ده' 'أيام' 'مبارك' 'يبقى'
 'ما' 'كانش' 'بيروح' 'الجامعة' '.' '.' '.' '.' '.' 'كل' 'الوساخة' 'دي'
 'كانت' 'موجودة' 'انتو' 'بس' 'كنتوا' 'في' 'الفقاعة' '.' '#مغيبيبن' 'EOS']","['أي' 'حد' 'ها+يقو+ل+ي' 'ما' 'كان+ش' 'في+ه' 'ال+كلام' 'ده' 'أيام' 'مبارك'
 'يبقى' 'ما' 'كان+ش' 'ب+يروح' 'ال+جامع+ة' '.' '.' '.' '.' '.' 'كل'
 'ال+وساخ+ة' 'دي' 'كان+ت' 'موجود+ة' 'انتو' 'بس' 'كن+توا' 'في' 'ال+فقاع+ة'
 '.' '#مغيبيبن' 'EOS']","['NOUN' 'NOUN' 'FUT_PART+V+PREP+PRON' 'PART' 'V+NEG_PART' 'PREP+PRON'
 'DET+NOUN' 'PRON' 'NOUN' 'NOUN' 'V' 'PART' 'V+NEG_PART' 'PROG_PART+V'
 'DET+NOUN+NSUFF' 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'NOUN'
 'DET+NOUN+NSUFF' 'PRON' 'V+PRON' 'ADJ+NSUFF' 'PRON' 'ADV' 'V+PRON' 'PREP'
 'DET+NOUN+NSUFF' 'PUNC' 'HASH' 'EOS']"
1,A,"['هو' 'صحيح' 'مفيش' 'حد' 'بيموت' 'عشان' 'حد' '.' '.' 'بس' 'فى' 'حد'
 'بيفضل' 'مش' 'سعيد' 'بسبب' 'حد' '.' '.' 'و' 'دا' 'و' 'الموت' 'ميفرقوش'
 'حاجه' 'عن' 'بعض' '.' 'EOS']","['هو' 'صحيح' 'م+في+ش' 'حد' 'ب+يموت' 'عشان' 'حد' '.' '.' 'بس' 'فى' 'حد'
 'ب+يفضل' 'مش' 'سعيد' 'ب+سبب' 'حد' '.' '.' 'و' 'دا' 'و' 'ال+موت'
 'م+يفرق+و+ش' 'حاج+ه' 'عن' 'بعض' '.' 'EOS']","['PRON' 'ADJ' 'PART+PREP+NEG_PART' 'NOUN' 'PROG_PART+V' 'PART' 'NOUN'
 'PUNC' 'PUNC' 'PART' 'PREP' 'NOUN' 'PROG_PART+V' 'PART' 'ADJ' 'PREP+NOUN'
 'NOUN' 'PUNC' 'PUNC' 'CONJ' 'PRON' 'CONJ' 'DET+NOUN'
 'PART+V+PRON+NEG_PART' 'NOUN+NSUFF' 'PREP' 'NOUN' 'PUNC' 'EOS']"
2,A,"['عارفين' 'انتو' 'الشخصيه' 'الي' 'بتيجي' 'ف' 'وسط' 'عياطك' 'وتقولك' 'انت'
 'شكلك' 'كيوت' 'اوي' 'وانت' 'بتعيط' 'ويشد' 'ف' 'خدودك' 'العالم' 'دي'
 'هتموت' 'محروقه' ':D' 'EOS']","['عارف+ين' 'انتو' 'ال+شخصي+ه' 'الي' 'ب+تيجي' 'ف' 'وسط' 'عياط+ك'
 'و+تقو+ل+ك' 'انت' 'شكل+ك' 'كيوت' 'اوي' 'و+انت' 'ب+تعيط' 'و+يشد' 'ف'
 'خدود+ك' 'ال+عالم' 'دي' 'ه+تموت' 'محروق+ه' ':D' 'EOS']","['ADJ+NSUFF' 'PRON' 'DET+NOUN+NSUFF' 'PART' 'PROG_PART+V' 'PREP' 'NOUN'
 'NOUN+PRON' 'CONJ+V+PREP+PRON' 'PRON' 'NOUN+PRON' 'ADJ' 'ADJ' 'CONJ+PRON'
 'PROG_PART+V' 'CONJ+V' 'PREP' 'NOUN+PRON' 'DET+NOUN' 'PRON' 'FUT_PART+V'
 'ADJ+NSUFF' 'EMOT' 'EOS']"
5,A,"['هو' 'علاء' 'صادق' 'ماله' 'ومال' 'البابا' 'تواضرس' '؟' 'ليه' 'مصمم'
 'يقلبها' 'فتنة' 'طائفية' '؟' 'اللعبة' 'دى' 'اتهرست' 'ف' 'ميت' 'فيلم'
 'قبل' 'كده' 'ومانفعتش' 'كان' 'غيرك' 'اشطر' 'شوفلك' 'غيرها' 'EOS']","['هو' 'علاء' 'صادق' 'ما+ل+ه' 'و+ما+ل' 'ال+بابا' 'تواضرس' '؟' 'ليه' 'مصمم'
 'يقلب+ها' 'فتن+ة' 'طائفي+ة' '؟' 'ال+لعب+ة' 'دى' 'اتهرس+ت' 'ف' 'مي+ت'
 'فيلم' 'قبل' 'كده' 'و+ما+نفع+ت+ش' 'كان' 'غير+ك' 'اشطر' 'شوف+ل+ك' 'غير+ها'
 'EOS']","['PRON' 'NOUN' 'NOUN' 'PART+PREP+PRON' 'CONJ+PART+PREP' 'DET+NOUN' 'NOUN'
 'PUNC' 'PART' 'ADJ' 'V+PRON' 'NOUN+NSUFF' 'ADJ+NSUFF' 'PUNC'
 'DET+NOUN+NSUFF' 'PRON' 'V+PRON' 'PREP' 'NUM+NSUFF' 'NOUN' 'NOUN' 'PRON'
 'CONJ+PART+V+PRON+NEG_PART' 'V' 'NOUN+PRON' 'ADJ' 'V+PREP+PRON'
 'NOUN+PRON' 'EOS']"
3,A,"['مش' 'لازم' 'تعامل' 'حد' 'بالمثل' 'لان' 'كل' 'واحد' 'بيتعامل' 'بأخلاقه'
 'انت' 'ممكن' 'تبعد' 'خالص' 'وتبقا' 'وفرت' 'ع' 'نفسك' 'النفاق' 'ع' 'الاقل'
 '!' 'EOS']","['مش' 'لازم' 'تعامل' 'حد' 'ب+ال+مثل' 'ل+ان' 'كل' 'واحد' 'ب+يتعامل'
 'ب+أخلاق+ه' 'انت' 'ممكن' 'تبعد' 'خالص' 'و+تبقا' 'وفر+ت' 'ع' 'نفس+ك'
 'ال+نفاق' 'ع' 'ال+اقل' '!' 'EOS']","['PART' 'ADJ' 'V' 'NOUN' 'PREP+DET+NOUN' 'PREP+PART' 'NOUN' 'NOUN'
 'PROG_PART+V' 'PREP+NOUN+PRON' 'PRON' 'ADJ' 'V' 'ADV' 'CONJ+V' 'V+PRON'
 'PREP' 'NOUN+PRON' 'DET+NOUN' 'PREP' 'DET+ADJ' 'PUNC' 'EOS']"
3,A,"['@yehiazak' 'ما' 'أنا' 'قلتلها' 'كده' '،' '،' 'عارف' 'الكارثه' 'فين' '!'
 '!' 'أنها' 'حتربى' 'ولدها' 'ان' 'الفعل' 'ده' 'مبرر' 'و' 'بكده' 'حنشيل'
 'قرف' 'تربيه' 'وسخه' 'مريضه' 'تانى' 'EOS']","['@yehiazak' 'ما' 'أنا' 'قل+ت+ل+ها' 'كده' '،' '،' 'عارف' 'ال+كارث+ه' 'فين'
 '!' '!' 'أن+ها' 'ح+تربى' 'ولد+ها' 'ان' 'ال+فعل' 'ده' 'مبرر' 'و' 'ب+كده'
 'ح+نشيل' 'قرف' 'تربي+ه' 'وسخ+ه' 'مريض+ه' 'تانى' 'EOS']","['MENTION' 'PART' 'PRON' 'V+PRON+PREP+PRON' 'ADV' 'PUNC' 'PUNC' 'ADJ'
 'DET+NOUN+NSUFF' 'PART' 'PUNC' 'PUNC' 'PART+PRON' 'FUT_PART+V'
 'NOUN+PRON' 'PART' 'DET+NOUN' 'PRON' 'ADJ' 'CONJ' 'PREP+ADV' 'FUT_PART+V'
 'NOUN' 'NOUN+NSUFF' 'ADJ+NSUFF' 'ADJ+NSUFF' 'ADJ' 'EOS']"
3,A,"['احنا' 'مش' 'عايزين' 'نموت' 'نفسنا' '.' '.' 'احنا' 'في' 'حاجات' 'معينة'
 'في' 'حياتنا' 'نفسنا' 'نموتها' 'EOS']","['احنا' 'مش' 'عايز+ين' 'نموت' 'نفس+نا' '.' '.' 'احنا' 'في' 'حاج+ات'
 'معين+ة' 'في' 'حيا+ت+نا' 'نفس+نا' 'نموت+ها' 'EOS']","['PRON' 'PART' 'ADJ+NSUFF' 'V' 'NOUN+PRON' 'PUNC' 'PUNC' 'PRON' 'PREP'
 'NOUN+NSUFF' 'ADJ+NSUFF' 'PREP' 'NOUN+NSUFF+PRON' 'NOUN+PRON' 'V+PRON'
 'EOS']"
4,A,"['انا' 'مش' 'فاهمة' 'طلاب' 'المدارس' 'اللي' 'في' 'الاسكندرية' 'رفضين'
 'لية' 'ان' 'المدرسة' 'يكون' 'عليها' 'حرص' '!' '!' 'و' 'طلاب' 'الازهر'
 'معترضين' 'كمان' 'اية' 'الهبل' 'دا' 'دول' 'لحميتهم' 'اصلا' 'EOS']","['انا' 'مش' 'فاهم+ة' 'طلاب' 'ال+مدارس' 'اللي' 'في' 'ال+اسكندري+ة' 'رفض+ين'
 'لية' 'ان' 'ال+مدرس+ة' 'يكون' 'علي+ها' 'حرص' '!' '!' 'و' 'طلاب' 'ال+ازهر'
 'معترض+ين' 'كمان' 'اية' 'ال+هبل' 'دا' 'دول' 'ل+حمي+ت+هم' 'اصل+ا' 'EOS']","['PRON' 'PART' 'ADJ+NSUFF' 'NOUN' 'DET+NOUN' 'PART' 'PREP'
 'DET+NOUN+NSUFF' 'ADJ+NSUFF' 'PART' 'PART' 'DET+NOUN+NSUFF' 'V'
 'PREP+PRON' 'NOUN' 'PUNC' 'PUNC' 'CONJ' 'NOUN' 'DET+NOUN' 'ADJ+NSUFF'
 'ADV' 'PART' 'DET+NOUN' 'PRON' 'PRON' 'PREP+NOUN+NSUFF+PRON' 'NOUN+CASE'
 'EOS']"
4,A,"['مش' 'هيحصل' 'حاجة' 'لما' 'يخرج' 'من' 'حياتك' 'واحد' 'او' 'اتنين' 'او'
 'عشرة' 'خليك' 'مع' 'نفسك' 'و' 'مع' 'ربك' 'هتكسب' '!' 'EOS']","['مش' 'ه+يحصل' 'حاج+ة' 'لما' 'يخرج' 'من' 'حيا+ت+ك' 'واحد' 'او' 'اتنين'
 'او' 'عشر+ة' 'خل+ي+ك' 'مع' 'نفس+ك' 'و' 'مع' 'رب+ك' 'ه+تكسب' '!' 'EOS']","['PART' 'FUT_PART+V' 'NOUN+NSUFF' 'PART' 'V' 'PREP' 'NOUN+NSUFF+PRON'
 'NOUN' 'CONJ' 'NUM' 'CONJ' 'NUM+NSUFF' 'V+PRON+PRON' 'NOUN' 'NOUN+PRON'
 'CONJ' 'NOUN' 'NOUN+PRON' 'FUT_PART+V' 'PUNC' 'EOS']"
2,A,"['@Al3askarY' '@AlMasryAlYoum' 'غلط' 'و' 'علشان' 'يفتحولهم' 'حساب' 'فى'
 'أمريكا' 'لأن' 'معندهمش' 'حساب' 'علشان' 'يقفلوه' 'EOS']","['@Al3askarY' '@AlMasryAlYoum' 'غلط' 'و' 'علشان' 'يفتح+و+ل+هم' 'حساب' 'فى'
 'أمريكا' 'ل+أن' 'م+عند+هم+ش' 'حساب' 'علشان' 'يقفل+و+ه' 'EOS']","['MENTION' 'MENTION' 'NOUN' 'CONJ' 'PART' 'V+PRON+PREP+PRON' 'NOUN' 'PREP'
 'NOUN' 'PREP+PART' 'PART+NOUN+PRON+NEG_PART' 'NOUN' 'PART' 'V+PRON+PRON'
 'EOS']"
4,A,"['ياريت' 'الناس' 'الي' 'ماتفرجتش' 'على' 'المؤتمر' 'تتفرج' 'تاني' 'و'
 'تعيد' 'حسابتها' '-' '#خالد_علي' 'مابينسحبش' 'من' 'إنتخابات' 'رئاسة'
 'الجمهورية' 'http://t.co/v8taJ2DKvE' 'EOS']","['يا+ريت' 'ال+ناس' 'الي' 'ما+تفرج+ت+ش' 'على' 'ال+مؤتمر' 'تتفرج' 'تاني' 'و'
 'تعيد' 'حساب+ت+ها' '-' '#خالد_علي' 'ما+ب+ينسحب+ش' 'من' 'إنتخاب+ات'
 'رئاس+ة' 'ال+جمهوري+ة' 'http://t.co/v8taJ2DKvE' 'EOS']","['PART+NOUN' 'DET+NOUN' 'PART' 'PART+V+PRON+NEG_PART' 'PREP' 'DET+NOUN'
 'V' 'ADJ' 'CONJ' 'V' 'NOUN+NSUFF+PRON' 'PUNC' 'HASH'
 'PART+PROG_PART+V+NEG_PART' 'PREP' 'NOUN+NSUFF' 'NOUN+NSUFF'
 'DET+NOUN+NSUFF' 'URL' 'EOS']"
5,A,"['أنا' 'محتاجة' 'اجيب' 'شخص' 'لبناني' 'يتكلم' 'معايا' 'في' 'اي' 'كلام'
 'عشان' 'لهجتهم' 'بتبسطني' 'EOS']","['أنا' 'محتاج+ة' 'اجيب' 'شخص' 'لبناني' 'يتكلم' 'معا+يا' 'في' 'اي' 'كلام'
 'عشان' 'لهج+ت+هم' 'ب+تبسط+ني' 'EOS']","['PRON' 'ADJ+NSUFF' 'V' 'NOUN' 'ADJ' 'V' 'NOUN+PRON' 'PREP' 'NOUN' 'NOUN'
 'PART' 'NOUN+NSUFF+PRON' 'PROG_PART+V+PRON' 'EOS']"
2,A,"['انا' 'لو' 'ذكرت' '10' 'ساعات' 'و' 'مسكت' 'الموبيل' 'نص' 'ساعة' 'ابويا'
 'مش' 'هيشوفنى' 'غير' 'فى' 'النص' 'ساعه' 'دى' ':D' 'EOS']","['انا' 'لو' 'ذكر+ت' '10' 'ساع+ات' 'و' 'مسك+ت' 'ال+موبيل' 'نص' 'ساع+ة'
 'اب+و+يا' 'مش' 'ه+يشوف+نى' 'غير' 'فى' 'ال+نص' 'ساع+ه' 'دى' ':D' 'EOS']","['PRON' 'PART' 'V+PRON' 'NUM' 'NOUN+NSUFF' 'CONJ' 'V+PRON' 'DET+NOUN'
 'NOUN' 'NOUN+NSUFF' 'NOUN+CASE+PRON' 'PART' 'FUT_PART+V+PRON' 'NOUN'
 'PREP' 'DET+NOUN' 'NOUN+NSUFF' 'PRON' 'EMOT' 'EOS']"
3,A,"['أنام' 'مش' 'بشبع' 'نووم' 'أذاكر' 'مش' 'بفهم' 'حاجه' 'أحب' 'متحبش' 'اتحب'
 'محبش' '!' 'دي' 'دنيا' 'رخمممممممه' 'اوى' '!' '!' 'خايف' 'أنتحر' 'مموتش'
 'EOS']","['أنام' 'مش' 'ب+شبع' 'نووم' 'أذاكر' 'مش' 'ب+فهم' 'حاج+ه' 'أحب' 'م+تحب+ش'
 'اتحب' 'م+حب+ش' '!' 'دي' 'دنيا' 'رخممممممم+ه' 'اوى' '!' '!' 'خايف'
 'أنتحر' 'م+موت+ش' 'EOS']","['V' 'PART' 'PROG_PART+V' 'NOUN' 'V' 'PART' 'PROG_PART+V' 'NOUN+NSUFF' 'V'
 'PART+V+NEG_PART' 'V' 'PART+V+NEG_PART' 'PUNC' 'PRON' 'NOUN' 'ADJ+NSUFF'
 'ADJ' 'PUNC' 'PUNC' 'ADJ' 'V' 'PART+V+NEG_PART' 'EOS']"
