dialect,sentence_id,token_index,word,morphological_segment,pos_tag
Egyptian,2A_3717,21,حجابها,حجاب+ها,NOUN+PRON
Egyptian,2A_3718,22,!,!,PUNC
Egyptian,2A_3719,23,!,!,PUNC
Egyptian,1A_3720,1,@_mohamedkhalifa,@_mohamedkhalifa,MENTION
Egyptian,1A_3721,2,ماتخليش,ما+تخل+ي+ش,PART+V+PRON+NEG_PART
Egyptian,1A_3722,3,بتوع,بتوع,NOUN
Egyptian,1A_3723,4,الخليج,ال+خليج,DET+NOUN
Egyptian,1A_3724,5,يزعلوا,يزعل+وا,V+PRON
Egyptian,1A_3725,6,مننا,من+نا,PREP+PRON
Egyptian,1A_3726,7,بقى,بقى,ADV
Egyptian,1A_3727,8,يا,يا,PART
Egyptian,1A_3728,9,حماده,حماد+ه,NOUN+NSUFF
Egyptian,1A_3729,10,;),;),EMOT
Egyptian,2A_3730,1,إنتى,إنتى,PRON
Egyptian,2A_3731,2,كلام,كلام,NOUN
Egyptian,2A_3732,3,فى,فى,PREP
Egyptian,2A_3733,4,أغنية,أغني+ة,NOUN+NSUFF
Egyptian,2A_3734,5,بس,بس,PART
Egyptian,2A_3735,6,ماتغنتش,ما+تغن+ت+ش,PART+V+PRON+NEG_PART
Egyptian,2A_3736,7,ليا,لي+ا,PREP+PRON
Egyptian,2A_3737,8,إنى,إنى,PRON
Egyptian,2A_3738,9,سيرة,سير+ة,NOUN+NSUFF
Egyptian,2A_3739,10,كل,كل,NOUN
Egyptian,2A_3740,11,يوم,يوم,NOUN
Egyptian,2A_3741,12,إانتى,إانتى,PRON
Egyptian,2A_3742,13,حكاية,حكاي+ة,NOUN+NSUFF
Egyptian,2A_3743,14,قبل,قبل,NOUN
Egyptian,2A_3744,15,النوم,ال+نوم,DET+NOUN
Egyptian,2A_3745,16,.,.,PUNC
Egyptian,2A_3746,17,.,.,PUNC
Egyptian,2A_3747,18,.,.,PUNC
Egyptian,4A_3748,1,لما,لما,PART
Egyptian,4A_3749,2,تبقى,تبقى,V
Egyptian,4A_3750,3,محشور,محشور,ADJ
Egyptian,4A_3751,4,فى,فى,PREP
Egyptian,4A_3752,5,الحاجه,ال+حاج+ه,DET+NOUN+NSUFF
Egyptian,4A_3753,6,مش,مش,PART
Egyptian,4A_3754,7,هتشوفها,ه+تشوف+ها,FUT_PART+V+PRON
Egyptian,4A_3755,8,كويس,كويس,ADJ
Egyptian,4A_3756,9,من,من,PREP
Egyptian,4A_3757,10,كتر,كتر,NOUN
Egyptian,4A_3758,11,ماهى,ما+هى,PART+PRON
Egyptian,4A_3759,12,محوطاك,محوط+ا+ك,ADJ+NSUFF+PRON
Egyptian,4A_3760,13,وقريبه,و+قريب+ه,CONJ+ADJ+NSUFF
Egyptian,4A_3761,14,من,من,PREP
Egyptian,4A_3762,15,عينك,عين+ك,NOUN+PRON
Egyptian,4A_3763,16,،,،,PUNC
Egyptian,4A_3764,17,لازم,لازم,ADJ
Egyptian,4A_3765,18,تطلع,تطلع,V
Egyptian,4A_3766,19,و,و,CONJ
Egyptian,4A_3767,20,تشوفها,تشوف+ها,V+PRON
Egyptian,4A_3768,21,من,من,PREP
Egyptian,4A_3769,22,بره,بر+ه,NOUN+NSUFF
Egyptian,4A_3770,23,ومن,و+من,CONJ+PREP
Egyptian,4A_3771,24,بعيد,بعيد,ADJ
Egyptian,4A_3772,25,،,،,PUNC
Egyptian,4A_3773,26,هتلاحظ,ه+تلاحظ,FUT_PART+V
Egyptian,4A_3774,27,فرق,فرق,NOUN
Egyptian,4A_3775,28,شاسع,شاسع,ADJ
Egyptian,4A_3776,29,.,.,PUNC
Egyptian,1A_3777,1,اللي,اللي,PART
Egyptian,1A_3778,2,يقول,يقول,V
Egyptian,1A_3779,3,انا,انا,PRON
Egyptian,1A_3780,4,مبحبش,م+ب+حب+ش,PART+PROG_PART+V+NEG_PART
Egyptian,1A_3781,5,#اسلوبك,#اسلوبك,HASH
Egyptian,1A_3782,6,.,.,PUNC
Egyptian,1A_3783,7,،,،,PUNC
Egyptian,1A_3784,8,أنـا,أنا,PRON
Egyptian,1A_3785,9,اصلا,اصل+ا,NOUN+CASE
Egyptian,1A_3786,10,لو,لو,PART
Egyptian,1A_3787,11,كنت,كن+ت,V+PRON
Egyptian,1A_3788,12,بحبك,ب+حب+ك,PROG_PART+V+PRON
Egyptian,1A_3789,13,كنت,كن+ت,V+PRON
Egyptian,1A_3790,14,غيرت,غير+ت,V+PRON
Egyptian,1A_3791,15,#اسلوبي,#اسلوبي,HASH
Egyptian,1A_3792,16,معاك,معا+ك,NOUN+PRON
Egyptian,1A_3793,17,:),:),EMOT
Egyptian,1A_3794,18,.,.,PUNC
Egyptian,1A_3795,19,،,،,PUNC
Egyptian,5A_3796,1,فكرك,فكر+ك,NOUN+PRON
Egyptian,5A_3797,2,الكلام,ال+كلام,DET+NOUN
Egyptian,5A_3798,3,اللي,اللي,PART
Egyptian,5A_3799,4,بيتقال,ب+يتقال,PROG_PART+V
Egyptian,5A_3800,5,عليا,علي+ا,PREP+PRON
Egyptian,5A_3801,6,مش,مش,PART
Egyptian,5A_3802,7,بيوصلي,ب+يوص+ل+ي,PROG_PART+V+PREP+PRON
Egyptian,5A_3803,8,؟,؟,PUNC
Egyptian,5A_3804,9,لا,لا,PART
Egyptian,5A_3805,10,بيوصل,ب+يوصل,PROG_PART+V
Egyptian,5A_3806,11,والله,و+الله,CONJ+NOUN
Egyptian,5A_3807,12,بس,بس,PART
Egyptian,5A_3808,13,انا,انا,PRON
Egyptian,5A_3809,14,لو,لو,PART
Egyptian,5A_3810,15,اتكلمت,اتكلم+ت,V+PRON
Egyptian,5A_3811,16,زيك,زي+ك,NOUN+PRON
Egyptian,5A_3812,17,ابقى,ابقى,V
Egyptian,5A_3813,18,أبقى,أبقى,V
Egyptian,5A_3814,19,قليل,قليل,ADJ
Egyptian,5A_3815,20,الأصل,ال+أصل,DET+NOUN
Egyptian,5A_3816,21,،,،,PUNC
Egyptian,5A_3817,22,و,و,CONJ
Egyptian,5A_3818,23,انا,انا,PRON
Egyptian,5A_3819,24,أمي,أم+ي,NOUN+NSUFF
Egyptian,5A_3820,25,علمتني,علم+ت+ني,V+PRON+PRON
Egyptian,5A_3821,26,الأصول,ال+أصول,DET+NOUN
Egyptian,1A_3822,1,ممكن,ممكن,ADJ
Egyptian,1A_3823,2,لما,لما,PART
Egyptian,1A_3824,3,تحب,تحب,V
Egyptian,1A_3825,4,حد,حد,NOUN
Egyptian,1A_3826,5,تحاول,تحاول,V
Egyptian,1A_3827,6,متجرحوش,م+تجرح+و+ش,PART+V+PRON+NEG_PART
Egyptian,1A_3828,7,لانه,ل+ان+ه,PREP+PART+PRON
Egyptian,1A_3829,8,هيتعب,ه+يتعب,FUT_PART+V
Egyptian,1A_3830,9,اوى,اوى,ADJ
Egyptian,1A_3831,10,وهيقوى,و+ه+يقوى,CONJ+FUT_PART+V
Egyptian,1A_3832,11,واول,و+اول,CONJ+NUM
Egyptian,1A_3833,12,ما,ما,PART
Egyptian,1A_3834,13,يقوى,يقوى,V
Egyptian,1A_3835,14,هيقوى,ه+يقوى,FUT_PART+V
Egyptian,1A_3836,15,عليك,علي+ك,PREP+PRON
Egyptian,1A_3837,16,انت,انت,PRON
Egyptian,1A_3838,17,#نصيحه,#نصيحه,HASH
Egyptian,2A_3839,1,احساس,احساس,NOUN
Egyptian,2A_3840,2,وحش,وحش,ADJ
Egyptian,2A_3841,3,اما,اما,PART
Egyptian,2A_3842,4,يكون,يكون,V
Egyptian,2A_3843,5,قدامك,قدام+ك,NOUN+PRON
Egyptian,2A_3844,6,حد,حد,NOUN
Egyptian,2A_3845,7,هتموت,ه+تموت,FUT_PART+V
Egyptian,2A_3846,8,وتسلم,و+تسلم,CONJ+V
Egyptian,2A_3847,9,عليه,علي+ه,PREP+PRON
Egyptian,2A_3848,10,بس,بس,PART
Egyptian,2A_3849,11,فى,فى,PREP
Egyptian,2A_3850,12,حاجة,حاج+ة,NOUN+NSUFF
Egyptian,2A_3851,13,جواك,جو+ا+ك,NOUN+NSUFF+PRON
Egyptian,2A_3852,14,بتقولك,ب+تقو+ل+ك,PROG_PART+V+PREP+PRON
Egyptian,2A_3853,15,"""","""",PUNC
Egyptian,2A_3854,16,انت,انت,PRON
Egyptian,2A_3855,17,فاكر,فاكر,ADJ
Egyptian,2A_3856,18,هو,هو,PRON
Egyptian,2A_3857,19,عمل,عمل,V
Egyptian,2A_3858,20,معاك,معا+ك,NOUN+PRON
Egyptian,2A_3859,21,ايه,ايه,PART
Egyptian,2A_3860,22,"""","""",PUNC
Egyptian,3A_3861,1,اجمل,اجمل,ADJ
Egyptian,3A_3862,2,احساس,احساس,NOUN
Egyptian,3A_3863,3,انك,ان+ك,PART+PRON
Egyptian,3A_3864,4,تبقي,تبقي,V
Egyptian,3A_3865,5,قاعد,قاعد,ADJ
Egyptian,3A_3866,6,و,و,CONJ
Egyptian,3A_3867,7,تيجي,تيجي,V
Egyptian,3A_3868,8,عينك,عين+ك,NOUN+PRON
Egyptian,3A_3869,9,علي,علي,PREP
Egyptian,3A_3870,10,حد,حد,NOUN
Egyptian,3A_3871,11,بتحبه,ب+تحب+ه,PROG_PART+V+PRON
Egyptian,3A_3872,12,تلاقيه,تلاقي+ه,V+PRON
Egyptian,3A_3873,13,باصص,باصص,ADJ
Egyptian,3A_3874,14,عليك,علي+ك,PREP+PRON
Egyptian,3A_3875,15,.,.,PUNC
Egyptian,3A_3876,16,.,.,PUNC
Egyptian,3A_3877,17,و,و,CONJ
Egyptian,3A_3878,18,الاجمل,ال+اجمل,DET+ADJ
Egyptian,3A_3879,19,لما,لما,PART
Egyptian,3A_3880,20,يتكسف,يتكسف,V
Egyptian,3A_3881,21,.,.,PUNC
Egyptian,3A_3882,22,.,.,PUNC
Egyptian,3A_3883,23,.,.,PUNC
Egyptian,3A_3884,24,.,.,PUNC
Egyptian,3A_3885,25,.,.,PUNC
Egyptian,1A_3886,1,الغريبة,ال+غريب+ة,DET+ADJ+NSUFF
Egyptian,1A_3887,2,فعلا,فعل+ا,NOUN+CASE
Egyptian,1A_3888,3,إن,إن,PART
Egyptian,1A_3889,4,ماحدش,ما+حد+ش,PART+NOUN+NEG_PART
Egyptian,1A_3890,5,خد,خد,V
Egyptian,1A_3891,6,باله,بال+ه,NOUN+PRON
Egyptian,1A_3892,7,و,و,CONJ
Egyptian,1A_3893,8,لا,لا,PART
Egyptian,1A_3894,9,حتى,حتى,PART
Egyptian,1A_3895,10,خريجين,خريج+ين,NOUN+NSUFF
Egyptian,1A_3896,11,الحقوق,ال+حقوق,DET+NOUN
Egyptian,1A_3897,12,على,على,PREP
Egyptian,1A_3898,13,تويتر,تويتر,NOUN
Egyptian,1A_3899,14,من,من,PREP
Egyptian,1A_3900,15,التحايل,ال+تحايل,DET+NOUN
Egyptian,1A_3901,16,على,على,PREP
Egyptian,1A_3902,17,قانون,قانون,NOUN
Egyptian,1A_3903,18,الإنتخابات,ال+إنتخاب+ات,DET+NOUN+NSUFF
Egyptian,1A_3904,19,الي,الي,PART
Egyptian,1A_3905,20,#خالد_علي,#خالد_علي,HASH
Egyptian,1A_3906,21,بيعمله,ب+يعمل+ه,PROG_PART+V+PRON
Egyptian,1A_3907,22,#pt,#pt,HASH
Egyptian,3A_3908,1,أي,أي,NOUN
Egyptian,3A_3909,2,حد,حد,NOUN
Egyptian,3A_3910,3,هايقولي,ها+يقو+ل+ي,FUT_PART+V+PREP+PRON
Egyptian,3A_3911,4,ما,ما,PART
Egyptian,3A_3912,5,كانش,كان+ش,V+NEG_PART
Egyptian,3A_3913,6,فيه,في+ه,PREP+PRON
Egyptian,3A_3914,7,الكلام,ال+كلام,DET+NOUN
Egyptian,3A_3915,8,ده,ده,PRON
Egyptian,3A_3916,9,أيام,أيام,NOUN
Egyptian,3A_3917,10,مبارك,مبارك,NOUN
Egyptian,3A_3918,11,يبقى,يبقى,V
Egyptian,3A_3919,12,ما,ما,PART
Egyptian,3A_3920,13,كانش,كان+ش,V+NEG_PART
Egyptian,3A_3921,14,بيروح,ب+يروح,PROG_PART+V
Egyptian,3A_3922,15,الجامعة,ال+جامع+ة,DET+NOUN+NSUFF
Egyptian,3A_3923,16,.,.,PUNC
Egyptian,3A_3924,17,.,.,PUNC
Egyptian,3A_3925,18,.,.,PUNC
Egyptian,3A_3926,19,.,.,PUNC
Egyptian,3A_3927,20,.,.,PUNC
Egyptian,3A_3928,21,كل,كل,NOUN
Egyptian,3A_3929,22,الوساخة,ال+وساخ+ة,DET+NOUN+NSUFF
Egyptian,3A_3930,23,دي,دي,PRON
Egyptian,3A_3931,24,كانت,كان+ت,V+PRON
Egyptian,3A_3932,25,موجودة,موجود+ة,ADJ+NSUFF
Egyptian,3A_3933,26,انتو,انتو,PRON
Egyptian,3A_3934,27,بس,بس,ADV
Egyptian,3A_3935,28,كنتوا,كن+توا,V+PRON
Egyptian,3A_3936,29,في,في,PREP
Egyptian,3A_3937,30,الفقاعة,ال+فقاع+ة,DET+NOUN+NSUFF
Egyptian,3A_3938,31,.,.,PUNC
Egyptian,3A_3939,32,#مغيبيبن,#مغيبيبن,HASH
Egyptian,1A_3940,1,هو,هو,PRON
Egyptian,1A_3941,2,صحيح,صحيح,ADJ
Egyptian,1A_3942,3,مفيش,م+في+ش,PART+PREP+NEG_PART
Egyptian,1A_3943,4,حد,حد,NOUN
Egyptian,1A_3944,5,بيموت,ب+يموت,PROG_PART+V
Egyptian,1A_3945,6,عشان,عشان,PART
Egyptian,1A_3946,7,حد,حد,NOUN
Egyptian,1A_3947,8,.,.,PUNC
Egyptian,1A_3948,9,.,.,PUNC
Egyptian,1A_3949,10,بس,بس,PART
Egyptian,1A_3950,11,فى,فى,PREP
Egyptian,1A_3951,12,حد,حد,NOUN
Egyptian,1A_3952,13,بيفضل,ب+يفضل,PROG_PART+V
Egyptian,1A_3953,14,مش,مش,PART
Egyptian,1A_3954,15,سعيد,سعيد,ADJ
Egyptian,1A_3955,16,بسبب,ب+سبب,PREP+NOUN
Egyptian,1A_3956,17,حد,حد,NOUN
Egyptian,1A_3957,18,.,.,PUNC
Egyptian,1A_3958,19,.,.,PUNC
Egyptian,1A_3959,20,و,و,CONJ
Egyptian,1A_3960,21,دا,دا,PRON
Egyptian,1A_3961,22,و,و,CONJ
Egyptian,1A_3962,23,الموت,ال+موت,DET+NOUN
Egyptian,1A_3963,24,ميفرقوش,م+يفرق+و+ش,PART+V+PRON+NEG_PART
Egyptian,1A_3964,25,حاجه,حاج+ه,NOUN+NSUFF
Egyptian,1A_3965,26,عن,عن,PREP
Egyptian,1A_3966,27,بعض,بعض,NOUN
Egyptian,1A_3967,28,.,.,PUNC
Egyptian,2A_3968,1,عارفين,عارف+ين,ADJ+NSUFF
Egyptian,2A_3969,2,انتو,انتو,PRON
Egyptian,2A_3970,3,الشخصيه,ال+شخصي+ه,DET+NOUN+NSUFF
Egyptian,2A_3971,4,الي,الي,PART
Egyptian,2A_3972,5,بتيجي,ب+تيجي,PROG_PART+V
Egyptian,2A_3973,6,ف,ف,PREP
Egyptian,2A_3974,7,وسط,وسط,NOUN
Egyptian,2A_3975,8,عياطك,عياط+ك,NOUN+PRON
Egyptian,2A_3976,9,وتقولك,و+تقو+ل+ك,CONJ+V+PREP+PRON
Egyptian,2A_3977,10,انت,انت,PRON
Egyptian,2A_3978,11,شكلك,شكل+ك,NOUN+PRON
Egyptian,2A_3979,12,كيوت,كيوت,ADJ
Egyptian,2A_3980,13,اوي,اوي,ADJ
Egyptian,2A_3981,14,وانت,و+انت,CONJ+PRON
Egyptian,2A_3982,15,بتعيط,ب+تعيط,PROG_PART+V
Egyptian,2A_3983,16,ويشد,و+يشد,CONJ+V
Egyptian,2A_3984,17,ف,ف,PREP
Egyptian,2A_3985,18,خدودك,خدود+ك,NOUN+PRON
Egyptian,2A_3986,19,العالم,ال+عالم,DET+NOUN
Egyptian,2A_3987,20,دي,دي,PRON
Egyptian,2A_3988,21,هتموت,ه+تموت,FUT_PART+V
Egyptian,2A_3989,22,محروقه,محروق+ه,ADJ+NSUFF
Egyptian,2A_3990,23,:D,:D,EMOT
Egyptian,5A_3991,1,هو,هو,PRON
Egyptian,5A_3992,2,علاء,علاء,NOUN
Egyptian,5A_3993,3,صادق,صادق,NOUN
Egyptian,5A_3994,4,ماله,ما+ل+ه,PART+PREP+PRON
Egyptian,5A_3995,5,ومال,و+ما+ل,CONJ+PART+PREP
Egyptian,5A_3996,6,البابا,ال+بابا,DET+NOUN
Egyptian,5A_3997,7,تواضرس,تواضرس,NOUN
Egyptian,5A_3998,8,؟,؟,PUNC
Egyptian,5A_3999,9,ليه,ليه,PART
Egyptian,5A_4000,10,مصمم,مصمم,ADJ
Egyptian,5A_4001,11,يقلبها,يقلب+ها,V+PRON
Egyptian,5A_4002,12,فتنة,فتن+ة,NOUN+NSUFF
Egyptian,5A_4003,13,طائفية,طائفي+ة,ADJ+NSUFF
Egyptian,5A_4004,14,؟,؟,PUNC
Egyptian,5A_4005,15,اللعبة,ال+لعب+ة,DET+NOUN+NSUFF
Egyptian,5A_4006,16,دى,دى,PRON
Egyptian,5A_4007,17,اتهرست,اتهرس+ت,V+PRON
Egyptian,5A_4008,18,ف,ف,PREP
Egyptian,5A_4009,19,ميت,مي+ت,NUM+NSUFF
Egyptian,5A_4010,20,فيلم,فيلم,NOUN
Egyptian,5A_4011,21,قبل,قبل,NOUN
Egyptian,5A_4012,22,كده,كده,PRON
Egyptian,5A_4013,23,ومانفعتش,و+ما+نفع+ت+ش,CONJ+PART+V+PRON+NEG_PART
Egyptian,5A_4014,24,كان,كان,V
Egyptian,5A_4015,25,غيرك,غير+ك,NOUN+PRON
Egyptian,5A_4016,26,اشطر,اشطر,ADJ
Egyptian,5A_4017,27,شوفلك,شوف+ل+ك,V+PREP+PRON
Egyptian,5A_4018,28,غيرها,غير+ها,NOUN+PRON
Egyptian,3A_4019,1,مش,مش,PART
Egyptian,3A_4020,2,لازم,لازم,ADJ
Egyptian,3A_4021,3,تعامل,تعامل,V
Egyptian,3A_4022,4,حد,حد,NOUN
Egyptian,3A_4023,5,بالمثل,ب+ال+مثل,PREP+DET+NOUN
Egyptian,3A_4024,6,لان,ل+ان,PREP+PART
Egyptian,3A_4025,7,كل,كل,NOUN
Egyptian,3A_4026,8,واحد,واحد,NOUN
Egyptian,3A_4027,9,بيتعامل,ب+يتعامل,PROG_PART+V
Egyptian,3A_4028,10,بأخلاقه,ب+أخلاق+ه,PREP+NOUN+PRON
Egyptian,3A_4029,11,انت,انت,PRON
Egyptian,3A_4030,12,ممكن,ممكن,ADJ
Egyptian,3A_4031,13,تبعد,تبعد,V
Egyptian,3A_4032,14,خالص,خالص,ADV
Egyptian,3A_4033,15,وتبقا,و+تبقا,CONJ+V
Egyptian,3A_4034,16,وفرت,وفر+ت,V+PRON
Egyptian,3A_4035,17,ع,ع,PREP
Egyptian,3A_4036,18,نفسك,نفس+ك,NOUN+PRON
Egyptian,3A_4037,19,النفاق,ال+نفاق,DET+NOUN
Egyptian,3A_4038,20,ع,ع,PREP
Egyptian,3A_4039,21,الاقل,ال+اقل,DET+ADJ
Egyptian,3A_4040,22,!,!,PUNC
Egyptian,3A_4041,1,@yehiazak,@yehiazak,MENTION
Egyptian,3A_4042,2,ما,ما,PART
Egyptian,3A_4043,3,أنا,أنا,PRON
Egyptian,3A_4044,4,قلتلها,قل+ت+ل+ها,V+PRON+PREP+PRON
Egyptian,3A_4045,5,كده,كده,ADV
Egyptian,3A_4046,6,،,،,PUNC
Egyptian,3A_4047,7,،,،,PUNC
Egyptian,3A_4048,8,عارف,عارف,ADJ
Egyptian,3A_4049,9,الكارثه,ال+كارث+ه,DET+NOUN+NSUFF
Egyptian,3A_4050,10,فين,فين,PART
Egyptian,3A_4051,11,!,!,PUNC
Egyptian,3A_4052,12,!,!,PUNC
Egyptian,3A_4053,13,أنها,أن+ها,PART+PRON
Egyptian,3A_4054,14,حتربى,ح+تربى,FUT_PART+V
Egyptian,3A_4055,15,ولدها,ولد+ها,NOUN+PRON
Egyptian,3A_4056,16,ان,ان,PART
Egyptian,3A_4057,17,الفعل,ال+فعل,DET+NOUN
Egyptian,3A_4058,18,ده,ده,PRON
Egyptian,3A_4059,19,مبرر,مبرر,ADJ
Egyptian,3A_4060,20,و,و,CONJ
Egyptian,3A_4061,21,بكده,ب+كده,PREP+ADV
Egyptian,3A_4062,22,حنشيل,ح+نشيل,FUT_PART+V
Egyptian,3A_4063,23,قرف,قرف,NOUN
Egyptian,3A_4064,24,تربيه,تربي+ه,NOUN+NSUFF
Egyptian,3A_4065,25,وسخه,وسخ+ه,ADJ+NSUFF
Egyptian,3A_4066,26,مريضه,مريض+ه,ADJ+NSUFF
Egyptian,3A_4067,27,تانى,تانى,ADJ
Egyptian,3A_4068,1,احنا,احنا,PRON
Egyptian,3A_4069,2,مش,مش,PART
Egyptian,3A_4070,3,عايزين,عايز+ين,ADJ+NSUFF
Egyptian,3A_4071,4,نموت,نموت,V
Egyptian,3A_4072,5,نفسنا,نفس+نا,NOUN+PRON
Egyptian,3A_4073,6,.,.,PUNC
Egyptian,3A_4074,7,.,.,PUNC
Egyptian,3A_4075,8,احنا,احنا,PRON
Egyptian,3A_4076,9,في,في,PREP
Egyptian,3A_4077,10,حاجات,حاج+ات,NOUN+NSUFF
Egyptian,3A_4078,11,معينة,معين+ة,ADJ+NSUFF
Egyptian,3A_4079,12,في,في,PREP
Egyptian,3A_4080,13,حياتنا,حيا+ت+نا,NOUN+NSUFF+PRON
Egyptian,3A_4081,14,نفسنا,نفس+نا,NOUN+PRON
Egyptian,3A_4082,15,نموتها,نموت+ها,V+PRON
Egyptian,4A_4083,1,انا,انا,PRON
Egyptian,4A_4084,2,مش,مش,PART
Egyptian,4A_4085,3,فاهمة,فاهم+ة,ADJ+NSUFF
Egyptian,4A_4086,4,طلاب,طلاب,NOUN
Egyptian,4A_4087,5,المدارس,ال+مدارس,DET+NOUN
Egyptian,4A_4088,6,اللي,اللي,PART
Egyptian,4A_4089,7,في,في,PREP
Egyptian,4A_4090,8,الاسكندرية,ال+اسكندري+ة,DET+NOUN+NSUFF
Egyptian,4A_4091,9,رفضين,رفض+ين,ADJ+NSUFF
Egyptian,4A_4092,10,لية,لية,PART
Egyptian,4A_4093,11,ان,ان,PART
Egyptian,4A_4094,12,المدرسة,ال+مدرس+ة,DET+NOUN+NSUFF
Egyptian,4A_4095,13,يكون,يكون,V
Egyptian,4A_4096,14,عليها,علي+ها,PREP+PRON
Egyptian,4A_4097,15,حرص,حرص,NOUN
Egyptian,4A_4098,16,!,!,PUNC
Egyptian,4A_4099,17,!,!,PUNC
Egyptian,4A_4100,18,و,و,CONJ
Egyptian,4A_4101,19,طلاب,طلاب,NOUN
Egyptian,4A_4102,20,الازهر,ال+ازهر,DET+NOUN
Egyptian,4A_4103,21,معترضين,معترض+ين,ADJ+NSUFF
Egyptian,4A_4104,22,كمان,كمان,ADV
Egyptian,4A_4105,23,اية,اية,PART
Egyptian,4A_4106,24,الهبل,ال+هبل,DET+NOUN
Egyptian,4A_4107,25,دا,دا,PRON
Egyptian,4A_4108,26,دول,دول,PRON
Egyptian,4A_4109,27,لحميتهم,ل+حمي+ت+هم,PREP+NOUN+NSUFF+PRON
Egyptian,4A_4110,28,اصلا,اصل+ا,NOUN+CASE
Egyptian,4A_4111,1,مش,مش,PART
Egyptian,4A_4112,2,هيحصل,ه+يحصل,FUT_PART+V
Egyptian,4A_4113,3,حاجة,حاج+ة,NOUN+NSUFF
Egyptian,4A_4114,4,لما,لما,PART
Egyptian,4A_4115,5,يخرج,يخرج,V
Egyptian,4A_4116,6,من,من,PREP
Egyptian,4A_4117,7,حياتك,حيا+ت+ك,NOUN+NSUFF+PRON
Egyptian,4A_4118,8,واحد,واحد,NOUN
Egyptian,4A_4119,9,او,او,CONJ
Egyptian,4A_4120,10,اتنين,اتنين,NUM
Egyptian,4A_4121,11,او,او,CONJ
Egyptian,4A_4122,12,عشرة,عشر+ة,NUM+NSUFF
Egyptian,4A_4123,13,خليك,خل+ي+ك,V+PRON+PRON
Egyptian,4A_4124,14,مع,مع,NOUN
Egyptian,4A_4125,15,نفسك,نفس+ك,NOUN+PRON
Egyptian,4A_4126,16,و,و,CONJ
Egyptian,4A_4127,17,مع,مع,NOUN
Egyptian,4A_4128,18,ربك,رب+ك,NOUN+PRON
Egyptian,4A_4129,19,هتكسب,ه+تكسب,FUT_PART+V
Egyptian,4A_4130,20,!,!,PUNC
Egyptian,2A_4131,1,@Al3askarY,@Al3askarY,MENTION
Egyptian,2A_4132,2,@AlMasryAlYoum,@AlMasryAlYoum,MENTION
Egyptian,2A_4133,3,غلط,غلط,NOUN
Egyptian,2A_4134,4,و,و,CONJ
Egyptian,2A_4135,5,علشان,علشان,PART
Egyptian,2A_4136,6,يفتحولهم,يفتح+و+ل+هم,V+PRON+PREP+PRON
Egyptian,2A_4137,7,حساب,حساب,NOUN
Egyptian,2A_4138,8,فى,فى,PREP
Egyptian,2A_4139,9,أمريكا,أمريكا,NOUN
Egyptian,2A_4140,10,لأن,ل+أن,PREP+PART
Egyptian,2A_4141,11,معندهمش,م+عند+هم+ش,PART+NOUN+PRON+NEG_PART
Egyptian,2A_4142,12,حساب,حساب,NOUN
Egyptian,2A_4143,13,علشان,علشان,PART
Egyptian,2A_4144,14,يقفلوه,يقفل+و+ه,V+PRON+PRON
Egyptian,4A_4145,1,ياريت,يا+ريت,PART+NOUN
Egyptian,4A_4146,2,الناس,ال+ناس,DET+NOUN
Egyptian,4A_4147,3,الي,الي,PART
Egyptian,4A_4148,4,ماتفرجتش,ما+تفرج+ت+ش,PART+V+PRON+NEG_PART
Egyptian,4A_4149,5,على,على,PREP
Egyptian,4A_4150,6,المؤتمر,ال+مؤتمر,DET+NOUN
Egyptian,4A_4151,7,تتفرج,تتفرج,V
Egyptian,4A_4152,8,تاني,تاني,ADJ
Egyptian,4A_4153,9,و,و,CONJ
Egyptian,4A_4154,10,تعيد,تعيد,V
Egyptian,4A_4155,11,حسابتها,حساب+ت+ها,NOUN+NSUFF+PRON
Egyptian,4A_4156,12,-,-,PUNC
Egyptian,4A_4157,13,#خالد_علي,#خالد_علي,HASH
Egyptian,4A_4158,14,مابينسحبش,ما+ب+ينسحب+ش,PART+PROG_PART+V+NEG_PART
Egyptian,4A_4159,15,من,من,PREP
Egyptian,4A_4160,16,إنتخابات,إنتخاب+ات,NOUN+NSUFF
Egyptian,4A_4161,17,رئاسة,رئاس+ة,NOUN+NSUFF
Egyptian,4A_4162,18,الجمهورية,ال+جمهوري+ة,DET+NOUN+NSUFF
Egyptian,4A_4163,19,http://t.co/v8taJ2DKvE,http://t.co/v8taJ2DKvE,URL
Egyptian,5A_4164,1,أنا,أنا,PRON
Egyptian,5A_4165,2,محتاجة,محتاج+ة,ADJ+NSUFF
Egyptian,5A_4166,3,اجيب,اجيب,V
Egyptian,5A_4167,4,شخص,شخص,NOUN
Egyptian,5A_4168,5,لبناني,لبناني,ADJ
Egyptian,5A_4169,6,يتكلم,يتكلم,V
Egyptian,5A_4170,7,معايا,معا+يا,NOUN+PRON
Egyptian,5A_4171,8,في,في,PREP
Egyptian,5A_4172,9,اي,اي,NOUN
Egyptian,5A_4173,10,كلام,كلام,NOUN
Egyptian,5A_4174,11,عشان,عشان,PART
Egyptian,5A_4175,12,لهجتهم,لهج+ت+هم,NOUN+NSUFF+PRON
Egyptian,5A_4176,13,بتبسطني,ب+تبسط+ني,PROG_PART+V+PRON
Egyptian,2A_4177,1,انا,انا,PRON
Egyptian,2A_4178,2,لو,لو,PART
Egyptian,2A_4179,3,ذكرت,ذكر+ت,V+PRON
