dialect,sentence_id,sentence,segmented,pos_sequence,token_count
Levantine,1B,ههههههه نجم الاردن ضل يحطو يزيد على اليمين وميس على الشمال هههههههه ولكم شو فيييييي حطو مع ميس محرم بالمرة,ههههههه نجم ال+اردن ضل يحط+و يزيد على ال+يمين و+ميس على ال+شمال هههههههه و+لكم شو فيييييي حط+و مع ميس محرم ب+ال+مر+ة,EMOT NOUN DET+NOUN V V+PRON NOUN PREP DET+NOUN CONJ+NOUN PREP DET+NOUN EMOT CONJ+PART PART ADV V+PRON NOUN NOUN NOUN PREP+DET+NOUN+NSUFF,20
Levantine,1B,بكره تصرف الشخص لما يصير يحكي حكي وهو عارف انه بضايقني ومع ذلك بستمر بفعل هاد الشي ! ! S5aafa Jad - 0 -,بكر+ه تصرف ال+شخص لما يصير يحكي حكي و+هو عارف ان+ه ب+ضايق+ني و+مع ذلك ب+ستمر ب+فعل هاد ال+شي ! ! S5aafa Jad - 0 -,NOUN+NSUFF V DET+NOUN PART V V NOUN CONJ+PRON ADJ PART+PRON PROG_PART+V+PRON CONJ+PART PRON PROG_PART+V PROG_PART+V PRON DET+NOUN PUNC PUNC FOREIGN FOREIGN PUNC PUNC PUNC,24
Levantine,2A,"يقال انه الي بقعد على النت 4 ساعات مدمن انترنت 0 0 هيك احنا وصلنا لمرحلة انه لو النت فصل ساعة منقوم نشم ب الراوتر ""","يقال ان+ه الي ب+قعد على ال+نت 4 ساع+ات مدمن انترنت 0 0 هيك احنا وصل+نا ل+مرحل+ة ان+ه لو ال+نت فصل ساع+ة م+نقوم نشم ب ال+راوتر """,V PART+PRON PART PROG_PART+V PREP DET+NOUN NUM NOUN+NSUFF NOUN NOUN PUNC PUNC ADV PRON V+PRON PREP+NOUN+NSUFF PART+PRON PART DET+NOUN V NOUN+NSUFF PROG_PART+V V PREP DET+NOUN PUNC,26
Levantine,4A,البنت طول الليل تيجي تحكيلك كلام بيخزي عن وحده وفجأه تروح ع الانستقرام ع صورتها تكتبلها منوره بتجننني 😘 😘 😘 0 0 وانت مش فاهم وين الله حاطك 😅,ال+بنت طول ال+ليل تيجي تحكي+ل+ك كلام ب+يخزي عن وحد+ه و+فجأ+ه تروح ع ال+انستقرام ع صور+ت+ها تكتب+ل+ها منور+ه ب+تجنن+ني 😘 😘 😘 0 0 و+انت مش فاهم وين الله حاط+ك 😅,DET+NOUN NOUN DET+NOUN V V+PREP+PRON NOUN FUT_PART+V PREP NOUN+NSUFF CONJ+NOUN+NSUFF V PREP DET+NOUN PREP NOUN+NSUFF+PRON V+PREP+PRON ADJ+NSUFF PROG_PART+V+PRON EMOT EMOT EMOT PUNC PUNC CONJ+PRON PART ADJ PART NOUN ADJ+PRON EMOT,30
Levantine,5B,بحكي لالدكتور انا بكره الشباب الي م بحبو الكورة وبعد شوية بحكيلو انت مدريدي ولا برشلوني ! بقلي م بتابع كورة #انا احترم الناس الي بتكره الكورة,ب+حكي ل+ال+دكتور انا بكره ال+شباب الي م ب+حب+و ال+كور+ة و+بعد شوي+ة ب+حكي+ل+و انت مدريد+ي و+لا برشلون+ي ! ب+قل+ي م ب+تابع كور+ة #انا احترم ال+ناس الي ب+تكره ال+كور+ة,PROG_PART+V PREP+DET+NOUN PRON V DET+NOUN PART PART PROG_PART+V+PRON DET+NOUN+NSUFF CONJ+NOUN NOUN+NSUFF PROG_PART+V+PREP+PRON PRON ADJ+NSUFF CONJ+PART ADJ+NSUFF PUNC PROG_PART+V+PRON PART PROG_PART+V NOUN+NSUFF HASH V DET+NOUN PART PROG_PART+V DET+NOUN+NSUFF,27
Levantine,3A,"ما في اشي اسمه ما كنت اتوقعها منه ! كل واحد عنده جانب سيء وانت نايم بالعسل "" : "" ) !","ما في اشي اسم+ه ما كن+ت اتوقع+ها من+ه ! كل واحد عند+ه جانب سيء و+انت نايم ب+ال+عسل "" : "" ) !",PART ADV NOUN NOUN+PRON PART V+PRON V+PRON PREP+PRON PUNC NOUN NOUN NOUN+PRON NOUN ADJ CONJ+PRON ADJ PREP+DET+NOUN PUNC PUNC PUNC PUNC PUNC,22
Levantine,1B,مش عارفة ليش مش قادرة اوثق بالجو ، احوال المناخ بتحكيلك 32 - 15 الحرارة يعني ايش البس بالاخر ؟ !,مش عارف+ة ليش مش قادر+ة اوثق ب+ال+جو ، احوال ال+مناخ ب+تحكي+ل+ك 32 - 15 ال+حرار+ة يعني ايش البس ب+ال+اخر ؟ !,PART ADJ+NSUFF PART PART ADJ+NSUFF V PREP+DET+NOUN PUNC NOUN DET+NOUN PROG_PART+V+PREP+PRON NUM PUNC NUM DET+NOUN+NSUFF V PART V PREP+DET+NOUN PUNC PUNC,21
Levantine,2A,هدول الناس اللي ع راسو بطحة بحسس عليها ، اللي كل تويتة بتنزلها بيفكرها / بتفكرها عليه / ا ههههههه انت منيح ازا نفسك اصلا فكر بحالك - 0 -,هدول ال+ناس اللي ع راس+و بطح+ة ب+حسس علي+ها ، اللي كل تويت+ة ب+تنزل+ها ب+يفكر+ها / ب+تفكر+ها علي+ه / ا ههههههه انت منيح ازا نفس+ك اصل+ا فكر ب+حال+ك - 0 -,PRON DET+NOUN PART PREP NOUN+PRON NOUN+NSUFF PROG_PART+V PREP+PRON PUNC PART NOUN NOUN+NSUFF PROG_PART+V+PRON PROG_PART+V+PRON PUNC PROG_PART+V+PRON PREP+PRON PUNC PRON EMOT PRON ADJ NOUN NOUN+PRON NOUN+CASE V PREP+NOUN+PRON PUNC PUNC PUNC,30
Levantine,1A,جلسة رائعة عالبحر مع @Elabadaay @AttaMoe حبايبي انتو وباقي #الموجهنين خليكو قاعدين زي الحزانا,جلس+ة رائع+ة ع+ال+بحر مع @Elabadaay @AttaMoe حبايب+ي انتو و+باقي #الموجهنين خلي+ك+و قاعد+ين زي ال+حزانا,NOUN+NSUFF ADJ+NSUFF PREP+DET+NOUN NOUN MENTION MENTION ADJ+PRON PRON CONJ+ADJ HASH V+PRON+PRON ADJ+NSUFF NOUN DET+NOUN,14
Levantine,3B,الايام الصعبه راح تنتهي والحلوة راح تنتهي والحياة بكبرها راح تنتهي وما راح يبقى الا العمل الصالح - وبس - ياليت نستوعب حقيقة الحياه #مما_راق_لي,ال+ايام ال+صعب+ه راح تنتهي و+ال+حلو+ة راح تنتهي و+ال+حيا+ة ب+كبر+ها راح تنتهي و+ما راح يبقى الا ال+عمل ال+صالح - و+بس - يا+ليت نستوعب حقيق+ة ال+حيا+ه #مما_راق_لي,DET+NOUN DET+ADJ+NSUFF FUT_PART V CONJ+DET+ADJ+NSUFF FUT_PART V CONJ+DET+NOUN+NSUFF PREP+NOUN+PRON FUT_PART V CONJ+PART FUT_PART V PART DET+NOUN DET+ADJ PUNC CONJ+ADV PUNC PART+PART V NOUN+NSUFF DET+NOUN+NSUFF HASH,25
Levantine,2B,@Belalmd12 يا زلمة مشايخنا فاهمين الدين رسمي غلط أغلبهم زي الصورة 0 0 والباقيين شايفين أرواحهم أغلي من أرواح المسلمين http://t.co/B9VzxLdoYr,@Belalmd12 يا زلم+ة مشايخ+نا فاهم+ين ال+دين رسمي غلط أغلب+هم زي ال+صور+ة 0 0 و+ال+باقي+ين شايف+ين أرواح+هم أغلي من أرواح ال+مسلم+ين http://t.co/B9VzxLdoYr,MENTION PART NOUN+NSUFF NOUN+PRON ADJ+NSUFF DET+NOUN ADJ ADV ADJ+PRON NOUN DET+NOUN+NSUFF PUNC PUNC CONJ+DET+ADJ+NSUFF ADJ+PRON NOUN+PRON ADJ PREP NOUN DET+NOUN+NSUFF URL,21
Levantine,2A,@ff_deen @RawanAhmed98 عساف بهاد اليوم دخل كل قلب فلسطيني و عربي ، و فرح قلوب كتير زمان ما فرحت,@ff_deen @RawanAhmed98 عساف ب+هاد ال+يوم دخل كل قلب فلسطيني و عربي ، و فرح قلوب كتير زمان ما فرح+ت,MENTION MENTION NOUN PREP+PRON DET+NOUN V NOUN NOUN NOUN CONJ ADJ PUNC CONJ V NOUN ADJ NOUN PART V+PRON,19
Levantine,3B,أنا بغلط وانت بتغلط 0 .. وكلنا بنغلط 0 0 بس مش صح تتباهى بغلطك وتجاهر فيه 0 0 ربنا ستر عليك تفضح حالك ليش ؟,أنا ب+غلط و+انت ب+تغلط 0 .. و+كل+نا ب+نغلط 0 0 بس مش صح تتباهى ب+غلط+ك و+تجاهر في+ه 0 0 رب+نا ستر علي+ك تفضح حال+ك ليش ؟,PRON PROG_PART+V CONJ+PRON PROG_PART+V PUNC PUNC CONJ+NOUN+PRON PROG_PART+V PUNC PUNC PART PART NOUN V PREP+NOUN+PRON CONJ+V PREP+PRON PUNC PUNC NOUN+PRON V PREP+PRON V NOUN+PRON PART PUNC,26
Levantine,3B,"الحلو في الموضوع , واللي معلق في راسي طول البوم انو عمركاش تيأس 0 0 اتعب بتلاقي ولو بعد سنة : ) 0 .. #تويتة_عميقة #مجلة_برم","ال+حلو في ال+موضوع , و+اللي معلق في راس+ي طول ال+بوم ان+و عمر+ك+اش تيأس 0 0 اتعب ب+تلاقي و+لو بعد سن+ة : ) 0 .. #تويتة_عميقة #مجلة_برم",DET+ADJ PREP DET+NOUN PUNC CONJ+PART NOUN PREP NOUN+PRON NOUN DET+NOUN PART+PRON NOUN+PRON+NEG_PART V PUNC PUNC V FUT_PART+V CONJ+PART NOUN NOUN+NSUFF PUNC PUNC PUNC PUNC HASH HASH,26
Levantine,3B,"أجمل حاجة ب #تويتر ما حد بقدر يضيف شغله و يحط تفضيل ألها , زي الي بيحط لايك ع بوست نزلو بفيس بوك","أجمل حاج+ة ب #تويتر ما حد ب+قدر يضيف شغل+ه و يحط تفضيل أل+ها , زي الي ب+يحط لايك ع بوست نزل+و ب+فيس بوك",ADJ NOUN+NSUFF PREP HASH PART NOUN PROG_PART+V V NOUN+NSUFF CONJ V NOUN PREP+PRON PUNC NOUN PART PROG_PART+V NOUN PREP PREP V+PRON PREP+NOUN NOUN,23
Levantine,2B,ليه لما بدهن يعملوا وحدة بشعة بالافلام ، بلبسوها نضرات نظر ، وشعرها بعملوا كيرلي ؟ 😂 😂 😂 #imOffended,ليه لما بد+هن يعمل+وا وحد+ة بشع+ة ب+ال+افلام ، ب+لبس+و+ها نضر+ات نظر ، و+شعر+ها ب+عمل+وا كيرلي ؟ 😂 😂 😂 #imOffended,PART PART NOUN+PRON V+PRON NOUN+NSUFF ADJ+NSUFF PREP+DET+NOUN PUNC PROG_PART+V+PRON+PRON NOUN+NSUFF NOUN PUNC CONJ+NOUN+PRON PROG_PART+V+PRON NOUN PUNC EMOT EMOT EMOT HASH,20
Levantine,3B,#تلك_اللحظة لما تكون فاتح الدوش عالمياه الباردة وتكون بتستنى بالمياه السخنة بتحس حالك زي ابو مازن كبرت بالسن وصرت تخبص #بس_بقول,#تلك_اللحظة لما تكون فاتح ال+دوش ع+ال+مياه ال+بارد+ة و+تكون ب+تستنى ب+ال+مياه ال+سخن+ة ب+تحس حال+ك زي ابو مازن كبر+ت ب+ال+سن و+صرت تخبص #بس_بقول,HASH PART V ADJ DET+NOUN PREP+DET+NOUN DET+NOUN+NSUFF CONJ+V PROG_PART+V PREP+DET+NOUN DET+ADJ+NSUFF PROG_PART+V NOUN+PRON NOUN NOUN NOUN V+PRON PREP+DET+NOUN CONJ+V V HASH,21
Levantine,3B,@GazaHere الله يزيد ويبارك مهو فيش غيرهم واخد علي قلبه امال و الام الفلسطينيين المجد لالمقاومة,@GazaHere الله يزيد و+يبارك م+هو في+ش غير+هم واخد علي قلب+ه امال و الام ال+فلسطيني+ين ال+مجد ل+ال+مقاوم+ة,MENTION NOUN V CONJ+V PART+PRON PREP+NEG_PART NOUN+PRON ADJ PREP NOUN+PRON NOUN CONJ NOUN DET+NOUN+NSUFF DET+NOUN PREP+DET+NOUN+NSUFF,16
Levantine,5A,عزيزي المغرد عزيزتي المغردة الي ما بشتغلو والله العظيم الشغل ما بيجي بالواسطة رزقك مكتوبلك بدون واسطة #الحقيقة,عزيز+ي ال+مغرد عزيز+ت+ي ال+مغرد+ة الي ما ب+شتغل+و و+الله ال+عظيم ال+شغل ما ب+يجي ب+ال+واسط+ة رزق+ك مكتوب+ل+ك بدون واسط+ة #الحقيقة,NOUN+PRON DET+NOUN NOUN+NSUFF+PRON DET+NOUN+NSUFF PART PART PROG_PART+V+PRON CONJ+NOUN DET+ADJ DET+NOUN PART PROG_PART+V PREP+DET+NOUN+NSUFF NOUN+PRON ADJ+PREP+PRON NOUN NOUN+NSUFF HASH,18
Levantine,1A,الدكتور بده ياكل نص ساعة من المحاضرة ويروحنا 0 .. والطلاب رافضة الا تكمل الساعتين #حب_المحاضرة,ال+دكتور بد+ه ياكل نص ساع+ة من ال+محاضر+ة و+يروح+نا 0 .. و+ال+طلاب رافض+ة الا تكمل ال+ساع+ت+ين #حب_المحاضرة,DET+NOUN NOUN+PRON V NOUN NOUN+NSUFF PREP DET+NOUN+NSUFF CONJ+V+PRON PUNC PUNC CONJ+DET+NOUN ADJ+NSUFF PART V DET+NOUN+NSUFF+NSUFF HASH,16
Levantine,3B,اللي حاقدين علي =D *beer* ياجعلكم بزحليقه طولها 100 متر كلها امواس حلاقه وفي الاخير حوض ليمون وملح وخل انا بس قريتها تألمت ☺ \ue756,اللي حاقد+ين علي =D *beer* ياجعل+كم ب+زحليق+ه طول+ها 100 متر كل+ها امواس حلاق+ه و+في ال+اخير حوض ليمون و+ملح و+خل انا بس قري+ت+ها تألم+ت ☺ \ue756,PART NOUN+NSUFF PREP EMOT EMOT V+PRON PREP+NOUN+NSUFF NOUN+PRON NUM NOUN NOUN+PRON NOUN NOUN+NSUFF CONJ+PREP DET+ADJ NOUN NOUN CONJ+NOUN CONJ+NOUN PRON ADV V+PRON+PRON V+PRON EMOT EMOT,25
Levantine,4A,بعرف حالي ازا نمت هلأ مادا روح ع الجامعه ومحلا السهر لعيون العلم هههه 😜,ب+عرف حال+ي ازا نم+ت هلأ ما+دا روح ع ال+جامع+ه و+م+حلا ال+سهر ل+عيون ال+علم هههه 😜,PROG_PART+V NOUN+PRON NOUN V+PRON NOUN PART+PROG_PART V PREP DET+NOUN+NSUFF CONJ+PART+ADJ DET+NOUN PREP+NOUN DET+NOUN EMOT EMOT,15
Levantine,3B,مين مندهش من كمية سعادة وتفاؤول المواطن الغزي الآن ؟ ؟ طالما قلنا مشكلتنا مش كهربا وحصار بس 0 0 مشكلتنا بنكره التسلط والذل,مين مندهش من كمي+ة سعاد+ة و+تفاؤول ال+مواطن ال+غزي الآن ؟ ؟ طالما قل+نا مشكل+ت+نا مش كهربا و+حصار بس 0 0 مشكل+ت+نا ب+نكره ال+تسلط و+ال+ذل,PART NOUN PREP NOUN+NSUFF NOUN+NSUFF CONJ+NOUN DET+NOUN DET+ADJ NOUN PUNC PUNC PART V+PRON NOUN+NSUFF+PRON PART NOUN CONJ+NOUN ADV PUNC PUNC NOUN+NSUFF+PRON PROG_PART+V DET+NOUN CONJ+DET+NOUN,24
Levantine,4A,"شفتونيش وأنا بحكي لواحد بالشارع "" كلمة زيادة بطبشك بحجر بجيب أجلك #أنا_مش_عارفني","شفت+و+ني+ش و+أنا ب+حكي ل+واحد ب+ال+شارع "" كلم+ة زياد+ة ب+طبش+ك ب+حجر ب+جيب أجل+ك #أنا_مش_عارفني",V+PRON+PRON+NEG_PART CONJ+PRON PROG_PART+V PREP+NOUN PREP+DET+NOUN PUNC NOUN+NSUFF ADJ+NSUFF FUT_PART+V+PRON PREP+NOUN FUT_PART+V NOUN+PRON HASH,13
Levantine,2B,حكمه صباحيه على حين غره 0 0 النفخ بقربه مخزوقه بقطع النفس 0 0 تتعبش حالك بالنفخ عالفاضي 0 0 شوفي اشي احسن من قربه ! : ),حكم+ه صباحي+ه على حين غر+ه 0 0 ال+نفخ ب+قرب+ه مخزوق+ه ب+قطع ال+نفس 0 0 تتعب+ش حال+ك ب+ال+نفخ ع+ال+فاضي 0 0 شوف+ي اشي احسن من قرب+ه ! : ),NOUN+NSUFF ADJ+NSUFF PREP NOUN NOUN+NSUFF PUNC PUNC DET+NOUN PREP+NOUN+NSUFF ADJ+NSUFF PROG_PART+V DET+NOUN PUNC PUNC V+NEG_PART NOUN+PRON PREP+DET+NOUN PREP+DET+NOUN PUNC PUNC V+PRON NOUN ADJ PREP NOUN+NSUFF PUNC PUNC PUNC,28
Levantine,5A,وقت الثورات بحس حالي بفهمش بالسياسية ووقت المباريات بفهمش حاجة بالرياضة حتى وقت ذا فويس بفهمش اشي بالجروبات تبعهم #مكتئبة_لا_تكلمني,وقت ال+ثور+ات ب+حس حال+ي ب+فهم+ش ب+ال+سياسي+ة و+وقت ال+مباري+ات ب+فهم+ش حاج+ة ب+ال+رياض+ة حتى وقت ذا فويس ب+فهم+ش اشي ب+ال+جروب+ات تبع+هم #مكتئبة_لا_تكلمني,NOUN DET+NOUN+NSUFF PROG_PART+V NOUN+PRON PROG_PART+V+NEG_PART PREP+DET+NOUN+NSUFF CONJ+NOUN DET+NOUN+NSUFF PROG_PART+V+NEG_PART NOUN+NSUFF PREP+DET+NOUN+NSUFF PART NOUN DET NOUN PROG_PART+V+NEG_PART NOUN PREP+DET+NOUN+NSUFF NOUN+PRON HASH,20
Levantine,3A,صباح الخير لالناس اللي بشغلها و لالناس اللي بجامعتها ولالناس اللي بتعملش اشي و قاعدة في البيت 😌,صباح ال+خير ل+ال+ناس اللي ب+شغل+ها و ل+ال+ناس اللي ب+جامع+ت+ها و+ل+ال+ناس اللي ب+تعمل+ش اشي و قاعد+ة في ال+بيت 😌,NOUN DET+NOUN PREP+DET+NOUN PART PREP+NOUN+PRON CONJ PREP+DET+NOUN PART PREP+NOUN+NSUFF+PRON CONJ+PREP+DET+NOUN PART PROG_PART+V+NEG_PART NOUN CONJ ADJ+NSUFF PREP DET+NOUN EMOT,18
Levantine,3A,ويا بخت مين لاقي حد يدعيلو وقت المطر وهو مش داري ؟,و+يا بخت مين لاق+ي حد يدعي+ل+و وقت ال+مطر و+هو مش داري ؟,CONJ+PART NOUN PART ADJ+PRON NOUN V+PREP+PRON NOUN DET+NOUN CONJ+PRON PART V PUNC,12
Levantine,4B,"بعض الناس لو قلتلهم : إنت حمار > > بيزعلوا بي لو قلتلهم انت حماار : Pp > > بعتبروه مزح وما بيزعلوا شغالين عالأثر النفسي اسم الله حولنا - 0 - ""","بعض ال+ناس لو قلت+ل+هم : إنت حمار > > ب+يزعل+وا ب+ي لو قلت+ل+هم انت حماار : Pp > > ب+عتبر+و+ه مزح و+ما ب+يزعل+وا شغال+ين ع+ال+أثر ال+نفسي اسم الله حول+نا - 0 - """,NOUN DET+NOUN PART V+PREP+PRON PUNC PRON NOUN PUNC PUNC PROG_PART+V+PRON PREP+PRON PART V+PREP+PRON PRON NOUN PUNC FOREIGN PUNC PUNC PROG_PART+V+PRON+PRON NOUN CONJ+PART PROG_PART+V+PRON ADJ+NSUFF PREP+DET+NOUN DET+ADJ NOUN NOUN NOUN+PRON PUNC PUNC PUNC PUNC,33
Levantine,2B,@12Naela وشوفيلي حدا يروحني يحطني يالسرير خليني انام لان شحني فضي كمان انا مش عارف كيف بدي اروح حقيقة * _ *,@12Naela و+شوف+ي+ل+ي حدا يروح+ني يحط+ني ي+ال+سرير خلي+ني انام ل+ان شحن+ي فضي كمان انا مش عارف كيف بد+ي اروح حقيق+ة * _ *,MENTION CONJ+V+PRON+PREP+PRON NOUN V+PRON V+PRON PREP+DET+NOUN V+PRON V PREP+PART NOUN+PRON V ADV PRON PART ADJ PART NOUN+PRON V NOUN+NSUFF PUNC PUNC PUNC,22
Levantine,4B,ليش خبر الشهداء بطل يأثر فينا كتير 0 0 0 0 أو بلاش الجمع 0 0 بطل يأثر فيا كتير 0 0,ليش خبر ال+شهداء بطل يأثر في+نا كتير 0 0 0 0 أو بلاش ال+جمع 0 0 بطل يأثر في+ا كتير 0 0,PART NOUN DET+NOUN V V PREP+PRON ADJ PUNC PUNC PUNC PUNC CONJ PART DET+NOUN PUNC PUNC V V PREP+PRON ADJ PUNC PUNC,22
Levantine,4A,رح تحبك وتضل تستناك وانت رح تتجوز ويصيرلك عيله وهي قاعده هاهاهاهاهاهاهاهاها,رح تحب+ك و+تضل تستنا+ك و+انت رح تتجوز و+يصير+ل+ك عيل+ه و+هي قاعد+ه هاهاهاهاهاهاهاهاها,FUT_PART V+PRON CONJ+V V+PRON CONJ+PRON FUT_PART V CONJ+V+PREP+PRON NOUN+NSUFF CONJ+PRON ADJ+NSUFF EMOT,12
Levantine,4B,اقرء عيوني منيح ! شايف القوة الي طالعة من بين الحزن ! انا اقوى منك ! http://t.co/wD6yE64jBq,اقرء عيون+ي منيح ! شايف ال+قو+ة الي طالع+ة من بين ال+حزن ! انا اقوى من+ك ! http://t.co/wD6yE64jBq,V NOUN+PRON ADJ PUNC ADJ DET+NOUN+NSUFF PART ADJ+NSUFF PREP NOUN DET+NOUN PUNC PRON ADJ PREP+PRON PUNC URL,17
Levantine,3A,كل ما بتزهق بتفوت و بتفتح التلاجة ألف مرة و إنت متأكد ما بدك شي ! ! #في_المطبخ,كل ما ب+تزهق ب+تفوت و ب+تفتح ال+تلاج+ة ألف مر+ة و إنت متأكد ما بد+ك شي ! ! #في_المطبخ,NOUN PART PROG_PART+V PROG_PART+V CONJ PROG_PART+V DET+NOUN+NSUFF NUM NOUN+NSUFF CONJ PRON ADJ PART NOUN+PRON NOUN PUNC PUNC HASH,18
Levantine,2B,كل ما بنزهق و بنجوع بنروح المطبخ 0 .. شاركونا واعرفو معنا شو سر المطبخ مع هاشتاج #في_المطبخ,كل ما ب+نزهق و ب+نجوع ب+نروح ال+مطبخ 0 .. شارك+و+نا و+اعرف+و مع+نا شو سر ال+مطبخ مع هاشتاج #في_المطبخ,NOUN PART PROG_PART+V CONJ PROG_PART+V PROG_PART+V DET+NOUN PUNC PUNC V+PRON+PRON CONJ+V+PRON NOUN+PRON PART NOUN DET+NOUN NOUN NOUN HASH,18
Levantine,1A,@SaraEliyan احنا شعب منغلق ع حالة و بيفكر انو اي ملاطفة من الانثى هي بادرة حب و عند الناس اللي بتتفرج هادي شاطرة برمي الكلام,@SaraEliyan احنا شعب منغلق ع حال+ة و ب+يفكر ان+و اي ملاطف+ة من ال+انثى هي بادر+ة حب و عند ال+ناس اللي ب+تتفرج هادي شاطر+ة ب+رمي ال+كلام,MENTION PRON NOUN ADJ PREP NOUN+PRON CONJ PROG_PART+V PART+PRON NOUN NOUN+NSUFF PREP DET+NOUN PRON NOUN+NSUFF NOUN CONJ NOUN DET+NOUN PART PROG_PART+V PRON ADJ+NSUFF PREP+NOUN DET+NOUN,25
Levantine,2B,@Hamadashoo مش جاي عبالي اجادل جاهل شفت و ضليت ساكتة بس باختصار الناس اللي هيك هما اللي بيتقلو يطبقو الدين ف بتنمردوا عليه,@Hamadashoo مش جاي ع+بال+ي اجادل جاهل شفت و ضل+يت ساكت+ة بس ب+اختصار ال+ناس اللي هيك هما اللي ب+يتقل+و يطبق+و ال+دين ف ب+تنمرد+وا علي+ه,MENTION PART V PREP+NOUN+PRON V NOUN V CONJ V+PRON ADJ+NSUFF PART PREP+NOUN DET+NOUN PART ADV PRON PART PROG_PART+V+PRON V+PRON DET+NOUN CONJ PROG_PART+V+PRON PREP+PRON,23
Levantine,1B,@najwakaram #NajwaKaramKhattA7mar اللي بعرفش يرقص بقول الارض عوجة 0 0 0 فل من هون ولا تقرب 0 0 سمير صفير قال ههههههههه,@najwakaram #NajwaKaramKhattA7mar اللي ب+عرف+ش يرقص ب+قول ال+ارض عوج+ة 0 0 0 فل من هون و+لا تقرب 0 0 سمير صفير قال ههههههههه,MENTION HASH PART PROG_PART+V+NEG_PART V PROG_PART+V DET+NOUN ADJ+NSUFF PUNC PUNC PUNC V PREP ADV CONJ+PART V PUNC PUNC NOUN NOUN V EMOT,22
Levantine,5A,"اللي مش مدور علينا مش راح اندور عليه 0 0 لأنو شغل : أحسن منك "" بطلناه نهائيا !","اللي مش م+دور علي+نا مش راح اندور علي+ه 0 0 ل+أن+و شغل : أحسن من+ك "" بطل+نا+ه نهائي+ا !",PART PART FUT_PART+V PREP+PRON PART FUT_PART V PREP+PRON PUNC PUNC PREP+PART+PRON NOUN PUNC ADJ PREP+PRON PUNC V+PRON+PRON ADJ+CASE PUNC,19
Levantine,5A,@Halacasillas هاي بقولك ابو العساف هو وصحابه يرفعوا ايديهم في هارقام لما تكون الامور تمام يعني عشرة على عشرة,@Halacasillas هاي ب+قول+ك ابو ال+عساف هو و+صحاب+ه يرفع+وا ايدي+هم في ه+ارقام لما تكون ال+امور تمام يعني عشر+ة على عشر+ة,MENTION ADV PROG_PART+V+PRON NOUN DET+NOUN PRON CONJ+NOUN+PRON V+PRON NOUN+PRON PREP PRON+NOUN PART V DET+NOUN ADJ V NUM+NSUFF PREP NUM+NSUFF,19
Levantine,5A,@khsharqawy @olanan هو احنا بننغلب ؟ ؟ احنا بس بنفوز 0 0 0 حتى العاصفة اليكسا انتصرت غزة عليها 0 0 0,@khsharqawy @olanan هو احنا ب+ننغلب ؟ ؟ احنا بس ب+نفوز 0 0 0 حتى ال+عاصف+ة اليكسا انتصر+ت غز+ة علي+ها 0 0 0,MENTION MENTION PRON PRON PROG_PART+V PUNC PUNC PRON PART PROG_PART+V PUNC PUNC PUNC PART DET+NOUN+NSUFF NOUN V+PRON NOUN+NSUFF PREP+PRON PUNC PUNC PUNC,22
Levantine,2B,88 ما تعاملت معك كتير 😔 بس من تويتاتك بحسك بنت فهمانه وعندها طموح وبتحب الحياه فاكيد انطباعي عنك انك رائعه و اه خفيفة دم كمان : ),88 ما تعامل+ت مع+ك كتير 😔 بس من تويت+ات+ك ب+حس+ك بنت فهمان+ه و+عند+ها طموح و+ب+تحب ال+حيا+ه ف+اكيد انطباع+ي عن+ك ان+ك رائع+ه و اه خفيف+ة دم كمان : ),NUM PART V+PRON NOUN+PRON ADJ EMOT PART PREP NOUN+NSUFF+PRON PROG_PART+V+PRON NOUN ADJ+NSUFF CONJ+NOUN+PRON NOUN CONJ+PROG_PART+V DET+NOUN+NSUFF CONJ+ADJ NOUN+PRON PREP+PRON PART+PRON ADJ+NSUFF CONJ PART ADJ+NSUFF NOUN ADV PUNC PUNC,28
Levantine,2B,زعلان على ناس ل لحظة فكرتهم حيكون اشي كبير في حياتي 0 !,زعلان على ناس ل لحظ+ة فكر+ت+هم ح+يكون اشي كبير في حيا+ت+ي 0 !,ADJ PREP NOUN PREP NOUN+NSUFF V+PRON+PRON FUT_PART+V NOUN ADJ PREP NOUN+NSUFF+PRON PUNC PUNC,13
Levantine,4B,احلف انك حتضل تحبني - والله لضل احبك - و انك حتاخد بالك مني - والله حاخد بالي منك - وان عمرك ما تطلع على غيري - والله حاخد بالي منك,احلف ان+ك ح+تضل تحب+ني - و+الله ل+ضل احب+ك - و ان+ك ح+تاخد بال+ك من+ي - و+الله ح+اخد بال+ي من+ك - و+ان عمر+ك ما تطلع على غير+ي - و+الله ح+اخد بال+ي من+ك,V PART+PRON FUT_PART+V V+PRON PUNC CONJ+NOUN PREP+V V+PRON PUNC CONJ PART+PRON FUT_PART+V NOUN+PRON PREP+PRON PUNC CONJ+NOUN FUT_PART+V NOUN+PRON PREP+PRON PUNC CONJ+PART NOUN+PRON PART V PREP NOUN+PRON PUNC CONJ+NOUN FUT_PART+V NOUN+PRON PREP+PRON,31
Levantine,1A,#وانا_صغيرة مكنتش أعرف اشي اسمو حماس او فتح مكنتش أعرف غير #فلسطين,#وانا_صغيرة م+كنت+ش أعرف اشي اسم+و حماس او فتح م+كنت+ش أعرف غير #فلسطين,HASH PART+V+NEG_PART V NOUN NOUN+PRON NOUN CONJ NOUN PART+V+NEG_PART V NOUN HASH,12
