dialect,sentence_id,token_index,word,morphological_segment,pos_tag
Levantine,2A_3367,9,شفت,شفت,V
Levantine,2A_3368,10,الحكي,ال+حكي,DET+NOUN
Levantine,2A_3369,11,عليه,علي+ه,PREP+PRON
Levantine,2A_3370,12,مشان,مشان,PART
Levantine,2A_3371,13,هيك,هيك,ADV
Levantine,2A_3372,14,اتوقع,اتوقع,V
Levantine,2A_3373,15,بتشارك,ب+تشارك,FUT_PART+V
Levantine,2A_3374,16,وبتفوز,و+ب+تفوز,CONJ+FUT_PART+V
Levantine,2A_3375,17,😜,😜,EMOT
Levantine,1A_3376,1,واااايش,واااايش,PART
Levantine,1A_3377,2,فيها,في+ها,PREP+PRON
Levantine,1A_3378,3,لما,لما,PART
Levantine,1A_3379,4,الانستجرام,ال+انستجرام,DET+NOUN
Levantine,1A_3380,5,كله,كل+ه,NOUN+PRON
Levantine,1A_3381,6,صور,صور,NOUN
Levantine,1A_3382,7,الناس,ال+ناس,DET+NOUN
Levantine,1A_3383,8,مع,مع,NOUN
Levantine,1A_3384,9,امهم,ام+هم,NOUN+PRON
Levantine,1A_3385,10,!,!,PUNC
Levantine,1A_3386,11,!,!,PUNC
Levantine,1A_3387,12,احييي,احييي,PART
Levantine,1A_3388,13,احنا,احنا,PRON
Levantine,1A_3389,14,شعب,شعب,NOUN
Levantine,1A_3390,15,بس,بس,ADV
Levantine,1A_3391,16,بدنا,بد+نا,NOUN+PRON
Levantine,1A_3392,17,نحكي,نحك+ي,V+PRON
Levantine,1A_3393,18,ونتفلسف,و+نتفلسف,CONJ+V
Levantine,2A_3394,1,@reem_bataineh,@reem_bataineh,MENTION
Levantine,2A_3395,2,شكله,شكل+ه,NOUN+PRON
Levantine,2A_3396,3,فكر,فكر,V
Levantine,2A_3397,4,المفرء,ال+مفرء,DET+NOUN
Levantine,2A_3398,5,تاعت,تاع+ت,NOUN+NSUFF
Levantine,2A_3399,6,فيروز,فيروز,NOUN
Levantine,2A_3400,7,نفسها,نفس+ها,NOUN+PRON
Levantine,2A_3401,8,اللي,اللي,PART
Levantine,2A_3402,9,بده,بد+ه,NOUN+PRON
Levantine,2A_3403,10,يشرح,يشرح,V
Levantine,2A_3404,11,عنها,عن+ها,PREP+PRON
Levantine,2A_3405,12,هاتولي,هات+و+ل+ي,V+PRON+PREP+PRON
Levantine,2A_3406,13,ياه,يا+ه,PART+PRON
Levantine,2A_3407,1,بحب,ب+حب,PROG_PART+V
Levantine,2A_3408,2,أهني,أهني,V
Levantine,2A_3409,3,مؤسس,مؤسس,NOUN
Levantine,2A_3410,4,البنية,ال+بني+ة,DET+NOUN+NSUFF
Levantine,2A_3411,5,التحتية,ال+تحتي+ة,DET+ADJ+NSUFF
Levantine,2A_3412,6,بالجامعة,ب+ال+جامع+ة,PREP+DET+NOUN+NSUFF
Levantine,2A_3413,7,،,،,PUNC
Levantine,2A_3414,8,اللي,اللي,PART
Levantine,2A_3415,9,اذا,اذا,NOUN
Levantine,2A_3416,10,بالغلط,ب+ال+غلط,PREP+DET+ADV
Levantine,2A_3417,11,وقعت,وقع+ت,V+PRON
Levantine,2A_3418,12,منك,من+ك,PREP+PRON
Levantine,2A_3419,13,كاسة,كاس+ة,NOUN+NSUFF
Levantine,2A_3420,14,مي,مي,NOUN
Levantine,2A_3421,15,بتسوي,ب+تسوي,PROG_PART+V
Levantine,2A_3422,16,فيضان,فيضان,NOUN
Levantine,2A_3423,17,بالجامعة,ب+ال+جامع+ة,PREP+DET+NOUN+NSUFF
Levantine,2A_3424,18,كلها,كل+ها,NOUN+PRON
Levantine,2A_3425,19,0,0,PUNC
Levantine,2A_3426,20,#JUsuffer,#JUsuffer,HASH
Levantine,2A_3427,1,od,od,FOREIGN
Levantine,2A_3428,2,@fatima0294,@fatima0294,MENTION
Levantine,2A_3429,3,عراسي,ع+راس+ي,PREP+NOUN+PRON
Levantine,2A_3430,4,ع,ع,PREP
Levantine,2A_3431,5,شو,شو,PART
Levantine,2A_3432,6,ما,ما,PART
Levantine,2A_3433,7,يعجبنا,يعجب+نا,V+PRON
Levantine,2A_3434,8,احنا,احنا,PRON
Levantine,2A_3435,9,فاهمين,فاهم+ين,ADJ+NSUFF
Levantine,2A_3436,10,انو,ان+و,PART+PRON
Levantine,2A_3437,11,مزح,مزح,NOUN
Levantine,2A_3438,12,^,^,PUNC
Levantine,2A_3439,13,^,^,PUNC
Levantine,2A_3440,14,اتشرفنا,اتشرف+نا,V+PRON
Levantine,2A_3441,15,^,^,PUNC
Levantine,2A_3442,16,^,^,PUNC
Levantine,3B_3443,1,يا,يا,PART
Levantine,3B_3444,2,وطن,وطن,NOUN
Levantine,3B_3445,3,مسجون,مسجون,ADJ
Levantine,3B_3446,4,جوا,جوا,NOUN
Levantine,3B_3447,5,الشاشات,ال+شاش+ات,DET+NOUN+NSUFF
Levantine,3B_3448,6,0,0,PUNC
Levantine,3B_3449,7,0,0,PUNC
Levantine,3B_3450,8,عم,عم,PART
Levantine,3B_3451,9,تبكي,تبكي,V
Levantine,3B_3452,10,وصوتك,و+صوت+ك,CONJ+NOUN+PRON
Levantine,3B_3453,11,بالفضا,ب+ال+فضا,PREP+DET+NOUN
Levantine,3B_3454,12,داوي,داوي,ADJ
Levantine,3B_3455,13,أهلك,أهل+ك,NOUN+PRON
Levantine,3B_3456,14,من,من,PREP
Levantine,3B_3457,15,النيل,ال+نيل,DET+NOUN
Levantine,3B_3458,16,حتى,حتى,PART
Levantine,3B_3459,17,الفرات,ال+فرات,DET+NOUN
Levantine,3B_3460,18,متلك,متل+ك,NOUN+PRON
Levantine,3B_3461,19,مساجين,مساجين,NOUN
Levantine,3B_3462,20,بس,بس,PART
Levantine,3B_3463,21,بقهاوي,ب+قهاوي,PREP+NOUN
Levantine,2A_3464,1,بعض,بعض,NOUN
Levantine,2A_3465,2,النساء,ال+نساء,DET+NOUN
Levantine,2A_3466,3,،,،,PUNC
Levantine,2A_3467,4,بتحس,ب+تحس,PROG_PART+V
Levantine,2A_3468,5,إنه,إن+ه,PART+PRON
Levantine,2A_3469,6,من,من,PREP
Levantine,2A_3470,7,لما,لما,PART
Levantine,2A_3471,8,إجت,إجت,V
Levantine,2A_3472,9,عالحياة,ع+ال+حيا+ة,PREP+DET+NOUN+NSUFF
Levantine,2A_3473,10,أهلها,أهل+ها,NOUN+PRON
Levantine,2A_3474,11,حطوها,حط+و+ها,V+PRON+PRON
Levantine,2A_3475,12,ب,ب,PREP
Levantine,2A_3476,13,تبروير,تبروير,NOUN
Levantine,2A_3477,14,،,،,PUNC
Levantine,2A_3478,15,و,و,CONJ
Levantine,2A_3479,16,بس,بس,ADV
Levantine,2A_3480,17,طلعوها,طلع+و+ها,V+PRON+PRON
Levantine,2A_3481,18,شفتها,شفت+ها,V+PRON
Levantine,2A_3482,19,أنت,أنت,PRON
Levantine,2A_3483,20,،,،,PUNC
Levantine,2A_3484,21,حلوة,حلو+ة,ADJ+PRON
Levantine,2A_3485,22,يزم,ي+زم,PART+NOUN
Levantine,2A_3486,23,:,:,PUNC
Levantine,2A_3487,24,),),PUNC
Levantine,2A_3488,25,),),PUNC
Levantine,3A_3489,1,مش,مش,PART
Levantine,3A_3490,2,اي,اي,NOUN
Levantine,3A_3491,3,حدا,حدا,NOUN
Levantine,3A_3492,4,ممكن,ممكن,ADJ
Levantine,3A_3493,5,يلاحظ,يلاحظ,V
Levantine,3A_3494,6,انك,ان+ك,PART+PRON
Levantine,3A_3495,7,زعلان,زعلان,ADJ
Levantine,3A_3496,8,ومضايق,و+مضايق,CONJ+ADJ
Levantine,3A_3497,9,0,0,PUNC
Levantine,3A_3498,10,0,0,PUNC
Levantine,3A_3499,11,ومش,و+مش,CONJ+PART
Levantine,3A_3500,12,اي,اي,NOUN
Levantine,3A_3501,13,حدا,حدا,NOUN
Levantine,3A_3502,14,بسألك,ب+سأل+ك,PROG_PART+V+PRON
Levantine,3A_3503,15,شو,شو,PART
Levantine,3A_3504,16,مالك,مال+ك,NOUN+PRON
Levantine,3A_3505,17,بكون,ب+كون,PROG_PART+V
Levantine,3A_3506,18,جد,جد,NOUN
Levantine,3A_3507,19,مهتم,مهتم,ADJ
Levantine,3A_3508,20,0,0,PUNC
Levantine,3A_3509,21,0,0,PUNC
Levantine,5A_3510,1,أوعي,أوعي,V
Levantine,5A_3511,2,بيوم,ب+يوم,PREP+NOUN
Levantine,5A_3512,3,تفكر,تفكر,V
Levantine,5A_3513,4,انو,ان+و,PART+PRON
Levantine,5A_3514,5,العز,ال+عز,DET+NOUN
Levantine,5A_3515,6,مصاري,مصاري,NOUN
Levantine,5A_3516,7,وقصر,و+قصر,CONJ+NOUN
Levantine,5A_3517,8,وسيارات,و+سيار+ات,CONJ+NOUN+NSUFF
Levantine,4A_3518,1,ايش,ايش,PART
Levantine,4A_3519,2,مشكلة,مشكل+ة,NOUN+NSUFF
Levantine,4A_3520,3,البنت,ال+بنت,DET+NOUN
Levantine,4A_3521,4,ال,ال,DET
Levantine,4A_3522,5,عم,عم,PART
Levantine,4A_3523,6,ترقص,ترقص,V
Levantine,4A_3524,7,!,!,PUNC
Levantine,4A_3525,8,مين,مين,PART
Levantine,4A_3526,9,كهربها,كهرب+ها,V+PRON
Levantine,4A_3527,10,؟,؟,PUNC
Levantine,4A_3528,11,#نجم_الاردن,#نجم_الاردن,HASH
Levantine,5A_3529,1,الله,الله,NOUN
Levantine,5A_3530,2,يخليلنا,يخلي+ل+نا,V+PREP+PRON
Levantine,5A_3531,3,امهاتنا,ام+هات+نا,NOUN+NSUFF+PRON
Levantine,5A_3532,4,ويرحمهم,و+يرحم+هم,CONJ+V+PRON
Levantine,5A_3533,5,دنيا,دنيا,NOUN
Levantine,5A_3534,6,واخرة,و+اخر+ة,CONJ+NOUN+NSUFF
Levantine,5A_3535,7,وانشالله,و+ان+ش+الله,CONJ+PART+V+NOUN
Levantine,5A_3536,8,بنضل,ب+نضل,PROG_PART+V
Levantine,5A_3537,9,نحبهم,نحب+هم,V+PRON
Levantine,5A_3538,10,كل,كل,NOUN
Levantine,5A_3539,11,يوم,يوم,NOUN
Levantine,5A_3540,12,مش,مش,PART
Levantine,5A_3541,13,بس,بس,ADV
Levantine,5A_3542,14,يوم,يوم,NOUN
Levantine,3A_3543,1,مين,مين,PART
Levantine,3A_3544,2,اللي,اللي,PART
Levantine,3A_3545,3,بلعب,ب+لعب,PROG_PART+V
Levantine,3A_3546,4,ب,ب,PREP
Levantine,3A_3547,5,عقول,عقول,NOUN
Levantine,3A_3548,6,البنات,ال+بنات,DET+NOUN
Levantine,3A_3549,7,!,!,PUNC
Levantine,3A_3550,8,!,!,PUNC
Levantine,3A_3551,9,مش,مش,PART
Levantine,3A_3552,10,الشباب,ال+شباب,DET+NOUN
Levantine,3A_3553,11,؟,؟,PUNC
Levantine,3A_3554,12,؟,؟,PUNC
Levantine,3A_3555,13,مين,مين,PART
Levantine,3A_3556,14,اللي,اللي,PART
Levantine,3A_3557,15,بضحك,ب+ضحك,PROG_PART+V
Levantine,3A_3558,16,عليهم,علي+هم,PREP+PRON
Levantine,3A_3559,17,؟,؟,PUNC
Levantine,3A_3560,18,؟,؟,PUNC
Levantine,3A_3561,19,ولا,و+لا,CONJ+PART
Levantine,3A_3562,20,البنت,ال+بنت,DET+NOUN
Levantine,3A_3563,21,بتعمل,ب+تعمل,PROG_PART+V
Levantine,3A_3564,22,المصيبة,ال+مصيب+ة,DET+NOUN+NSUFF
Levantine,3A_3565,23,لحالها,ل+حال+ها,PREP+NOUN+PRON
Levantine,3A_3566,24,!,!,PUNC
Levantine,3A_3567,25,!,!,PUNC
Levantine,5B_3568,1,@mhabutaleb,@mhabutaleb,MENTION
Levantine,5B_3569,2,الانتقاد,ال+انتقاد,DET+NOUN
Levantine,5B_3570,3,شيء,شيء,NOUN
Levantine,5B_3571,4,عزيزي,عزيزي,ADJ
Levantine,5B_3572,5,و,و,CONJ
Levantine,5B_3573,6,المبالغه,ال+مبالغ+ه,DET+NOUN+NSUFF
Levantine,5B_3574,7,و,و,CONJ
Levantine,5B_3575,8,المطالبه,ال+مطالب+ه,DET+NOUN+NSUFF
Levantine,5B_3576,9,بامور,ب+امور,PREP+NOUN
Levantine,5B_3577,10,خياليه,خيالي+ه,ADJ+NSUFF
Levantine,5B_3578,11,كمان,كمان,ADV
Levantine,5B_3579,12,مش,مش,PART
Levantine,5B_3580,13,مقبول,مقبول,ADJ
Levantine,5B_3581,1,#باسم_يوسف,#باسم_يوسف,HASH
Levantine,5B_3582,2,مش,مش,PART
Levantine,5B_3583,3,وقتك,وقت+ك,NOUN+PRON
Levantine,5B_3584,4,،,،,PUNC
Levantine,5B_3585,5,ما,ما,PART
Levantine,5B_3586,6,الك,ال+ك,PREP+PRON
Levantine,5B_3587,7,سوق,سوق,NOUN
Levantine,5B_3588,8,مع,مع,NOUN
Levantine,5B_3589,9,#نجم_الأردن,#نجم_الأردن,HASH
Levantine,3A_3590,1,@Ghooooor,@Ghooooor,MENTION
Levantine,3A_3591,2,مساء,مساء,NOUN
Levantine,3A_3592,3,الخير,ال+خير,DET+NOUN
Levantine,3A_3593,4,والله,و+الله,CONJ+NOUN
Levantine,3A_3594,5,يا,يا,PART
Levantine,3A_3595,6,ابو,ابو,NOUN
Levantine,3A_3596,7,الغور,ال+غور,DET+NOUN
Levantine,3A_3597,8,صار,صار,V
Levantine,3A_3598,9,الاسبوع,ال+اسبوع,DET+NOUN
Levantine,3A_3599,10,ملل,ملل,NOUN
Levantine,3A_3600,11,بلا,بلا,PART
Levantine,3A_3601,12,البرنامج,ال+برنامج,DET+NOUN
Levantine,3A_3602,13,القوي,ال+قوي,DET+ADJ
Levantine,3A_3603,14,كنا,كنا,V
Levantine,3A_3604,15,نتسلى,نتسلى,V
Levantine,3A_3605,16,فيه,في+ه,PREP+PRON
Levantine,3A_3606,17,الأربعاء,ال+أربعاء,DET+NOUN
Levantine,3A_3607,18,هسا,هسا,NOUN
Levantine,3A_3608,19,ما,ما,PART
Levantine,3A_3609,20,في,في,PREP
Levantine,3A_3610,21,اشي,اشي,NOUN
Levantine,3A_3611,22,نتسلى,نتسلى,V
Levantine,3A_3612,23,لازم,لازم,ADJ
Levantine,3A_3613,24,ترجع,ترجع,V
Levantine,3A_3614,25,القوي,ال+قوي,DET+ADJ
Levantine,5A_3615,1,نعم,نعم,NOUN
Levantine,5A_3616,2,إنها,إن+ها,PART+PRON
Levantine,5A_3617,3,الاردن,ال+اردن,DET+NOUN
Levantine,5A_3618,4,!,!,PUNC
Levantine,5A_3619,5,سيارات,سيار+ات,NOUN+NSUFF
Levantine,5A_3620,6,دولة,دول+ة,NOUN+NSUFF
Levantine,5A_3621,7,دابوق,دابوق,NOUN
Levantine,5A_3622,8,وعبدون,و+عبدون,CONJ+NOUN
Levantine,5A_3623,9,الشقيقة,ال+شقيق+ة,DET+ADJ+NSUFF
Levantine,5A_3624,10,0,0,PUNC
Levantine,5A_3625,11,0,0,PUNC
Levantine,5A_3626,12,مش,مش,PART
Levantine,5A_3627,13,حسد,حسد,NOUN
Levantine,5A_3628,14,بس,بس,PART
Levantine,5A_3629,15,الي,الي,PART
Levantine,5A_3630,16,بشوف,ب+شوف,PROG_PART+V
Levantine,5A_3631,17,هيك,هيك,ADV
Levantine,5A_3632,18,شوفوا,شوف+وا,V+PRON
Levantine,5A_3633,19,بقولك,ب+قول+ك,PROG_PART+V+PRON
Levantine,5A_3634,20,الشعب,ال+شعب,DET+NOUN
Levantine,5A_3635,21,الاردني,ال+اردني,DET+ADJ
Levantine,5A_3636,22,معه,مع+ه,NOUN+PRON
Levantine,5A_3637,23,وبشحد,و+ب+شحد,CONJ+PROG_PART+V
Levantine,5A_3638,24,!,!,PUNC
Levantine,5A_3639,25,!,!,PUNC
Levantine,5A_3640,26,!,!,PUNC
Levantine,5A_3641,27,!,!,PUNC
Levantine,5A_3642,28,http://t.co/84FHav9O07,http://t.co/84FHav9O07,URL
Levantine,5B_3643,1,#كبرنا_و,#كبرنا_و,HASH
Levantine,5B_3644,2,بطلنا,بطل+نا,V+PRON
Levantine,5B_3645,3,نقدر,نقدر,V
Levantine,5B_3646,4,ناخد,ناخد,V
Levantine,5B_3647,5,الي,الي,PART
Levantine,5B_3648,6,بدنا,بد+نا,NOUN+PRON
Levantine,5B_3649,7,اياه,ايا+ه,PART+PRON
Levantine,5B_3650,8,بسهوله,ب+سهول+ه,PREP+NOUN+NSUFF
Levantine,5B_3651,9,0,0,PUNC
Levantine,5B_3652,10,0,0,PUNC
Levantine,5B_3653,11,!,!,PUNC
Levantine,1B_3654,1,ههههههه,ههههههه,EMOT
Levantine,1B_3655,2,نجم,نجم,NOUN
Levantine,1B_3656,3,الاردن,ال+اردن,DET+NOUN
Levantine,1B_3657,4,ضل,ضل,V
Levantine,1B_3658,5,يحطو,يحط+و,V+PRON
Levantine,1B_3659,6,يزيد,يزيد,NOUN
Levantine,1B_3660,7,على,على,PREP
Levantine,1B_3661,8,اليمين,ال+يمين,DET+NOUN
Levantine,1B_3662,9,وميس,و+ميس,CONJ+NOUN
Levantine,1B_3663,10,على,على,PREP
Levantine,1B_3664,11,الشمال,ال+شمال,DET+NOUN
Levantine,1B_3665,12,هههههههه,هههههههه,EMOT
Levantine,1B_3666,13,ولكم,و+لكم,CONJ+PART
Levantine,1B_3667,14,شو,شو,PART
Levantine,1B_3668,15,فيييييي,فيييييي,ADV
Levantine,1B_3669,16,حطو,حط+و,V+PRON
Levantine,1B_3670,17,مع,مع,NOUN
Levantine,1B_3671,18,ميس,ميس,NOUN
Levantine,1B_3672,19,محرم,محرم,NOUN
Levantine,1B_3673,20,بالمرة,ب+ال+مر+ة,PREP+DET+NOUN+NSUFF
Levantine,1B_3674,1,بكره,بكر+ه,NOUN+NSUFF
Levantine,1B_3675,2,تصرف,تصرف,V
Levantine,1B_3676,3,الشخص,ال+شخص,DET+NOUN
Levantine,1B_3677,4,لما,لما,PART
Levantine,1B_3678,5,يصير,يصير,V
Levantine,1B_3679,6,يحكي,يحكي,V
Levantine,1B_3680,7,حكي,حكي,NOUN
Levantine,1B_3681,8,وهو,و+هو,CONJ+PRON
Levantine,1B_3682,9,عارف,عارف,ADJ
Levantine,1B_3683,10,انه,ان+ه,PART+PRON
Levantine,1B_3684,11,بضايقني,ب+ضايق+ني,PROG_PART+V+PRON
Levantine,1B_3685,12,ومع,و+مع,CONJ+PART
Levantine,1B_3686,13,ذلك,ذلك,PRON
Levantine,1B_3687,14,بستمر,ب+ستمر,PROG_PART+V
Levantine,1B_3688,15,بفعل,ب+فعل,PROG_PART+V
Levantine,1B_3689,16,هاد,هاد,PRON
Levantine,1B_3690,17,الشي,ال+شي,DET+NOUN
Levantine,1B_3691,18,!,!,PUNC
Levantine,1B_3692,19,!,!,PUNC
Levantine,1B_3693,20,S5aafa,S5aafa,FOREIGN
Levantine,1B_3694,21,Jad,Jad,FOREIGN
Levantine,1B_3695,22,-,-,PUNC
Levantine,1B_3696,23,0,0,PUNC
Levantine,1B_3697,24,-,-,PUNC
Levantine,2A_3698,1,يقال,يقال,V
Levantine,2A_3699,2,انه,ان+ه,PART+PRON
Levantine,2A_3700,3,الي,الي,PART
Levantine,2A_3701,4,بقعد,ب+قعد,PROG_PART+V
Levantine,2A_3702,5,على,على,PREP
Levantine,2A_3703,6,النت,ال+نت,DET+NOUN
Levantine,2A_3704,7,4,4,NUM
Levantine,2A_3705,8,ساعات,ساع+ات,NOUN+NSUFF
Levantine,2A_3706,9,مدمن,مدمن,NOUN
Levantine,2A_3707,10,انترنت,انترنت,NOUN
Levantine,2A_3708,11,0,0,PUNC
Levantine,2A_3709,12,0,0,PUNC
Levantine,2A_3710,13,هيك,هيك,ADV
Levantine,2A_3711,14,احنا,احنا,PRON
Levantine,2A_3712,15,وصلنا,وصل+نا,V+PRON
Levantine,2A_3713,16,لمرحلة,ل+مرحل+ة,PREP+NOUN+NSUFF
Levantine,2A_3714,17,انه,ان+ه,PART+PRON
Levantine,2A_3715,18,لو,لو,PART
Levantine,2A_3716,19,النت,ال+نت,DET+NOUN
Levantine,2A_3717,20,فصل,فصل,V
Levantine,2A_3718,21,ساعة,ساع+ة,NOUN+NSUFF
Levantine,2A_3719,22,منقوم,م+نقوم,PROG_PART+V
Levantine,2A_3720,23,نشم,نشم,V
Levantine,2A_3721,24,ب,ب,PREP
Levantine,2A_3722,25,الراوتر,ال+راوتر,DET+NOUN
Levantine,2A_3723,26,"""","""",PUNC
Levantine,4A_3724,1,البنت,ال+بنت,DET+NOUN
Levantine,4A_3725,2,طول,طول,NOUN
Levantine,4A_3726,3,الليل,ال+ليل,DET+NOUN
Levantine,4A_3727,4,تيجي,تيجي,V
Levantine,4A_3728,5,تحكيلك,تحكي+ل+ك,V+PREP+PRON
Levantine,4A_3729,6,كلام,كلام,NOUN
Levantine,4A_3730,7,بيخزي,ب+يخزي,FUT_PART+V
Levantine,4A_3731,8,عن,عن,PREP
Levantine,4A_3732,9,وحده,وحد+ه,NOUN+NSUFF
Levantine,4A_3733,10,وفجأه,و+فجأ+ه,CONJ+NOUN+NSUFF
Levantine,4A_3734,11,تروح,تروح,V
Levantine,4A_3735,12,ع,ع,PREP
Levantine,4A_3736,13,الانستقرام,ال+انستقرام,DET+NOUN
Levantine,4A_3737,14,ع,ع,PREP
Levantine,4A_3738,15,صورتها,صور+ت+ها,NOUN+NSUFF+PRON
Levantine,4A_3739,16,تكتبلها,تكتب+ل+ها,V+PREP+PRON
Levantine,4A_3740,17,منوره,منور+ه,ADJ+NSUFF
Levantine,4A_3741,18,بتجننني,ب+تجنن+ني,PROG_PART+V+PRON
Levantine,4A_3742,19,😘,😘,EMOT
Levantine,4A_3743,20,😘,😘,EMOT
Levantine,4A_3744,21,😘,😘,EMOT
Levantine,4A_3745,22,0,0,PUNC
Levantine,4A_3746,23,0,0,PUNC
Levantine,4A_3747,24,وانت,و+انت,CONJ+PRON
Levantine,4A_3748,25,مش,مش,PART
Levantine,4A_3749,26,فاهم,فاهم,ADJ
Levantine,4A_3750,27,وين,وين,PART
Levantine,4A_3751,28,الله,الله,NOUN
Levantine,4A_3752,29,حاطك,حاط+ك,ADJ+PRON
Levantine,4A_3753,30,😅,😅,EMOT
Levantine,5B_3754,1,بحكي,ب+حكي,PROG_PART+V
Levantine,5B_3755,2,لالدكتور,ل+ال+دكتور,PREP+DET+NOUN
Levantine,5B_3756,3,انا,انا,PRON
Levantine,5B_3757,4,بكره,بكره,V
Levantine,5B_3758,5,الشباب,ال+شباب,DET+NOUN
Levantine,5B_3759,6,الي,الي,PART
Levantine,5B_3760,7,م,م,PART
Levantine,5B_3761,8,بحبو,ب+حب+و,PROG_PART+V+PRON
Levantine,5B_3762,9,الكورة,ال+كور+ة,DET+NOUN+NSUFF
Levantine,5B_3763,10,وبعد,و+بعد,CONJ+NOUN
Levantine,5B_3764,11,شوية,شوي+ة,NOUN+NSUFF
Levantine,5B_3765,12,بحكيلو,ب+حكي+ل+و,PROG_PART+V+PREP+PRON
Levantine,5B_3766,13,انت,انت,PRON
Levantine,5B_3767,14,مدريدي,مدريد+ي,ADJ+NSUFF
Levantine,5B_3768,15,ولا,و+لا,CONJ+PART
Levantine,5B_3769,16,برشلوني,برشلون+ي,ADJ+NSUFF
Levantine,5B_3770,17,!,!,PUNC
Levantine,5B_3771,18,بقلي,ب+قل+ي,PROG_PART+V+PRON
Levantine,5B_3772,19,م,م,PART
Levantine,5B_3773,20,بتابع,ب+تابع,PROG_PART+V
Levantine,5B_3774,21,كورة,كور+ة,NOUN+NSUFF
Levantine,5B_3775,22,#انا,#انا,HASH
Levantine,5B_3776,23,احترم,احترم,V
Levantine,5B_3777,24,الناس,ال+ناس,DET+NOUN
Levantine,5B_3778,25,الي,الي,PART
Levantine,5B_3779,26,بتكره,ب+تكره,PROG_PART+V
Levantine,5B_3780,27,الكورة,ال+كور+ة,DET+NOUN+NSUFF
Levantine,3A_3781,1,ما,ما,PART
Levantine,3A_3782,2,في,في,ADV
Levantine,3A_3783,3,اشي,اشي,NOUN
Levantine,3A_3784,4,اسمه,اسم+ه,NOUN+PRON
Levantine,3A_3785,5,ما,ما,PART
Levantine,3A_3786,6,كنت,كن+ت,V+PRON
Levantine,3A_3787,7,اتوقعها,اتوقع+ها,V+PRON
Levantine,3A_3788,8,منه,من+ه,PREP+PRON
Levantine,3A_3789,9,!,!,PUNC
Levantine,3A_3790,10,كل,كل,NOUN
Levantine,3A_3791,11,واحد,واحد,NOUN
Levantine,3A_3792,12,عنده,عند+ه,NOUN+PRON
Levantine,3A_3793,13,جانب,جانب,NOUN
Levantine,3A_3794,14,سيء,سيء,ADJ
Levantine,3A_3795,15,وانت,و+انت,CONJ+PRON
Levantine,3A_3796,16,نايم,نايم,ADJ
Levantine,3A_3797,17,بالعسل,ب+ال+عسل,PREP+DET+NOUN
Levantine,3A_3798,18,"""","""",PUNC
Levantine,3A_3799,19,:,:,PUNC
Levantine,3A_3800,20,"""","""",PUNC
Levantine,3A_3801,21,),),PUNC
Levantine,3A_3802,22,!,!,PUNC
Levantine,1B_3803,1,مش,مش,PART
Levantine,1B_3804,2,عارفة,عارف+ة,ADJ+NSUFF
Levantine,1B_3805,3,ليش,ليش,PART
Levantine,1B_3806,4,مش,مش,PART
Levantine,1B_3807,5,قادرة,قادر+ة,ADJ+NSUFF
Levantine,1B_3808,6,اوثق,اوثق,V
Levantine,1B_3809,7,بالجو,ب+ال+جو,PREP+DET+NOUN
Levantine,1B_3810,8,،,،,PUNC
Levantine,1B_3811,9,احوال,احوال,NOUN
Levantine,1B_3812,10,المناخ,ال+مناخ,DET+NOUN
Levantine,1B_3813,11,بتحكيلك,ب+تحكي+ل+ك,PROG_PART+V+PREP+PRON
Levantine,1B_3814,12,32,32,NUM
Levantine,1B_3815,13,-,-,PUNC
Levantine,1B_3816,14,15,15,NUM
Levantine,1B_3817,15,الحرارة,ال+حرار+ة,DET+NOUN+NSUFF
Levantine,1B_3818,16,يعني,يعني,V
Levantine,1B_3819,17,ايش,ايش,PART
Levantine,1B_3820,18,البس,البس,V
Levantine,1B_3821,19,بالاخر,ب+ال+اخر,PREP+DET+NOUN
Levantine,1B_3822,20,؟,؟,PUNC
Levantine,1B_3823,21,!,!,PUNC
Levantine,2A_3824,1,هدول,هدول,PRON
Levantine,2A_3825,2,الناس,ال+ناس,DET+NOUN
Levantine,2A_3826,3,اللي,اللي,PART
Levantine,2A_3827,4,ع,ع,PREP
Levantine,2A_3828,5,راسو,راس+و,NOUN+PRON
Levantine,2A_3829,6,بطحة,بطح+ة,NOUN+NSUFF
Levantine,2A_3830,7,بحسس,ب+حسس,PROG_PART+V
Levantine,2A_3831,8,عليها,علي+ها,PREP+PRON
Levantine,2A_3832,9,،,،,PUNC
Levantine,2A_3833,10,اللي,اللي,PART
Levantine,2A_3834,11,كل,كل,NOUN
Levantine,2A_3835,12,تويتة,تويت+ة,NOUN+NSUFF
Levantine,2A_3836,13,بتنزلها,ب+تنزل+ها,PROG_PART+V+PRON
Levantine,2A_3837,14,بيفكرها,ب+يفكر+ها,PROG_PART+V+PRON
Levantine,2A_3838,15,/,/,PUNC
Levantine,2A_3839,16,بتفكرها,ب+تفكر+ها,PROG_PART+V+PRON
Levantine,2A_3840,17,عليه,علي+ه,PREP+PRON
Levantine,2A_3841,18,/,/,PUNC
Levantine,2A_3842,19,ا,ا,PRON
Levantine,2A_3843,20,ههههههه,ههههههه,EMOT
Levantine,2A_3844,21,انت,انت,PRON
Levantine,2A_3845,22,منيح,منيح,ADJ
Levantine,2A_3846,23,ازا,ازا,NOUN
Levantine,2A_3847,24,نفسك,نفس+ك,NOUN+PRON
Levantine,2A_3848,25,اصلا,اصل+ا,NOUN+CASE
