fold,subfold,words,segments,pos_tags
2,B,"['@Belalmd12' 'يا' 'زلمة' 'مشايخنا' 'فاهمين' 'الدين' 'رسمي' 'غلط' 'أغلبهم'
 'زي' 'الصورة' '0' '0' 'والباقيين' 'شايفين' 'أرواحهم' 'أغلي' 'من' 'أرواح'
 'المسلمين' 'http://t.co/B9VzxLdoYr' 'EOS']","['@Belalmd12' 'يا' 'زلم+ة' 'مشايخ+نا' 'فاهم+ين' 'ال+دين' 'رسمي' 'غلط'
 'أغلب+هم' 'زي' 'ال+صور+ة' '0' '0' 'و+ال+باقي+ين' 'شايف+ين' 'أرواح+هم'
 'أغلي' 'من' 'أرواح' 'ال+مسلم+ين' 'http://t.co/B9VzxLdoYr' 'EOS']","['MENTION' 'PART' 'NOUN+NSUFF' 'NOUN+PRON' 'ADJ+NSUFF' 'DET+NOUN' 'ADJ'
 'ADV' 'ADJ+PRON' 'NOUN' 'DET+NOUN+NSUFF' 'PUNC' 'PUNC'
 'CONJ+DET+ADJ+NSUFF' 'ADJ+PRON' 'NOUN+PRON' 'ADJ' 'PREP' 'NOUN'
 'DET+NOUN+NSUFF' 'URL' 'EOS']"
2,A,"['@ff_deen' '@RawanAhmed98' 'عساف' 'بهاد' 'اليوم' 'دخل' 'كل' 'قلب'
 'فلسطيني' 'و' 'عربي' '،' 'و' 'فرح' 'قلوب' 'كتير' 'زمان' 'ما' 'فرحت' 'EOS']","['@ff_deen' '@RawanAhmed98' 'عساف' 'ب+هاد' 'ال+يوم' 'دخل' 'كل' 'قلب'
 'فلسطيني' 'و' 'عربي' '،' 'و' 'فرح' 'قلوب' 'كتير' 'زمان' 'ما' 'فرح+ت'
 'EOS']","['MENTION' 'MENTION' 'NOUN' 'PREP+PRON' 'DET+NOUN' 'V' 'NOUN' 'NOUN'
 'NOUN' 'CONJ' 'ADJ' 'PUNC' 'CONJ' 'V' 'NOUN' 'ADJ' 'NOUN' 'PART' 'V+PRON'
 'EOS']"
3,B,"['أنا' 'بغلط' 'وانت' 'بتغلط' '0' '..' 'وكلنا' 'بنغلط' '0' '0' 'بس' 'مش'
 'صح' 'تتباهى' 'بغلطك' 'وتجاهر' 'فيه' '0' '0' 'ربنا' 'ستر' 'عليك' 'تفضح'
 'حالك' 'ليش' '؟' 'EOS']","['أنا' 'ب+غلط' 'و+انت' 'ب+تغلط' '0' '..' 'و+كل+نا' 'ب+نغلط' '0' '0' 'بس'
 'مش' 'صح' 'تتباهى' 'ب+غلط+ك' 'و+تجاهر' 'في+ه' '0' '0' 'رب+نا' 'ستر'
 'علي+ك' 'تفضح' 'حال+ك' 'ليش' '؟' 'EOS']","['PRON' 'PROG_PART+V' 'CONJ+PRON' 'PROG_PART+V' 'PUNC' 'PUNC'
 'CONJ+NOUN+PRON' 'PROG_PART+V' 'PUNC' 'PUNC' 'PART' 'PART' 'NOUN' 'V'
 'PREP+NOUN+PRON' 'CONJ+V' 'PREP+PRON' 'PUNC' 'PUNC' 'NOUN+PRON' 'V'
 'PREP+PRON' 'V' 'NOUN+PRON' 'PART' 'PUNC' 'EOS']"
3,B,"['الحلو' 'في' 'الموضوع' ',' 'واللي' 'معلق' 'في' 'راسي' 'طول' 'البوم' 'انو'
 'عمركاش' 'تيأس' '0' '0' 'اتعب' 'بتلاقي' 'ولو' 'بعد' 'سنة' ':' ')' '0'
 '..' '#تويتة_عميقة' '#مجلة_برم' 'EOS']","['ال+حلو' 'في' 'ال+موضوع' ',' 'و+اللي' 'معلق' 'في' 'راس+ي' 'طول' 'ال+بوم'
 'ان+و' 'عمر+ك+اش' 'تيأس' '0' '0' 'اتعب' 'ب+تلاقي' 'و+لو' 'بعد' 'سن+ة' ':'
 ')' '0' '..' '#تويتة_عميقة' '#مجلة_برم' 'EOS']","['DET+ADJ' 'PREP' 'DET+NOUN' 'PUNC' 'CONJ+PART' 'NOUN' 'PREP' 'NOUN+PRON'
 'NOUN' 'DET+NOUN' 'PART+PRON' 'NOUN+PRON+NEG_PART' 'V' 'PUNC' 'PUNC' 'V'
 'FUT_PART+V' 'CONJ+PART' 'NOUN' 'NOUN+NSUFF' 'PUNC' 'PUNC' 'PUNC' 'PUNC'
 'HASH' 'HASH' 'EOS']"
3,B,"['أجمل' 'حاجة' 'ب' '#تويتر' 'ما' 'حد' 'بقدر' 'يضيف' 'شغله' 'و' 'يحط'
 'تفضيل' 'ألها' ',' 'زي' 'الي' 'بيحط' 'لايك' 'ع' 'بوست' 'نزلو' 'بفيس'
 'بوك' 'EOS']","['أجمل' 'حاج+ة' 'ب' '#تويتر' 'ما' 'حد' 'ب+قدر' 'يضيف' 'شغل+ه' 'و' 'يحط'
 'تفضيل' 'أل+ها' ',' 'زي' 'الي' 'ب+يحط' 'لايك' 'ع' 'بوست' 'نزل+و' 'ب+فيس'
 'بوك' 'EOS']","['ADJ' 'NOUN+NSUFF' 'PREP' 'HASH' 'PART' 'NOUN' 'PROG_PART+V' 'V'
 'NOUN+NSUFF' 'CONJ' 'V' 'NOUN' 'PREP+PRON' 'PUNC' 'NOUN' 'PART'
 'PROG_PART+V' 'NOUN' 'PREP' 'PREP' 'V+PRON' 'PREP+NOUN' 'NOUN' 'EOS']"
2,B,"['ليه' 'لما' 'بدهن' 'يعملوا' 'وحدة' 'بشعة' 'بالافلام' '،' 'بلبسوها'
 'نضرات' 'نظر' '،' 'وشعرها' 'بعملوا' 'كيرلي' '؟' '😂' '😂' '😂' '#imOffended'
 'EOS']","['ليه' 'لما' 'بد+هن' 'يعمل+وا' 'وحد+ة' 'بشع+ة' 'ب+ال+افلام' '،'
 'ب+لبس+و+ها' 'نضر+ات' 'نظر' '،' 'و+شعر+ها' 'ب+عمل+وا' 'كيرلي' '؟' '😂' '😂'
 '😂' '#imOffended' 'EOS']","['PART' 'PART' 'NOUN+PRON' 'V+PRON' 'NOUN+NSUFF' 'ADJ+NSUFF'
 'PREP+DET+NOUN' 'PUNC' 'PROG_PART+V+PRON+PRON' 'NOUN+NSUFF' 'NOUN' 'PUNC'
 'CONJ+NOUN+PRON' 'PROG_PART+V+PRON' 'NOUN' 'PUNC' 'EMOT' 'EMOT' 'EMOT'
 'HASH' 'EOS']"
3,B,"['#تلك_اللحظة' 'لما' 'تكون' 'فاتح' 'الدوش' 'عالمياه' 'الباردة' 'وتكون'
 'بتستنى' 'بالمياه' 'السخنة' 'بتحس' 'حالك' 'زي' 'ابو' 'مازن' 'كبرت'
 'بالسن' 'وصرت' 'تخبص' '#بس_بقول' 'EOS']","['#تلك_اللحظة' 'لما' 'تكون' 'فاتح' 'ال+دوش' 'ع+ال+مياه' 'ال+بارد+ة'
 'و+تكون' 'ب+تستنى' 'ب+ال+مياه' 'ال+سخن+ة' 'ب+تحس' 'حال+ك' 'زي' 'ابو'
 'مازن' 'كبر+ت' 'ب+ال+سن' 'و+صرت' 'تخبص' '#بس_بقول' 'EOS']","['HASH' 'PART' 'V' 'ADJ' 'DET+NOUN' 'PREP+DET+NOUN' 'DET+NOUN+NSUFF'
 'CONJ+V' 'PROG_PART+V' 'PREP+DET+NOUN' 'DET+ADJ+NSUFF' 'PROG_PART+V'
 'NOUN+PRON' 'NOUN' 'NOUN' 'NOUN' 'V+PRON' 'PREP+DET+NOUN' 'CONJ+V' 'V'
 'HASH' 'EOS']"
3,B,"['@GazaHere' 'الله' 'يزيد' 'ويبارك' 'مهو' 'فيش' 'غيرهم' 'واخد' 'علي'
 'قلبه' 'امال' 'و' 'الام' 'الفلسطينيين' 'المجد' 'لالمقاومة' 'EOS']","['@GazaHere' 'الله' 'يزيد' 'و+يبارك' 'م+هو' 'في+ش' 'غير+هم' 'واخد' 'علي'
 'قلب+ه' 'امال' 'و' 'الام' 'ال+فلسطيني+ين' 'ال+مجد' 'ل+ال+مقاوم+ة' 'EOS']","['MENTION' 'NOUN' 'V' 'CONJ+V' 'PART+PRON' 'PREP+NEG_PART' 'NOUN+PRON'
 'ADJ' 'PREP' 'NOUN+PRON' 'NOUN' 'CONJ' 'NOUN' 'DET+NOUN+NSUFF' 'DET+NOUN'
 'PREP+DET+NOUN+NSUFF' 'EOS']"
5,A,"['عزيزي' 'المغرد' 'عزيزتي' 'المغردة' 'الي' 'ما' 'بشتغلو' 'والله' 'العظيم'
 'الشغل' 'ما' 'بيجي' 'بالواسطة' 'رزقك' 'مكتوبلك' 'بدون' 'واسطة' '#الحقيقة'
 'EOS']","['عزيز+ي' 'ال+مغرد' 'عزيز+ت+ي' 'ال+مغرد+ة' 'الي' 'ما' 'ب+شتغل+و' 'و+الله'
 'ال+عظيم' 'ال+شغل' 'ما' 'ب+يجي' 'ب+ال+واسط+ة' 'رزق+ك' 'مكتوب+ل+ك' 'بدون'
 'واسط+ة' '#الحقيقة' 'EOS']","['NOUN+PRON' 'DET+NOUN' 'NOUN+NSUFF+PRON' 'DET+NOUN+NSUFF' 'PART' 'PART'
 'PROG_PART+V+PRON' 'CONJ+NOUN' 'DET+ADJ' 'DET+NOUN' 'PART' 'PROG_PART+V'
 'PREP+DET+NOUN+NSUFF' 'NOUN+PRON' 'ADJ+PREP+PRON' 'NOUN' 'NOUN+NSUFF'
 'HASH' 'EOS']"
1,A,"['الدكتور' 'بده' 'ياكل' 'نص' 'ساعة' 'من' 'المحاضرة' 'ويروحنا' '0' '..'
 'والطلاب' 'رافضة' 'الا' 'تكمل' 'الساعتين' '#حب_المحاضرة' 'EOS']","['ال+دكتور' 'بد+ه' 'ياكل' 'نص' 'ساع+ة' 'من' 'ال+محاضر+ة' 'و+يروح+نا' '0'
 '..' 'و+ال+طلاب' 'رافض+ة' 'الا' 'تكمل' 'ال+ساع+ت+ين' '#حب_المحاضرة' 'EOS']","['DET+NOUN' 'NOUN+PRON' 'V' 'NOUN' 'NOUN+NSUFF' 'PREP' 'DET+NOUN+NSUFF'
 'CONJ+V+PRON' 'PUNC' 'PUNC' 'CONJ+DET+NOUN' 'ADJ+NSUFF' 'PART' 'V'
 'DET+NOUN+NSUFF+NSUFF' 'HASH' 'EOS']"
3,B,"['اللي' 'حاقدين' 'علي' '=D' '*beer*' 'ياجعلكم' 'بزحليقه' 'طولها' '100'
 'متر' 'كلها' 'امواس' 'حلاقه' 'وفي' 'الاخير' 'حوض' 'ليمون' 'وملح' 'وخل'
 'انا' 'بس' 'قريتها' 'تألمت' '☺' '\ue756' 'EOS']","['اللي' 'حاقد+ين' 'علي' '=D' '*beer*' 'ياجعل+كم' 'ب+زحليق+ه' 'طول+ها'
 '100' 'متر' 'كل+ها' 'امواس' 'حلاق+ه' 'و+في' 'ال+اخير' 'حوض' 'ليمون'
 'و+ملح' 'و+خل' 'انا' 'بس' 'قري+ت+ها' 'تألم+ت' '☺' '\ue756' 'EOS']","['PART' 'NOUN+NSUFF' 'PREP' 'EMOT' 'EMOT' 'V+PRON' 'PREP+NOUN+NSUFF'
 'NOUN+PRON' 'NUM' 'NOUN' 'NOUN+PRON' 'NOUN' 'NOUN+NSUFF' 'CONJ+PREP'
 'DET+ADJ' 'NOUN' 'NOUN' 'CONJ+NOUN' 'CONJ+NOUN' 'PRON' 'ADV'
 'V+PRON+PRON' 'V+PRON' 'EMOT' 'EMOT' 'EOS']"
4,A,"['بعرف' 'حالي' 'ازا' 'نمت' 'هلأ' 'مادا' 'روح' 'ع' 'الجامعه' 'ومحلا'
 'السهر' 'لعيون' 'العلم' 'هههه' '😜' 'EOS']","['ب+عرف' 'حال+ي' 'ازا' 'نم+ت' 'هلأ' 'ما+دا' 'روح' 'ع' 'ال+جامع+ه'
 'و+م+حلا' 'ال+سهر' 'ل+عيون' 'ال+علم' 'هههه' '😜' 'EOS']","['PROG_PART+V' 'NOUN+PRON' 'NOUN' 'V+PRON' 'NOUN' 'PART+PROG_PART' 'V'
 'PREP' 'DET+NOUN+NSUFF' 'CONJ+PART+ADJ' 'DET+NOUN' 'PREP+NOUN' 'DET+NOUN'
 'EMOT' 'EMOT' 'EOS']"
3,B,"['مين' 'مندهش' 'من' 'كمية' 'سعادة' 'وتفاؤول' 'المواطن' 'الغزي' 'الآن' '؟'
 '؟' 'طالما' 'قلنا' 'مشكلتنا' 'مش' 'كهربا' 'وحصار' 'بس' '0' '0' 'مشكلتنا'
 'بنكره' 'التسلط' 'والذل' 'EOS']","['مين' 'مندهش' 'من' 'كمي+ة' 'سعاد+ة' 'و+تفاؤول' 'ال+مواطن' 'ال+غزي' 'الآن'
 '؟' '؟' 'طالما' 'قل+نا' 'مشكل+ت+نا' 'مش' 'كهربا' 'و+حصار' 'بس' '0' '0'
 'مشكل+ت+نا' 'ب+نكره' 'ال+تسلط' 'و+ال+ذل' 'EOS']","['PART' 'NOUN' 'PREP' 'NOUN+NSUFF' 'NOUN+NSUFF' 'CONJ+NOUN' 'DET+NOUN'
 'DET+ADJ' 'NOUN' 'PUNC' 'PUNC' 'PART' 'V+PRON' 'NOUN+NSUFF+PRON' 'PART'
 'NOUN' 'CONJ+NOUN' 'ADV' 'PUNC' 'PUNC' 'NOUN+NSUFF+PRON' 'PROG_PART+V'
 'DET+NOUN' 'CONJ+DET+NOUN' 'EOS']"
4,A,"['شفتونيش' 'وأنا' 'بحكي' 'لواحد' 'بالشارع' '""' 'كلمة' 'زيادة' 'بطبشك'
 'بحجر' 'بجيب' 'أجلك' '#أنا_مش_عارفني' 'EOS']","['شفت+و+ني+ش' 'و+أنا' 'ب+حكي' 'ل+واحد' 'ب+ال+شارع' '""' 'كلم+ة' 'زياد+ة'
 'ب+طبش+ك' 'ب+حجر' 'ب+جيب' 'أجل+ك' '#أنا_مش_عارفني' 'EOS']","['V+PRON+PRON+NEG_PART' 'CONJ+PRON' 'PROG_PART+V' 'PREP+NOUN'
 'PREP+DET+NOUN' 'PUNC' 'NOUN+NSUFF' 'ADJ+NSUFF' 'FUT_PART+V+PRON'
 'PREP+NOUN' 'FUT_PART+V' 'NOUN+PRON' 'HASH' 'EOS']"
2,B,"['حكمه' 'صباحيه' 'على' 'حين' 'غره' '0' '0' 'النفخ' 'بقربه' 'مخزوقه' 'بقطع'
 'النفس' '0' '0' 'تتعبش' 'حالك' 'بالنفخ' 'عالفاضي' '0' '0' 'شوفي' 'اشي'
 'احسن' 'من' 'قربه' '!' ':' ')' 'EOS']","['حكم+ه' 'صباحي+ه' 'على' 'حين' 'غر+ه' '0' '0' 'ال+نفخ' 'ب+قرب+ه' 'مخزوق+ه'
 'ب+قطع' 'ال+نفس' '0' '0' 'تتعب+ش' 'حال+ك' 'ب+ال+نفخ' 'ع+ال+فاضي' '0' '0'
 'شوف+ي' 'اشي' 'احسن' 'من' 'قرب+ه' '!' ':' ')' 'EOS']","['NOUN+NSUFF' 'ADJ+NSUFF' 'PREP' 'NOUN' 'NOUN+NSUFF' 'PUNC' 'PUNC'
 'DET+NOUN' 'PREP+NOUN+NSUFF' 'ADJ+NSUFF' 'PROG_PART+V' 'DET+NOUN' 'PUNC'
 'PUNC' 'V+NEG_PART' 'NOUN+PRON' 'PREP+DET+NOUN' 'PREP+DET+NOUN' 'PUNC'
 'PUNC' 'V+PRON' 'NOUN' 'ADJ' 'PREP' 'NOUN+NSUFF' 'PUNC' 'PUNC' 'PUNC'
 'EOS']"
5,A,"['وقت' 'الثورات' 'بحس' 'حالي' 'بفهمش' 'بالسياسية' 'ووقت' 'المباريات'
 'بفهمش' 'حاجة' 'بالرياضة' 'حتى' 'وقت' 'ذا' 'فويس' 'بفهمش' 'اشي'
 'بالجروبات' 'تبعهم' '#مكتئبة_لا_تكلمني' 'EOS']","['وقت' 'ال+ثور+ات' 'ب+حس' 'حال+ي' 'ب+فهم+ش' 'ب+ال+سياسي+ة' 'و+وقت'
 'ال+مباري+ات' 'ب+فهم+ش' 'حاج+ة' 'ب+ال+رياض+ة' 'حتى' 'وقت' 'ذا' 'فويس'
 'ب+فهم+ش' 'اشي' 'ب+ال+جروب+ات' 'تبع+هم' '#مكتئبة_لا_تكلمني' 'EOS']","['NOUN' 'DET+NOUN+NSUFF' 'PROG_PART+V' 'NOUN+PRON' 'PROG_PART+V+NEG_PART'
 'PREP+DET+NOUN+NSUFF' 'CONJ+NOUN' 'DET+NOUN+NSUFF' 'PROG_PART+V+NEG_PART'
 'NOUN+NSUFF' 'PREP+DET+NOUN+NSUFF' 'PART' 'NOUN' 'DET' 'NOUN'
 'PROG_PART+V+NEG_PART' 'NOUN' 'PREP+DET+NOUN+NSUFF' 'NOUN+PRON' 'HASH'
 'EOS']"
3,A,"['صباح' 'الخير' 'لالناس' 'اللي' 'بشغلها' 'و' 'لالناس' 'اللي' 'بجامعتها'
 'ولالناس' 'اللي' 'بتعملش' 'اشي' 'و' 'قاعدة' 'في' 'البيت' '😌' 'EOS']","['صباح' 'ال+خير' 'ل+ال+ناس' 'اللي' 'ب+شغل+ها' 'و' 'ل+ال+ناس' 'اللي'
 'ب+جامع+ت+ها' 'و+ل+ال+ناس' 'اللي' 'ب+تعمل+ش' 'اشي' 'و' 'قاعد+ة' 'في'
 'ال+بيت' '😌' 'EOS']","['NOUN' 'DET+NOUN' 'PREP+DET+NOUN' 'PART' 'PREP+NOUN+PRON' 'CONJ'
 'PREP+DET+NOUN' 'PART' 'PREP+NOUN+NSUFF+PRON' 'CONJ+PREP+DET+NOUN' 'PART'
 'PROG_PART+V+NEG_PART' 'NOUN' 'CONJ' 'ADJ+NSUFF' 'PREP' 'DET+NOUN' 'EMOT'
 'EOS']"
3,A,"['ويا' 'بخت' 'مين' 'لاقي' 'حد' 'يدعيلو' 'وقت' 'المطر' 'وهو' 'مش' 'داري'
 '؟' 'EOS']","['و+يا' 'بخت' 'مين' 'لاق+ي' 'حد' 'يدعي+ل+و' 'وقت' 'ال+مطر' 'و+هو' 'مش'
 'داري' '؟' 'EOS']","['CONJ+PART' 'NOUN' 'PART' 'ADJ+PRON' 'NOUN' 'V+PREP+PRON' 'NOUN'
 'DET+NOUN' 'CONJ+PRON' 'PART' 'V' 'PUNC' 'EOS']"
4,B,"['بعض' 'الناس' 'لو' 'قلتلهم' ':' 'إنت' 'حمار' '>' '>' 'بيزعلوا' 'بي' 'لو'
 'قلتلهم' 'انت' 'حماار' ':' 'Pp' '>' '>' 'بعتبروه' 'مزح' 'وما' 'بيزعلوا'
 'شغالين' 'عالأثر' 'النفسي' 'اسم' 'الله' 'حولنا' '-' '0' '-' '""' 'EOS']","['بعض' 'ال+ناس' 'لو' 'قلت+ل+هم' ':' 'إنت' 'حمار' '>' '>' 'ب+يزعل+وا' 'ب+ي'
 'لو' 'قلت+ل+هم' 'انت' 'حماار' ':' 'Pp' '>' '>' 'ب+عتبر+و+ه' 'مزح' 'و+ما'
 'ب+يزعل+وا' 'شغال+ين' 'ع+ال+أثر' 'ال+نفسي' 'اسم' 'الله' 'حول+نا' '-' '0'
 '-' '""' 'EOS']","['NOUN' 'DET+NOUN' 'PART' 'V+PREP+PRON' 'PUNC' 'PRON' 'NOUN' 'PUNC' 'PUNC'
 'PROG_PART+V+PRON' 'PREP+PRON' 'PART' 'V+PREP+PRON' 'PRON' 'NOUN' 'PUNC'
 'FOREIGN' 'PUNC' 'PUNC' 'PROG_PART+V+PRON+PRON' 'NOUN' 'CONJ+PART'
 'PROG_PART+V+PRON' 'ADJ+NSUFF' 'PREP+DET+NOUN' 'DET+ADJ' 'NOUN' 'NOUN'
 'NOUN+PRON' 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'EOS']"
2,B,"['@12Naela' 'وشوفيلي' 'حدا' 'يروحني' 'يحطني' 'يالسرير' 'خليني' 'انام'
 'لان' 'شحني' 'فضي' 'كمان' 'انا' 'مش' 'عارف' 'كيف' 'بدي' 'اروح' 'حقيقة'
 '*' '_' '*' 'EOS']","['@12Naela' 'و+شوف+ي+ل+ي' 'حدا' 'يروح+ني' 'يحط+ني' 'ي+ال+سرير' 'خلي+ني'
 'انام' 'ل+ان' 'شحن+ي' 'فضي' 'كمان' 'انا' 'مش' 'عارف' 'كيف' 'بد+ي' 'اروح'
 'حقيق+ة' '*' '_' '*' 'EOS']","['MENTION' 'CONJ+V+PRON+PREP+PRON' 'NOUN' 'V+PRON' 'V+PRON'
 'PREP+DET+NOUN' 'V+PRON' 'V' 'PREP+PART' 'NOUN+PRON' 'V' 'ADV' 'PRON'
 'PART' 'ADJ' 'PART' 'NOUN+PRON' 'V' 'NOUN+NSUFF' 'PUNC' 'PUNC' 'PUNC'
 'EOS']"
4,B,"['ليش' 'خبر' 'الشهداء' 'بطل' 'يأثر' 'فينا' 'كتير' '0' '0' '0' '0' 'أو'
 'بلاش' 'الجمع' '0' '0' 'بطل' 'يأثر' 'فيا' 'كتير' '0' '0' 'EOS']","['ليش' 'خبر' 'ال+شهداء' 'بطل' 'يأثر' 'في+نا' 'كتير' '0' '0' '0' '0' 'أو'
 'بلاش' 'ال+جمع' '0' '0' 'بطل' 'يأثر' 'في+ا' 'كتير' '0' '0' 'EOS']","['PART' 'NOUN' 'DET+NOUN' 'V' 'V' 'PREP+PRON' 'ADJ' 'PUNC' 'PUNC' 'PUNC'
 'PUNC' 'CONJ' 'PART' 'DET+NOUN' 'PUNC' 'PUNC' 'V' 'V' 'PREP+PRON' 'ADJ'
 'PUNC' 'PUNC' 'EOS']"
4,A,"['رح' 'تحبك' 'وتضل' 'تستناك' 'وانت' 'رح' 'تتجوز' 'ويصيرلك' 'عيله' 'وهي'
 'قاعده' 'هاهاهاهاهاهاهاهاها' 'EOS']","['رح' 'تحب+ك' 'و+تضل' 'تستنا+ك' 'و+انت' 'رح' 'تتجوز' 'و+يصير+ل+ك' 'عيل+ه'
 'و+هي' 'قاعد+ه' 'هاهاهاهاهاهاهاهاها' 'EOS']","['FUT_PART' 'V+PRON' 'CONJ+V' 'V+PRON' 'CONJ+PRON' 'FUT_PART' 'V'
 'CONJ+V+PREP+PRON' 'NOUN+NSUFF' 'CONJ+PRON' 'ADJ+NSUFF' 'EMOT' 'EOS']"
4,B,"['اقرء' 'عيوني' 'منيح' '!' 'شايف' 'القوة' 'الي' 'طالعة' 'من' 'بين' 'الحزن'
 '!' 'انا' 'اقوى' 'منك' '!' 'http://t.co/wD6yE64jBq' 'EOS']","['اقرء' 'عيون+ي' 'منيح' '!' 'شايف' 'ال+قو+ة' 'الي' 'طالع+ة' 'من' 'بين'
 'ال+حزن' '!' 'انا' 'اقوى' 'من+ك' '!' 'http://t.co/wD6yE64jBq' 'EOS']","['V' 'NOUN+PRON' 'ADJ' 'PUNC' 'ADJ' 'DET+NOUN+NSUFF' 'PART' 'ADJ+NSUFF'
 'PREP' 'NOUN' 'DET+NOUN' 'PUNC' 'PRON' 'ADJ' 'PREP+PRON' 'PUNC' 'URL'
 'EOS']"
3,A,"['كل' 'ما' 'بتزهق' 'بتفوت' 'و' 'بتفتح' 'التلاجة' 'ألف' 'مرة' 'و' 'إنت'
 'متأكد' 'ما' 'بدك' 'شي' '!' '!' '#في_المطبخ' 'EOS']","['كل' 'ما' 'ب+تزهق' 'ب+تفوت' 'و' 'ب+تفتح' 'ال+تلاج+ة' 'ألف' 'مر+ة' 'و'
 'إنت' 'متأكد' 'ما' 'بد+ك' 'شي' '!' '!' '#في_المطبخ' 'EOS']","['NOUN' 'PART' 'PROG_PART+V' 'PROG_PART+V' 'CONJ' 'PROG_PART+V'
 'DET+NOUN+NSUFF' 'NUM' 'NOUN+NSUFF' 'CONJ' 'PRON' 'ADJ' 'PART'
 'NOUN+PRON' 'NOUN' 'PUNC' 'PUNC' 'HASH' 'EOS']"
2,B,"['كل' 'ما' 'بنزهق' 'و' 'بنجوع' 'بنروح' 'المطبخ' '0' '..' 'شاركونا'
 'واعرفو' 'معنا' 'شو' 'سر' 'المطبخ' 'مع' 'هاشتاج' '#في_المطبخ' 'EOS']","['كل' 'ما' 'ب+نزهق' 'و' 'ب+نجوع' 'ب+نروح' 'ال+مطبخ' '0' '..' 'شارك+و+نا'
 'و+اعرف+و' 'مع+نا' 'شو' 'سر' 'ال+مطبخ' 'مع' 'هاشتاج' '#في_المطبخ' 'EOS']","['NOUN' 'PART' 'PROG_PART+V' 'CONJ' 'PROG_PART+V' 'PROG_PART+V' 'DET+NOUN'
 'PUNC' 'PUNC' 'V+PRON+PRON' 'CONJ+V+PRON' 'NOUN+PRON' 'PART' 'NOUN'
 'DET+NOUN' 'NOUN' 'NOUN' 'HASH' 'EOS']"
1,A,"['@SaraEliyan' 'احنا' 'شعب' 'منغلق' 'ع' 'حالة' 'و' 'بيفكر' 'انو' 'اي'
 'ملاطفة' 'من' 'الانثى' 'هي' 'بادرة' 'حب' 'و' 'عند' 'الناس' 'اللي'
 'بتتفرج' 'هادي' 'شاطرة' 'برمي' 'الكلام' 'EOS']","['@SaraEliyan' 'احنا' 'شعب' 'منغلق' 'ع' 'حال+ة' 'و' 'ب+يفكر' 'ان+و' 'اي'
 'ملاطف+ة' 'من' 'ال+انثى' 'هي' 'بادر+ة' 'حب' 'و' 'عند' 'ال+ناس' 'اللي'
 'ب+تتفرج' 'هادي' 'شاطر+ة' 'ب+رمي' 'ال+كلام' 'EOS']","['MENTION' 'PRON' 'NOUN' 'ADJ' 'PREP' 'NOUN+PRON' 'CONJ' 'PROG_PART+V'
 'PART+PRON' 'NOUN' 'NOUN+NSUFF' 'PREP' 'DET+NOUN' 'PRON' 'NOUN+NSUFF'
 'NOUN' 'CONJ' 'NOUN' 'DET+NOUN' 'PART' 'PROG_PART+V' 'PRON' 'ADJ+NSUFF'
 'PREP+NOUN' 'DET+NOUN' 'EOS']"
2,B,"['@Hamadashoo' 'مش' 'جاي' 'عبالي' 'اجادل' 'جاهل' 'شفت' 'و' 'ضليت' 'ساكتة'
 'بس' 'باختصار' 'الناس' 'اللي' 'هيك' 'هما' 'اللي' 'بيتقلو' 'يطبقو' 'الدين'
 'ف' 'بتنمردوا' 'عليه' 'EOS']","['@Hamadashoo' 'مش' 'جاي' 'ع+بال+ي' 'اجادل' 'جاهل' 'شفت' 'و' 'ضل+يت'
 'ساكت+ة' 'بس' 'ب+اختصار' 'ال+ناس' 'اللي' 'هيك' 'هما' 'اللي' 'ب+يتقل+و'
 'يطبق+و' 'ال+دين' 'ف' 'ب+تنمرد+وا' 'علي+ه' 'EOS']","['MENTION' 'PART' 'V' 'PREP+NOUN+PRON' 'V' 'NOUN' 'V' 'CONJ' 'V+PRON'
 'ADJ+NSUFF' 'PART' 'PREP+NOUN' 'DET+NOUN' 'PART' 'ADV' 'PRON' 'PART'
 'PROG_PART+V+PRON' 'V+PRON' 'DET+NOUN' 'CONJ' 'PROG_PART+V+PRON'
 'PREP+PRON' 'EOS']"
1,B,"['@najwakaram' '#NajwaKaramKhattA7mar' 'اللي' 'بعرفش' 'يرقص' 'بقول'
 'الارض' 'عوجة' '0' '0' '0' 'فل' 'من' 'هون' 'ولا' 'تقرب' '0' '0' 'سمير'
 'صفير' 'قال' 'ههههههههه' 'EOS']","['@najwakaram' '#NajwaKaramKhattA7mar' 'اللي' 'ب+عرف+ش' 'يرقص' 'ب+قول'
 'ال+ارض' 'عوج+ة' '0' '0' '0' 'فل' 'من' 'هون' 'و+لا' 'تقرب' '0' '0' 'سمير'
 'صفير' 'قال' 'ههههههههه' 'EOS']","['MENTION' 'HASH' 'PART' 'PROG_PART+V+NEG_PART' 'V' 'PROG_PART+V'
 'DET+NOUN' 'ADJ+NSUFF' 'PUNC' 'PUNC' 'PUNC' 'V' 'PREP' 'ADV' 'CONJ+PART'
 'V' 'PUNC' 'PUNC' 'NOUN' 'NOUN' 'V' 'EMOT' 'EOS']"
