dialect,sentence_id,token_index,word,morphological_segment,pos_tag
Maghrebi,1B_3178,16,يخليها,يخلي+ها,V+PRON
Maghrebi,1B_3179,17,ل,ل,PREP
Maghrebi,1B_3180,18,@AmNaAlgeriana,@AmNaAlgeriana,MENTION
Maghrebi,1B_3181,19,ولا,و+لا,CONJ+PART
Maghrebi,1B_3182,20,@claudefatia,@claudefatia,MENTION
Maghrebi,1B_3183,21,😭,😭,EMOT
Maghrebi,1B_3184,22,😭,😭,EMOT
Maghrebi,1B_3185,23,…,…,PUNC
Maghrebi,2A_3186,1,طباشير,طباشير,NOUN
Maghrebi,2A_3187,2,أرطب,أرطب,ADJ
Maghrebi,2A_3188,3,ديال,ديال,PREP
Maghrebi,2A_3189,4,فرانسا,فرانسا,NOUN
Maghrebi,2A_3190,5,#كلاسيكيات_الابتدائي,#كلاسيكيات_الابتدائي,HASH
Maghrebi,4A_3191,1,طيب,طيب,NOUN
Maghrebi,4A_3192,2,فرحنا,فرح+نا,V+PRON
Maghrebi,4A_3193,3,لحنان,ل+حنان,PREP+NOUN
Maghrebi,4A_3194,4,بزاف,بزاف,ADV
Maghrebi,4A_3195,5,ولكن,و+لكن,CONJ+PART
Maghrebi,4A_3196,6,اش,اش,PART
Maghrebi,4A_3197,7,ذنبنا,ذنب+نا,NOUN+PRON
Maghrebi,4A_3198,8,نبقاو,نبقا+و,V+PRON
Maghrebi,4A_3199,9,يوماين,يوم+اين,NOUN+NSUFF
Maghrebi,4A_3200,10,بلا,ب+لا,PREP+PART
Maghrebi,4A_3201,11,منشفوها,م+نشف+و+ها,PART+V+PRON+PRON
Maghrebi,4A_3202,12,هذاظلم,هذا+ظلم,PRON+NOUN
Maghrebi,4A_3203,13,بغينا,بغي+نا,V+PRON
Maghrebi,4A_3204,14,24/24,24/24,FOREIGN
Maghrebi,4A_3205,15,على,على,PREP
Maghrebi,4A_3206,16,السلطانة,ال+سلطان+ة,DET+NOUN+NSUFF
Maghrebi,4A_3207,17,مانقدش,ما+نقد+ش,PART+V+NEG_PART
Maghrebi,4A_3208,18,مانتفرجش,ما+نتفرج+ش,PART+V+NEG_PART
Maghrebi,4A_3209,19,فيها,في+ها,PREP+PRON
Maghrebi,4A_3210,20,#HananeElKhad,#HananeElKhad,HASH
Maghrebi,4A_3211,21,…,…,PUNC
Maghrebi,5B_3212,1,عجباتني,عجب+ات+ني,V+PRON+PRON
Maghrebi,5B_3213,2,هاد,هاد,PRON
Maghrebi,5B_3214,3,التصويرة,ال+تصوير+ة,DET+NOUN+NSUFF
Maghrebi,5B_3215,4,ماعرفتش,ما+عرف+ت+ش,PART+V+PRON+NEG_PART
Maghrebi,5B_3216,5,علاش,علاش,PART
Maghrebi,5B_3217,6,#العصابة_النحولية,#العصابة_النحولية,HASH
Maghrebi,5B_3218,7,http://t.co/9mhsvIWaeA,http://t.co/9mhsvIWaeA,URL
Maghrebi,3A_3219,1,علاش,علاش,PART
Maghrebi,3A_3220,2,اليوم,ال+يوم,DET+NOUN
Maghrebi,3A_3221,3,سيئ,سيئ,ADJ
Maghrebi,3A_3222,4,هكا,هكا,PART
Maghrebi,3A_3223,5,،,،,PUNC
Maghrebi,3A_3224,6,نبغي,نبغي,V
Maghrebi,3A_3225,7,ماما,ماما,NOUN
Maghrebi,3A_3226,8,دابا,دابا,ADV
Maghrebi,3A_3227,9,توحشتها,توحش+ت+ها,V+PRON+PRON
Maghrebi,3A_3228,10,بزاف,بزاف,ADV
Maghrebi,3A_3229,11,😭,😭,EMOT
Maghrebi,1B_3230,1,علاش,علاش,PART
Maghrebi,1B_3231,2,مثلا,مثل+ا,NOUN+CASE
Maghrebi,1B_3232,3,المغرب,ال+مغرب,DET+NOUN
Maghrebi,1B_3233,4,ما,ما,PART
Maghrebi,1B_3234,5,يشريهش,يشري+ه+ش,V+PRON+NEG_PART
Maghrebi,1B_3235,6,بدل,بدل,NOUN
Maghrebi,1B_3236,7,المسلسلات,ال+مسلسل+ات,DET+NOUN+NSUFF
Maghrebi,1B_3237,8,المصرية,ال+مصري+ة,DET+ADJ+NSUFF
Maghrebi,1B_3238,9,الي,الي,PART
Maghrebi,1B_3239,10,شاريين,شاري+ين,NOUN+NSUFF
Maghrebi,1B_3240,11,لقنوات,ل+قنو+ات,DET+NOUN+NSUFF
Maghrebi,1B_3241,12,مغربية,مغربي+ة,ADJ+NSUFF
Maghrebi,1B_3242,13,وحنا,و+حنا,CONJ+PRON
Maghrebi,1B_3243,14,كنشوفوها,ك+نشوف+و+ها,PROG_PART+V+PRON+PRON
Maghrebi,1B_3244,15,فقنوات,ف+قنوات,PREP+NOUN
Maghrebi,1B_3245,16,ثانية,ثاني+ة,ADJ+NSUFF
Maghrebi,1B_3246,17,😕,😕,EMOT
Maghrebi,1B_3247,18,https://t.co/QmWNualOzX,https://t.co/QmWNualOzX,URL
Maghrebi,1B_3248,19,…,…,PUNC
Maghrebi,2A_3249,1,@Ihab_Amir,@Ihab_Amir,MENTION
Maghrebi,2A_3250,2,على,على,PREP
Maghrebi,2A_3251,3,الراس,ال+راس,DET+NOUN
Maghrebi,2A_3252,4,و,و,CONJ
Maghrebi,2A_3253,5,العين,ال+عين,DET+NOUN
Maghrebi,2A_3254,6,ياحبيب,يا+حبيب,PART+NOUN
Maghrebi,2A_3255,7,الجزائريين,ال+جزائري+ين,DET+NOUN+NSUFF
Maghrebi,2A_3256,8,نحبوك,نحب+و+ك,V+PRON+PRON
Maghrebi,2A_3257,9,بزاف,بزاف,ADV
Maghrebi,1A_3258,1,غدوة,غدو+ة,ADV+NSUFF
Maghrebi,1A_3259,2,17,17,NUM
Maghrebi,1A_3260,3,ديسمبر,ديسمبر,NOUN
Maghrebi,1A_3261,4,محاكمة,محاكم+ة,NOUN+NSUFF
Maghrebi,1A_3262,5,عفراء,عفراء,NOUN
Maghrebi,1A_3263,6,المحتجزة,ال+محتجز+ة,DET+ADJ+NSUFF
Maghrebi,1A_3264,7,بين,بين,NOUN
Maghrebi,1A_3265,8,4,4,NUM
Maghrebi,1A_3266,9,حيوط,حيوط,NOUN
Maghrebi,1A_3267,10,على,على,PREP
Maghrebi,1A_3268,11,كلمة,كلم+ة,NOUN+NSUFF
Maghrebi,1A_3269,12,#تسقط_قوانينكم_يسقط_بوليسكم_الحرية_لمن_قال_لا_,#تسقط_قوانينكم_يسقط_بوليسكم_الحرية_لمن_قال_لا_,HASH
Maghrebi,1A_3270,13,أما,أما,PART
Maghrebi,1A_3271,14,_,_,PUNC
Maghrebi,1A_3272,15,على,على,PREP
Maghrebi,1A_3273,16,_,_,PUNC
Maghrebi,1A_3274,17,ثورتكم,ثور+ت+كم,NOUN+NSUFF+PRON
Maghrebi,1A_3275,18,_,_,PUNC
Maghrebi,1A_3276,19,بطبيعتها,ب+طبيع+ت+ها,PREP+NOUN+NSUFF+PRON
Maghrebi,1A_3277,20,…,…,PUNC
Maghrebi,3B_3278,1,@maisr39,@maisr39,MENTION
Maghrebi,3B_3279,2,@IZinouna,@IZinouna,MENTION
Maghrebi,3B_3280,3,غنات,غن+ات,V+PRON
Maghrebi,3B_3281,4,لغنية,ل+غني+ة,DET+NOUN+NSUFF
Maghrebi,3B_3282,5,تاع,تاع,PREP
Maghrebi,3B_3283,6,اهاب,اهاب,NOUN
Maghrebi,3B_3284,7,وبدلت,و+بدل+ت,CONJ+V+PRON
Maghrebi,3B_3285,8,الكلمات,ال+كلم+ات,DET+NOUN+NSUFF
Maghrebi,3B_3286,9,و,و,CONJ
Maghrebi,3B_3287,10,قتلو,قتل+و,V+PRON
Maghrebi,3B_3288,11,سهيلة,سهيل+ة,NOUN+NSUFF
Maghrebi,3B_3289,12,راهي,را+هي,PART+PRON
Maghrebi,3B_3290,13,تسنى,تسنى,V
Maghrebi,3B_3291,14,فيك,في+ك,PREP+PRON
Maghrebi,3B_3292,15,و,و,CONJ
Maghrebi,3B_3293,16,قاتلو,قات+ل+و,V+PREP+PRON
Maghrebi,3B_3294,17,يغني,يغني,V
Maghrebi,3B_3295,18,بلادي,بلاد+ي,NOUN+PRON
Maghrebi,3B_3296,19,هي,هي,PRON
Maghrebi,3B_3297,20,الجزاير,ال+جزاير,DET+NOUN
Maghrebi,2B_3298,1,@fatimabagossa,@fatimabagossa,MENTION
Maghrebi,2B_3299,2,غير,غير,NOUN
Maghrebi,2B_3300,3,قولي,قول+ي,V+PRON
Maghrebi,2B_3301,4,ليا,ل+يا,PREP+PRON
Maghrebi,2B_3302,5,شكون,شكون,PART
Maghrebi,2B_3303,6,هوما,هوما,PRON
Maghrebi,2B_3304,7,انا,انا,PRON
Maghrebi,2B_3305,8,نعطيهم,نعطي+هم,V+PRON
Maghrebi,2B_3306,9,عﻻش,عﻻش,PART
Maghrebi,2B_3307,10,يدورو,يدور+و,V+PRON
Maghrebi,2B_3308,11,هههههه,هههههه,EMOT
Maghrebi,2A_3309,1,فاش,فاش,PART
Maghrebi,2A_3310,2,كتسالي,ك+تسالي,PROG_PART+V
Maghrebi,2A_3311,3,ليا,ل+يا,PREP+PRON
Maghrebi,2A_3312,4,UHU,UHU,URL
Maghrebi,2A_3313,5,،,،,PUNC
Maghrebi,2A_3314,6,كيگول,ك+يگول,PROG_PART+V
Maghrebi,2A_3315,7,ليا,ل+يا,PREP+PRON
Maghrebi,2A_3316,8,بابا,بابا,NOUN
Maghrebi,2A_3317,9,واش,واش,PART
Maghrebi,2A_3318,10,كتاكليها,ك+تاكل+ي+ها,PROG_PART+V+PRON+PRON
Maghrebi,2A_3319,11,😯,😯,EMOT
Maghrebi,2A_3320,12,#كلاسيكيات_الابتدائي,#كلاسيكيات_الابتدائي,HASH
Maghrebi,3B_3321,1,فالسماء,ف+ال+سماء,PREP+DET+NOUN
Maghrebi,3B_3322,2,كاينة,كاين+ة,ADJ+NSUFF
Maghrebi,3B_3323,3,الجنَّة,ال+جن+ة,DET+NOUN+NSUFF
Maghrebi,3B_3324,4,،,،,PUNC
Maghrebi,3B_3325,5,وفالأرض,و+ف+ال+أرض,CONJ+PREP+DET+NOUN
Maghrebi,3B_3326,6,كاينة,كاين+ة,ADJ+NSUFF
Maghrebi,3B_3327,7,الواليدة,ال+واليد+ة,DET+NOUN+NSUFF
Maghrebi,3B_3328,8,.,.,PUNC
Maghrebi,3B_3329,1,@IhabAmir18,@IhabAmir18,MENTION
Maghrebi,3B_3330,2,فانز,فانز,NOUN
Maghrebi,3B_3331,3,ايهاب,ايهاب,NOUN
Maghrebi,3B_3332,4,الحمد,ال+حمد,DET+NOUN
Maghrebi,3B_3333,5,لله,ل+الله,PREP+NOUN
Maghrebi,3B_3334,6,لي,لي,PART
Maghrebi,3B_3335,7,ضهر,ضهر,V
Maghrebi,3B_3336,8,لحقيقة,ل+حقيق+ة,DET+NOUN+NSUFF
Maghrebi,3B_3337,9,والله,و+الله,CONJ+NOUN
Maghrebi,3B_3338,10,ضرك,ضرك,NOUN
Maghrebi,3B_3339,11,عدت,عد+ت,V+PRON
Maghrebi,3B_3340,12,متأكدة,متأكد+ة,ADJ+NSUFF
Maghrebi,3B_3341,13,مليوت,مليوت,NOUN
Maghrebi,3B_3342,14,بالمئة,ب+ال+مئ+ة,PREP+DET+NOUN+NSUFF
Maghrebi,3B_3343,15,بلي,بلي,ADV
Maghrebi,3B_3344,16,لمسرولات,ل+مسرول+ات,PREP+NOUN+NSUFF
Maghrebi,3B_3345,17,هوما,هوما,PRON
Maghrebi,3B_3346,18,لدخلو,ل+دخل+و,PART+V+PRON
Maghrebi,3B_3347,19,انستغرام,انستغرام,NOUN
Maghrebi,3B_3348,20,تع,تع,NOUN
Maghrebi,3B_3349,21,هو,هو,PRON
Maghrebi,3B_3350,22,…,…,PUNC
Maghrebi,3B_3351,1,#StaracArabia,#StaracArabia,HASH
Maghrebi,3B_3352,2,فانز,فانز,NOUN
Maghrebi,3B_3353,3,حنان,حنان,NOUN
Maghrebi,3B_3354,4,يسب,يسب,V
Maghrebi,3B_3355,5,اهاب,اهاب,NOUN
Maghrebi,3B_3356,6,لانه,لان+ه,PART+PRON
Maghrebi,3B_3357,7,ما,ما,PART
Maghrebi,3B_3358,8,حافظ,حافظ,V
Maghrebi,3B_3359,9,النشيد,ال+نشيد,DET+NOUN
Maghrebi,3B_3360,10,🇲,🇲,EMOT
Maghrebi,3B_3361,11,🇦,🇦,EMOT
Maghrebi,3B_3362,12,المغاربة,ال+مغارب+ة,DET+NOUN+NSUFF
Maghrebi,3B_3363,13,كلهم,كل+هم,NOUN+PRON
Maghrebi,3B_3364,14,كلاو,كلا+و,V+PRON
Maghrebi,3B_3365,15,العصا,ال+عصا,DET+NOUN
Maghrebi,3B_3366,16,في,في,PREP
Maghrebi,3B_3367,17,الابدائي,ال+ابدائي,DET+NOUN
Maghrebi,3B_3368,18,باش,باش,PART
Maghrebi,3B_3369,19,حفضوه,حفض+و+ه,V+PRON+PRON
Maghrebi,3B_3370,20,😂,😂,EMOT
Maghrebi,3B_3371,21,😂,😂,EMOT
Maghrebi,3B_3372,22,يلعن,يلعن,V
Maghrebi,3B_3373,23,تبريركم,تبرير+كم,NOUN+PRON
Maghrebi,3B_3374,24,للسب,ل+ال+سب,PREP+DET+NOUN
Maghrebi,3B_3375,25,والح,و+الح,CONJ+NOUN
Maghrebi,3B_3376,26,…,…,PUNC
Maghrebi,2B_3377,1,#SouhailaBenLachhab,#SouhailaBenLachhab,HASH
Maghrebi,2B_3378,2,فانز,فانز,NOUN
Maghrebi,2B_3379,3,ساهو,ساهو,NOUN
Maghrebi,2B_3380,4,شبيكم,ش+بي+كم,PART+PREP+PRON
Maghrebi,2B_3381,5,راني,را+ني,PART+PRON
Maghrebi,2B_3382,6,زعفانه,زعفان+ه,ADJ+NSUFF
Maghrebi,2B_3383,7,منكم,من+كم,PREP+PRON
Maghrebi,2B_3384,8,ديروا,دير+وا,V+PRON
Maghrebi,2B_3385,9,انشروا,انشر+وا,V+PRON
Maghrebi,2B_3386,10,حساب,حساب,NOUN
Maghrebi,2B_3387,11,ساهو,ساهو,NOUN
Maghrebi,2B_3388,12,🐦,🐦,EMOT
Maghrebi,2B_3389,13,➡,➡,EMOT
Maghrebi,2B_3390,14,@SuhilaBnLachhab,@SuhilaBnLachhab,MENTION
Maghrebi,3B_3391,1,فانز,فانز,NOUN
Maghrebi,3B_3392,2,سهيلة,سهيل+ة,NOUN+NSUFF
Maghrebi,3B_3393,3,على,على,PREP
Maghrebi,3B_3394,4,وجه,وجه,NOUN
Maghrebi,3B_3395,5,ربي,رب+ي,NOUN+PRON
Maghrebi,3B_3396,6,علاه,علاه,PART
Maghrebi,3B_3397,7,راكم,را+كم,PART+PRON
Maghrebi,3B_3398,8,تسويفيو,تسويفي+و,V+PRON
Maghrebi,3B_3399,9,فيا,في+ا,PREP+PRON
Maghrebi,3B_3400,10,اخطاو,اخطا+و,NOUN+PRON
Maghrebi,3B_3401,11,جدي,جد+ي,NOUN+PRON
Maghrebi,3B_3402,12,راني,را+ني,PART+PRON
Maghrebi,3B_3403,13,من,من,PREP
Maghrebi,3B_3404,14,فانز,فانز,NOUN
Maghrebi,3B_3405,15,انيس,انيس,NOUN
Maghrebi,3B_3406,16,تحوسو,تحوس+و,V+PRON
Maghrebi,3B_3407,17,على,على,PREP
Maghrebi,3B_3408,18,اخبارو,اخبار+و,NOUN+PRON
Maghrebi,3B_3409,19,ماهمش,ما+هم+ش,PART+PRON+NEG_PART
Maghrebi,3B_3410,20,عندي,عند+ي,NOUN+PRON
Maghrebi,3B_3411,21,مانيش,ما+ني+ش,PART+PRON+NEG_PART
Maghrebi,3B_3412,22,مرتو,مرت+و,NOUN+PRON
Maghrebi,3B_3413,23,روحو,روح+و,V+PRON
Maghrebi,3B_3414,24,خير,خير,NOUN
Maghrebi,3B_3415,25,😠,😠,EMOT
Maghrebi,3B_3416,26,😡,😡,EMOT
Maghrebi,3B_3417,27,…,…,PUNC
Maghrebi,3B_3418,1,#SouhilaBenLachhab,#SouhilaBenLachhab,HASH
Maghrebi,3B_3419,2,#IhabAmir,#IhabAmir,HASH
Maghrebi,3B_3420,3,فانز,فانز,NOUN
Maghrebi,3B_3421,4,سهيلة,سهيل+ة,NOUN+NSUFF
Maghrebi,3B_3422,5,لازم,لازم,NOUN
Maghrebi,3B_3423,6,نوقفو,نوقف+و,V+PRON
Maghrebi,3B_3424,7,معاها,معا+ها,NOUN+PRON
Maghrebi,3B_3425,8,لانها,لان+ها,PART+PRON
Maghrebi,3B_3426,9,راها,را+ها,PART+PRON
Maghrebi,3B_3427,10,تدفع,تدفع,V
Maghrebi,3B_3428,11,ثمن,ثمن,NOUN
Maghrebi,3B_3429,12,تشجعيها,تشجع+ي+ها,V+PRON+PRON
Maghrebi,3B_3430,13,لإيهاب,ل+إيهاب,PREP+NOUN
Maghrebi,3B_3431,14,ووحدتنا,و+وحدت+نا,CONJ+NOUN+PRON
Maghrebi,3B_3432,15,مع,مع,CONJ
Maghrebi,3B_3433,16,المغرب,ال+مغرب,DET+NOUN
Maghrebi,3B_3434,17,من,من,PREP
Maghrebi,3B_3435,18,طرف,طرف,NOUN
Maghrebi,3B_3436,19,فانز,فانز,NOUN
Maghrebi,3B_3437,20,…,…,PUNC
Maghrebi,5A_3438,1,#فقط_في_المغرب,#فقط_في_المغرب,HASH
Maghrebi,5A_3439,2,جوج,جوج,NOUN
Maghrebi,5A_3440,3,ديال,ديال,PREP
Maghrebi,5A_3441,4,الواجِهات,ال+واجه+ات,DET+NOUN+NSUFF
Maghrebi,5A_3442,5,بحرية,بحري+ة,ADJ+NSUFF
Maghrebi,5A_3443,6,والحوت,و+ال+حوت,CONJ+DET+NOUN
Maghrebi,5A_3444,7,غالي,غالي,ADJ
Maghrebi,1A_3445,1,فينما,فينما,PART
Maghrebi,1A_3446,2,نديرو,ندير+و,V+PRON
Maghrebi,1A_3447,3,شي,شي,NOUN
Maghrebi,1A_3448,4,عمل,عمل,NOUN
Maghrebi,1A_3449,5,او,او,CONJ
Maghrebi,1A_3450,6,حملة,حمل+ة,NOUN+NSUFF
Maghrebi,1A_3451,7,لحنان,ل+حنان,PREP+NOUN
Maghrebi,1A_3452,8,وتتم,و+تتم,CONJ+V
Maghrebi,1A_3453,9,بنجاح,ب+نجاح,PREP+NOUN
Maghrebi,1A_3454,10,قراو,قرا+و,V+PRON
Maghrebi,1A_3455,11,قل,قل,V
Maghrebi,1A_3456,12,هو,هو,PRON
Maghrebi,1A_3457,13,الله,الله,NOUN
Maghrebi,1A_3458,14,احد,احد,NOUN
Maghrebi,1A_3459,15,حيث,حيث,ADV
Maghrebi,1A_3460,16,دايرين,داير+ين,ADJ+NSUFF
Maghrebi,1A_3461,17,بنا,ب+نا,PREP+PRON
Maghrebi,1A_3462,18,الحساد,ال+حساد,DET+NOUN
Maghrebi,1A_3463,19,واللهم,و+اللهم,CONJ+NOUN
Maghrebi,1A_3464,20,لا,لا,PART
Maghrebi,1A_3465,21,حسد,حسد,NOUN
Maghrebi,1A_3466,22,✋,✋,EMOT
Maghrebi,1A_3467,23,✋,✋,EMOT
Maghrebi,1A_3468,24,✋,✋,EMOT
Maghrebi,1A_3469,25,#HananeEIKhader,#HananeEIKhader,HASH
Maghrebi,1A_3470,26,…,…,PUNC
Maghrebi,3B_3471,1,قالك,قال+ك,V+PRON
Maghrebi,3B_3472,2,توحيد,توحيد,NOUN
Maghrebi,3B_3473,3,شعبين,شعب+ين,NOUN+NSUFF
Maghrebi,3B_3474,4,على,على,PREP
Maghrebi,3B_3475,5,آساس,آساس,NOUN
Maghrebi,3B_3476,6,شعب,شعب,NOUN
Maghrebi,3B_3477,7,كامل,كامل,ADJ
Maghrebi,3B_3478,8,كيتفرج,ك+يتفرج,PROG_PART+V
Maghrebi,3B_3479,9,ف,ف,PREP
Maghrebi,3B_3480,10,بوزبال,بوزبال,NOUN
Maghrebi,3B_3481,11,ديال,ديال,PREP
Maghrebi,3B_3482,12,ستارك,ستارك,NOUN
Maghrebi,3B_3483,13,هادو,هادو,PRON
Maghrebi,3B_3484,14,لي,لي,PART
Maghrebi,3B_3485,15,هنا,هنا,ADV
Maghrebi,3B_3486,16,مكمثلو,م+ك+مثل+و,PART+PROG_PART+V+PRON
Maghrebi,3B_3487,17,حتى,حتى,PART
Maghrebi,3B_3488,18,0.01,0.01,NUM
Maghrebi,3B_3489,19,باز,باز,NOUN
Maghrebi,3B_3490,20,تم,تم,PART
Maghrebi,3B_3491,21,لا,لا,PART
Maghrebi,3B_3492,22,حياة,حيا+ة,NOUN+NSUFF
Maghrebi,3B_3493,23,لمن,ل+من,PREP+PART
Maghrebi,3B_3494,24,تنادي,تنادي,V
Maghrebi,3B_3495,25,😂,😂,EMOT
Maghrebi,3B_3496,26,😂,😂,EMOT
Maghrebi,3B_3497,27,#S,#S,HASH
Maghrebi,3B_3498,28,…,…,PUNC
Maghrebi,4A_3499,1,قالك,قال+ك,V+PRON
Maghrebi,4A_3500,2,علاش,علاش,PART
Maghrebi,4A_3501,3,حنان,حنان,NOUN
Maghrebi,4A_3502,4,تضحكعلاش,تضحك+علاش,V+PART
Maghrebi,4A_3503,5,تشطح,تشطح,V
Maghrebi,4A_3504,6,بنات,بن+ات,NOUN+NSUFF
Maghrebi,4A_3505,7,لي,لي,PART
Maghrebi,4A_3506,8,تما,تما,ADV
Maghrebi,4A_3507,9,عادي,عادي,ADJ
Maghrebi,4A_3508,10,حلال,حلال,NOUN
Maghrebi,4A_3509,11,علبهم,علب+هم,PREP+PRON
Maghrebi,4A_3510,12,هي,هي,PRON
Maghrebi,4A_3511,13,مونيكانحكمو,مونيكا+نحكم+و,NOUN+V+PRON
Maghrebi,4A_3512,14,فيها,في+ها,PREP+PRON
Maghrebi,4A_3513,15,واش,واش,PART
Maghrebi,4A_3514,16,مشات,مش+ات,V+PRON
Maghrebi,4A_3515,17,دير,دير,V
Maghrebi,4A_3516,18,العمره,ال+عمر+ه,DET+NOUN+NSUFF
Maghrebi,4A_3517,19,؟,؟,PUNC
Maghrebi,4A_3518,20,مقولتوش,م+قول+تو+ش,PART+V+PRON+NEG_PART
Maghrebi,4A_3519,21,علاش,علاش,PART
Maghrebi,4A_3520,22,دخلت,دخل+ت,V+PRON
Maghrebi,4A_3521,23,طوا,طوا,V
Maghrebi,4A_3522,24,…,…,PUNC
Maghrebi,3B_3523,1,@wWTTvEP2fV6y8nL,@wWTTvEP2fV6y8nL,MENTION
Maghrebi,3B_3524,2,@MamaSara18,@MamaSara18,MENTION
Maghrebi,3B_3525,3,@Irramodz,@Irramodz,MENTION
Maghrebi,3B_3526,4,قلتلها,قل+ت+ل+ها,V+PRON+PREP+PRON
Maghrebi,3B_3527,5,لمادا,ل+مادا,PREP+PART
Maghrebi,3B_3528,6,تغارين,تغار+ين,V+PRON
Maghrebi,3B_3529,7,من,من,PREP
Maghrebi,3B_3530,8,ابنتي,ابن+ت+ي,NOUN+NSUFF+PRON
Maghrebi,3B_3531,9,سوسو,سوسو,NOUN
Maghrebi,3B_3532,10,لانها,لان+ها,PART+PRON
Maghrebi,3B_3533,11,تعرف,تعرف,V
Maghrebi,3B_3534,12,تطبخ,تطبخ,V
Maghrebi,3B_3535,13,الفلو,ال+فلو,DET+NOUN
Maghrebi,3B_3536,14,),),PUNC
Maghrebi,3B_3537,15,نوع,نوع,NOUN
Maghrebi,3B_3538,16,من,من,PREP
Maghrebi,3B_3539,17,الحلوي,ال+حلوي,DET+NOUN
Maghrebi,3B_3540,18,),),PUNC
Maghrebi,3B_3541,19,تاع,تاع,PREP
Maghrebi,3B_3542,20,الشكولا,ال+شكولا,DET+NOUN
Maghrebi,3B_3543,21,…,…,PUNC
Maghrebi,4A_3544,1,@rachoudracha1,@rachoudracha1,MENTION
Maghrebi,4A_3545,2,قلنالك,قل+نا+ل+ك,V+PRON+PREP+PRON
Maghrebi,4A_3546,3,يرمضنو,يرمضن+و,V+PRON
Maghrebi,4A_3547,4,تاع,تاع,PREP
Maghrebi,4A_3548,5,الصح,ال+صح,DET+NOUN
Maghrebi,4A_3549,6,انا,انا,PRON
Maghrebi,4A_3550,7,اصلا,اصل+ا,NOUN+CASE
Maghrebi,4A_3551,8,قابلة,قابل+ة,NOUN+NSUFF
Maghrebi,4A_3552,9,نصوم,نصوم,V
Maghrebi,4A_3553,10,الليل,ال+ليل,DET+NOUN
Maghrebi,4A_3554,11,مع,مع,CONJ
Maghrebi,4A_3555,12,النهار,ال+نهار,DET+NOUN
Maghrebi,4A_3556,13,المهم,ال+مهم,DET+NOUN
Maghrebi,4A_3557,14,نشوفهم,نشوف+هم,V+PRON
Maghrebi,4A_3558,15,مع,مع,CONJ
Maghrebi,4A_3559,16,بعض,بعض,NOUN
Maghrebi,4A_3560,17,و,و,CONJ
Maghrebi,4A_3561,18,نشفى,نشفى,V
Maghrebi,4A_3562,19,فالبيسروالي,ف+ال+بيسروالي,PREP+DET+NOUN
Maghrebi,4A_3563,20,قيييييييو,قيييييييو,EMOT
Maghrebi,4A_3564,21,و,و,CONJ
Maghrebi,4A_3565,22,…,…,PUNC
Maghrebi,2B_3566,1,قولونا,قول+و+نا,V+PRON+PRON
Maghrebi,2B_3567,2,برك,برك,NOUN
Maghrebi,2B_3568,3,باش,باش,PART
Maghrebi,2B_3569,4,نفهمو,نفهم+و,V+PRON
Maghrebi,2B_3570,5,!,!,PUNC
Maghrebi,2B_3571,6,هل,هل,PART
Maghrebi,2B_3572,7,تشجعون,تشجع+ون,V+PRON
Maghrebi,2B_3573,8,سهيلة,سهيل+ة,NOUN+NSUFF
Maghrebi,2B_3574,9,من,من,PREP
Maghrebi,2B_3575,10,اجل,اجل,NOUN
Maghrebi,2B_3576,11,#سهيله_ايهاب_في_موازين,#سهيله_ايهاب_في_موازين,HASH
Maghrebi,2B_3577,12,#StaracArabia,#StaracArabia,HASH
Maghrebi,2B_3578,13,#SouhailaBenLachhab,#SouhailaBenLachhab,HASH
Maghrebi,2B_3579,14,#ihabamir,#ihabamir,HASH
Maghrebi,5A_3580,1,@lili_aniso,@lili_aniso,MENTION
Maghrebi,5A_3581,2,قولي,قول+ي,V+PRON
Maghrebi,5A_3582,3,واش,واش,PART
Maghrebi,5A_3583,4,صرا,صرا,V
Maghrebi,5A_3584,5,متقلقيناش,م+تقلق+ي+نا+ش,PART+V+PRON+PRON+NEG_PART
Maghrebi,5A_3585,6,هدري,هدر+ي,V+PRON
Maghrebi,5A_3586,7,شا,شا,PART
Maghrebi,5A_3587,8,كاين,كاين,ADJ
Maghrebi,5A_3588,9,مستحيل,مستحيل,ADJ
Maghrebi,5A_3589,10,هد,هد,PART
Maghrebi,5A_3590,11,شي,شي,NOUN
Maghrebi,5A_3591,12,لراكي,ل+راك+ي,PART+PART+PRON
Maghrebi,5A_3592,13,تقوليه,تقول+ي+ه,V+PRON+PRON
Maghrebi,5A_3593,14,مشي,مشي,PART
Maghrebi,5A_3594,15,معقول,معقول,ADJ
Maghrebi,3A_3595,1,قي,قي,PREP
Maghrebi,3A_3596,2,2006,2006,NUM
Maghrebi,3A_3597,3,كانت,كان+ت,V+PRON
Maghrebi,3A_3598,4,غادا,غادا,V
Maghrebi,3A_3599,5,قدامي,قدام+ي,NOUN+PRON
Maghrebi,3A_3600,6,واحد,واحد,NOUN
Maghrebi,3A_3601,7,المراة,ال+مرا+ة,DET+NOUN+NSUFF
Maghrebi,3A_3602,8,مسنة,مسن+ة,ADJ+NSUFF
Maghrebi,3A_3603,9,تعكلت,تعكل+ت,V+PRON
Maghrebi,3A_3604,10,و,و,CONJ
Maghrebi,3A_3605,11,طاحت,طاح+ت,V+PRON
Maghrebi,3A_3606,12,وانا,و+انا,CONJ+PRON
Maghrebi,3A_3607,13,كنوض,ك+نوض,PROG_PART+V
