fold,subfold,words,segments,pos_tags
5,B,"['@AmNaAlgeriana' 'صح' 'حتى' 'أنا' 'نتابع' 'باليوتيوب' '،' 'لا' 'تنسو'
 'عندنا' 'حملة' 'بعد' 'ربع' 'ساعة' 'في' 'هاد' 'الصفحة' '@jonyfany23' 'من'
 'أجل' 'ساهو' 'أدخلي' 'عليها' 'EOS']","['@AmNaAlgeriana' 'صح' 'حتى' 'أنا' 'نتابع' 'ب+ال+يوتيوب' '،' 'لا' 'تنسو'
 'عند+نا' 'حمل+ة' 'بعد' 'ربع' 'ساع+ة' 'في' 'هاد' 'ال+صفح+ة' '@jonyfany23'
 'من' 'أجل' 'ساهو' 'أدخل+ي' 'علي+ها' 'EOS']","['MENTION' 'NOUN' 'PART' 'PRON' 'V' 'PREP+DET+NOUN' 'PUNC' 'PART' 'V'
 'NOUN+PRON' 'NOUN+NSUFF' 'ADV' 'NOUN' 'NOUN+NSUFF' 'PREP' 'PRON'
 'DET+NOUN+NSUFF' 'MENTION' 'PREP' 'NOUN' 'NOUN' 'V+PRON' 'PREP+PRON'
 'EOS']"
3,A,"['@IkhlasTanjawiya' '@SweeetNouna' '@ELZAHWANIA11' 'صح' 'والله' 'علاش'
 'نديرو' 'من' 'الحبة' 'قبة' 'علاش' 'نحوسو' 'على' 'الفتن' 'واش' 'كي' 'تصرا'
 'حرب' 'بيناتنا' 'يته' '…' 'EOS']","['@IkhlasTanjawiya' '@SweeetNouna' '@ELZAHWANIA11' 'صح' 'و+الله' 'علاش'
 'ندير+و' 'من' 'ال+حب+ة' 'قب+ة' 'علاش' 'نحوس+و' 'على' 'ال+فتن' 'واش' 'كي'
 'تصرا' 'حرب' 'بينات+نا' 'يته' '…' 'EOS']","['MENTION' 'MENTION' 'MENTION' 'NOUN' 'CONJ+NOUN' 'PART' 'V+PRON' 'PREP'
 'DET+NOUN+NSUFF' 'NOUN+NSUFF' 'PART' 'V+PRON' 'PREP' 'DET+NOUN' 'PART'
 'PART' 'V' 'NOUN' 'NOUN+PRON' 'V' 'PUNC' 'EOS']"
5,A,"['#IhabAmir' 'صدعتونا' 'قصفوه' 'قصفوه' 'باش' 'ب' 'عباس' '😂' '😂' '😂' '😂'
 '😂' '😂' 'والله' 'قاهركم' 'اهاب' 'مسج' 'صغير' 'خرج' 'كرهكم' 'ليه'
 '#StaracArabia' 'https://t.co/lUcHlvk' '…' 'EOS']","['#IhabAmir' 'صدع+تو+نا' 'قصف+و+ه' 'قصف+و+ه' 'باش' 'ب' 'عباس' '😂' '😂' '😂'
 '😂' '😂' '😂' 'و+الله' 'قاهر+كم' 'اهاب' 'مسج' 'صغير' 'خرج' 'كره+كم' 'لي+ه'
 '#StaracArabia' 'https://t.co/lUcHlvk' '…' 'EOS']","['HASH' 'V+PRON+PRON' 'V+PRON+PRON' 'V+PRON+PRON' 'PART' 'PREP' 'NOUN'
 'EMOT' 'EMOT' 'EMOT' 'EMOT' 'EMOT' 'EMOT' 'CONJ+NOUN' 'V+PRON' 'NOUN'
 'NOUN' 'ADJ' 'V' 'V+PRON' 'PREP+PRON' 'HASH' 'URL' 'PUNC' 'EOS']"
5,B,"['صرت' 'اتمنى' 'اكون' 'اي' 'شي' 'يسعدك' '،' 'يخي' 'حتى' 'لو' 'يسعدك' 'دق'
 'المسامير' 'ليتني' 'مسمار' 'في' 'يدك' 'كل' 'ما' 'ضاقت' 'فيك' 'دقيتني' '❤'
 'EOS']","['صر+ت' 'اتمنى' 'اكون' 'اي' 'شي' 'يسعد+ك' '،' 'يخي' 'حتى' 'لو' 'يسعد+ك'
 'دق' 'ال+مسامير' 'ليت+ني' 'مسمار' 'في' 'يد+ك' 'كل' 'ما' 'ضاق+ت' 'في+ك'
 'دقي+ت+ني' '❤' 'EOS']","['V+PRON' 'V' 'V' 'NOUN' 'NOUN' 'V+PRON' 'PUNC' 'PART' 'PART' 'PART'
 'V+PRON' 'V' 'DET+NOUN' 'V+PRON' 'NOUN' 'PREP' 'NOUN+PRON' 'NOUN' 'PART'
 'V+PRON' 'PREP+PRON' 'V+PRON+PRON' 'EMOT' 'EOS']"
1,B,"['صونيا' 'راكي' 'واعرة' 'بزاف' 'ربي' 'يحفظك' 'ألحان' 'و' 'شباب' '2014'
 'http://t.co/E60gJcvkGE' 'EOS']","['صونيا' 'را+كي' 'واعر+ة' 'بزاف' 'رب+ي' 'يحفظ+ك' 'ألحان' 'و' 'شباب' '2014'
 'http://t.co/E60gJcvkGE' 'EOS']","['NOUN' 'PART+PRON' 'ADJ+NSUFF' 'ADV' 'NOUN+NSUFF' 'V+PRON' 'NOUN' 'CONJ'
 'NOUN' 'NUM' 'URL' 'EOS']"
1,B,"['طاحتلي' 'لقورميطة' 'لغوز' 'تاعي' 'مع' 'الخرجة' 'تاع' 'الصالة' '😢' 'دوك'
 'يحسبوني' 'بسباسة' '😭' 'لي' 'يلقاها' 'يخليها' 'ل' '@AmNaAlgeriana' 'ولا'
 '@claudefatia' '😭' '😭' '…' 'EOS']","['طاح+ت+ل+ي' 'ل+قورميط+ة' 'لغوز' 'تاع+ي' 'مع' 'ال+خرج+ة' 'تاع' 'ال+صال+ة'
 '😢' 'دوك' 'يحسب+و+ني' 'بسباس+ة' '😭' 'لي' 'يلق+اها' 'يخلي+ها' 'ل'
 '@AmNaAlgeriana' 'و+لا' '@claudefatia' '😭' '😭' '…' 'EOS']","['V+PRON+PREP+PRON' 'DET+NOUN+NSUFF' 'NOUN' 'PREP+PRON' 'CONJ'
 'DET+NOUN+NSUFF' 'PREP' 'DET+NOUN+NSUFF' 'EMOT' 'ADV' 'V+PRON+PRON'
 'NOUN+NSUFF' 'EMOT' 'PART' 'V+PRON' 'V+PRON' 'PREP' 'MENTION' 'CONJ+PART'
 'MENTION' 'EMOT' 'EMOT' 'PUNC' 'EOS']"
2,A,['طباشير' 'أرطب' 'ديال' 'فرانسا' '#كلاسيكيات_الابتدائي' 'EOS'],['طباشير' 'أرطب' 'ديال' 'فرانسا' '#كلاسيكيات_الابتدائي' 'EOS'],['NOUN' 'ADJ' 'PREP' 'NOUN' 'HASH' 'EOS']
4,A,"['طيب' 'فرحنا' 'لحنان' 'بزاف' 'ولكن' 'اش' 'ذنبنا' 'نبقاو' 'يوماين' 'بلا'
 'منشفوها' 'هذاظلم' 'بغينا' '24/24' 'على' 'السلطانة' 'مانقدش' 'مانتفرجش'
 'فيها' '#HananeElKhad' '…' 'EOS']","['طيب' 'فرح+نا' 'ل+حنان' 'بزاف' 'و+لكن' 'اش' 'ذنب+نا' 'نبقا+و' 'يوم+اين'
 'ب+لا' 'م+نشف+و+ها' 'هذا+ظلم' 'بغي+نا' '24/24' 'على' 'ال+سلطان+ة'
 'ما+نقد+ش' 'ما+نتفرج+ش' 'في+ها' '#HananeElKhad' '…' 'EOS']","['NOUN' 'V+PRON' 'PREP+NOUN' 'ADV' 'CONJ+PART' 'PART' 'NOUN+PRON' 'V+PRON'
 'NOUN+NSUFF' 'PREP+PART' 'PART+V+PRON+PRON' 'PRON+NOUN' 'V+PRON'
 'FOREIGN' 'PREP' 'DET+NOUN+NSUFF' 'PART+V+NEG_PART' 'PART+V+NEG_PART'
 'PREP+PRON' 'HASH' 'PUNC' 'EOS']"
5,B,"['عجباتني' 'هاد' 'التصويرة' 'ماعرفتش' 'علاش' '#العصابة_النحولية'
 'http://t.co/9mhsvIWaeA' 'EOS']","['عجب+ات+ني' 'هاد' 'ال+تصوير+ة' 'ما+عرف+ت+ش' 'علاش' '#العصابة_النحولية'
 'http://t.co/9mhsvIWaeA' 'EOS']","['V+PRON+PRON' 'PRON' 'DET+NOUN+NSUFF' 'PART+V+PRON+NEG_PART' 'PART'
 'HASH' 'URL' 'EOS']"
3,A,"['علاش' 'اليوم' 'سيئ' 'هكا' '،' 'نبغي' 'ماما' 'دابا' 'توحشتها' 'بزاف' '😭'
 'EOS']","['علاش' 'ال+يوم' 'سيئ' 'هكا' '،' 'نبغي' 'ماما' 'دابا' 'توحش+ت+ها' 'بزاف'
 '😭' 'EOS']","['PART' 'DET+NOUN' 'ADJ' 'PART' 'PUNC' 'V' 'NOUN' 'ADV' 'V+PRON+PRON'
 'ADV' 'EMOT' 'EOS']"
1,B,"['علاش' 'مثلا' 'المغرب' 'ما' 'يشريهش' 'بدل' 'المسلسلات' 'المصرية' 'الي'
 'شاريين' 'لقنوات' 'مغربية' 'وحنا' 'كنشوفوها' 'فقنوات' 'ثانية' '😕'
 'https://t.co/QmWNualOzX' '…' 'EOS']","['علاش' 'مثل+ا' 'ال+مغرب' 'ما' 'يشري+ه+ش' 'بدل' 'ال+مسلسل+ات' 'ال+مصري+ة'
 'الي' 'شاري+ين' 'ل+قنو+ات' 'مغربي+ة' 'و+حنا' 'ك+نشوف+و+ها' 'ف+قنوات'
 'ثاني+ة' '😕' 'https://t.co/QmWNualOzX' '…' 'EOS']","['PART' 'NOUN+CASE' 'DET+NOUN' 'PART' 'V+PRON+NEG_PART' 'NOUN'
 'DET+NOUN+NSUFF' 'DET+ADJ+NSUFF' 'PART' 'NOUN+NSUFF' 'DET+NOUN+NSUFF'
 'ADJ+NSUFF' 'CONJ+PRON' 'PROG_PART+V+PRON+PRON' 'PREP+NOUN' 'ADJ+NSUFF'
 'EMOT' 'URL' 'PUNC' 'EOS']"
2,A,"['@Ihab_Amir' 'على' 'الراس' 'و' 'العين' 'ياحبيب' 'الجزائريين' 'نحبوك'
 'بزاف' 'EOS']","['@Ihab_Amir' 'على' 'ال+راس' 'و' 'ال+عين' 'يا+حبيب' 'ال+جزائري+ين'
 'نحب+و+ك' 'بزاف' 'EOS']","['MENTION' 'PREP' 'DET+NOUN' 'CONJ' 'DET+NOUN' 'PART+NOUN'
 'DET+NOUN+NSUFF' 'V+PRON+PRON' 'ADV' 'EOS']"
1,A,"['غدوة' '17' 'ديسمبر' 'محاكمة' 'عفراء' 'المحتجزة' 'بين' '4' 'حيوط' 'على'
 'كلمة' '#تسقط_قوانينكم_يسقط_بوليسكم_الحرية_لمن_قال_لا_' 'أما' '_' 'على'
 '_' 'ثورتكم' '_' 'بطبيعتها' '…' 'EOS']","['غدو+ة' '17' 'ديسمبر' 'محاكم+ة' 'عفراء' 'ال+محتجز+ة' 'بين' '4' 'حيوط'
 'على' 'كلم+ة' '#تسقط_قوانينكم_يسقط_بوليسكم_الحرية_لمن_قال_لا_' 'أما' '_'
 'على' '_' 'ثور+ت+كم' '_' 'ب+طبيع+ت+ها' '…' 'EOS']","['ADV+NSUFF' 'NUM' 'NOUN' 'NOUN+NSUFF' 'NOUN' 'DET+ADJ+NSUFF' 'NOUN' 'NUM'
 'NOUN' 'PREP' 'NOUN+NSUFF' 'HASH' 'PART' 'PUNC' 'PREP' 'PUNC'
 'NOUN+NSUFF+PRON' 'PUNC' 'PREP+NOUN+NSUFF+PRON' 'PUNC' 'EOS']"
3,B,"['@maisr39' '@IZinouna' 'غنات' 'لغنية' 'تاع' 'اهاب' 'وبدلت' 'الكلمات' 'و'
 'قتلو' 'سهيلة' 'راهي' 'تسنى' 'فيك' 'و' 'قاتلو' 'يغني' 'بلادي' 'هي'
 'الجزاير' 'EOS']","['@maisr39' '@IZinouna' 'غن+ات' 'ل+غني+ة' 'تاع' 'اهاب' 'و+بدل+ت'
 'ال+كلم+ات' 'و' 'قتل+و' 'سهيل+ة' 'را+هي' 'تسنى' 'في+ك' 'و' 'قات+ل+و'
 'يغني' 'بلاد+ي' 'هي' 'ال+جزاير' 'EOS']","['MENTION' 'MENTION' 'V+PRON' 'DET+NOUN+NSUFF' 'PREP' 'NOUN' 'CONJ+V+PRON'
 'DET+NOUN+NSUFF' 'CONJ' 'V+PRON' 'NOUN+NSUFF' 'PART+PRON' 'V' 'PREP+PRON'
 'CONJ' 'V+PREP+PRON' 'V' 'NOUN+PRON' 'PRON' 'DET+NOUN' 'EOS']"
2,B,"['@fatimabagossa' 'غير' 'قولي' 'ليا' 'شكون' 'هوما' 'انا' 'نعطيهم' 'عﻻش'
 'يدورو' 'هههههه' 'EOS']","['@fatimabagossa' 'غير' 'قول+ي' 'ل+يا' 'شكون' 'هوما' 'انا' 'نعطي+هم' 'عﻻش'
 'يدور+و' 'هههههه' 'EOS']","['MENTION' 'NOUN' 'V+PRON' 'PREP+PRON' 'PART' 'PRON' 'PRON' 'V+PRON'
 'PART' 'V+PRON' 'EMOT' 'EOS']"
2,A,"['فاش' 'كتسالي' 'ليا' 'UHU' '،' 'كيگول' 'ليا' 'بابا' 'واش' 'كتاكليها' '😯'
 '#كلاسيكيات_الابتدائي' 'EOS']","['فاش' 'ك+تسالي' 'ل+يا' 'UHU' '،' 'ك+يگول' 'ل+يا' 'بابا' 'واش'
 'ك+تاكل+ي+ها' '😯' '#كلاسيكيات_الابتدائي' 'EOS']","['PART' 'PROG_PART+V' 'PREP+PRON' 'URL' 'PUNC' 'PROG_PART+V' 'PREP+PRON'
 'NOUN' 'PART' 'PROG_PART+V+PRON+PRON' 'EMOT' 'HASH' 'EOS']"
3,B,['فالسماء' 'كاينة' 'الجنَّة' '،' 'وفالأرض' 'كاينة' 'الواليدة' '.' 'EOS'],"['ف+ال+سماء' 'كاين+ة' 'ال+جن+ة' '،' 'و+ف+ال+أرض' 'كاين+ة' 'ال+واليد+ة' '.'
 'EOS']","['PREP+DET+NOUN' 'ADJ+NSUFF' 'DET+NOUN+NSUFF' 'PUNC' 'CONJ+PREP+DET+NOUN'
 'ADJ+NSUFF' 'DET+NOUN+NSUFF' 'PUNC' 'EOS']"
3,B,"['@IhabAmir18' 'فانز' 'ايهاب' 'الحمد' 'لله' 'لي' 'ضهر' 'لحقيقة' 'والله'
 'ضرك' 'عدت' 'متأكدة' 'مليوت' 'بالمئة' 'بلي' 'لمسرولات' 'هوما' 'لدخلو'
 'انستغرام' 'تع' 'هو' '…' 'EOS']","['@IhabAmir18' 'فانز' 'ايهاب' 'ال+حمد' 'ل+الله' 'لي' 'ضهر' 'ل+حقيق+ة'
 'و+الله' 'ضرك' 'عد+ت' 'متأكد+ة' 'مليوت' 'ب+ال+مئ+ة' 'بلي' 'ل+مسرول+ات'
 'هوما' 'ل+دخل+و' 'انستغرام' 'تع' 'هو' '…' 'EOS']","['MENTION' 'NOUN' 'NOUN' 'DET+NOUN' 'PREP+NOUN' 'PART' 'V'
 'DET+NOUN+NSUFF' 'CONJ+NOUN' 'NOUN' 'V+PRON' 'ADJ+NSUFF' 'NOUN'
 'PREP+DET+NOUN+NSUFF' 'ADV' 'PREP+NOUN+NSUFF' 'PRON' 'PART+V+PRON' 'NOUN'
 'NOUN' 'PRON' 'PUNC' 'EOS']"
3,B,"['#StaracArabia' 'فانز' 'حنان' 'يسب' 'اهاب' 'لانه' 'ما' 'حافظ' 'النشيد'
 '🇲' '🇦' 'المغاربة' 'كلهم' 'كلاو' 'العصا' 'في' 'الابدائي' 'باش' 'حفضوه'
 '😂' '😂' 'يلعن' 'تبريركم' 'للسب' 'والح' '…' 'EOS']","['#StaracArabia' 'فانز' 'حنان' 'يسب' 'اهاب' 'لان+ه' 'ما' 'حافظ' 'ال+نشيد'
 '🇲' '🇦' 'ال+مغارب+ة' 'كل+هم' 'كلا+و' 'ال+عصا' 'في' 'ال+ابدائي' 'باش'
 'حفض+و+ه' '😂' '😂' 'يلعن' 'تبرير+كم' 'ل+ال+سب' 'و+الح' '…' 'EOS']","['HASH' 'NOUN' 'NOUN' 'V' 'NOUN' 'PART+PRON' 'PART' 'V' 'DET+NOUN' 'EMOT'
 'EMOT' 'DET+NOUN+NSUFF' 'NOUN+PRON' 'V+PRON' 'DET+NOUN' 'PREP' 'DET+NOUN'
 'PART' 'V+PRON+PRON' 'EMOT' 'EMOT' 'V' 'NOUN+PRON' 'PREP+DET+NOUN'
 'CONJ+NOUN' 'PUNC' 'EOS']"
2,B,"['#SouhailaBenLachhab' 'فانز' 'ساهو' 'شبيكم' 'راني' 'زعفانه' 'منكم'
 'ديروا' 'انشروا' 'حساب' 'ساهو' '🐦' '➡' '@SuhilaBnLachhab' 'EOS']","['#SouhailaBenLachhab' 'فانز' 'ساهو' 'ش+بي+كم' 'را+ني' 'زعفان+ه' 'من+كم'
 'دير+وا' 'انشر+وا' 'حساب' 'ساهو' '🐦' '➡' '@SuhilaBnLachhab' 'EOS']","['HASH' 'NOUN' 'NOUN' 'PART+PREP+PRON' 'PART+PRON' 'ADJ+NSUFF' 'PREP+PRON'
 'V+PRON' 'V+PRON' 'NOUN' 'NOUN' 'EMOT' 'EMOT' 'MENTION' 'EOS']"
3,B,"['فانز' 'سهيلة' 'على' 'وجه' 'ربي' 'علاه' 'راكم' 'تسويفيو' 'فيا' 'اخطاو'
 'جدي' 'راني' 'من' 'فانز' 'انيس' 'تحوسو' 'على' 'اخبارو' 'ماهمش' 'عندي'
 'مانيش' 'مرتو' 'روحو' 'خير' '😠' '😡' '…' 'EOS']","['فانز' 'سهيل+ة' 'على' 'وجه' 'رب+ي' 'علاه' 'را+كم' 'تسويفي+و' 'في+ا'
 'اخطا+و' 'جد+ي' 'را+ني' 'من' 'فانز' 'انيس' 'تحوس+و' 'على' 'اخبار+و'
 'ما+هم+ش' 'عند+ي' 'ما+ني+ش' 'مرت+و' 'روح+و' 'خير' '😠' '😡' '…' 'EOS']","['NOUN' 'NOUN+NSUFF' 'PREP' 'NOUN' 'NOUN+PRON' 'PART' 'PART+PRON' 'V+PRON'
 'PREP+PRON' 'NOUN+PRON' 'NOUN+PRON' 'PART+PRON' 'PREP' 'NOUN' 'NOUN'
 'V+PRON' 'PREP' 'NOUN+PRON' 'PART+PRON+NEG_PART' 'NOUN+PRON'
 'PART+PRON+NEG_PART' 'NOUN+PRON' 'V+PRON' 'NOUN' 'EMOT' 'EMOT' 'PUNC'
 'EOS']"
3,B,"['#SouhilaBenLachhab' '#IhabAmir' 'فانز' 'سهيلة' 'لازم' 'نوقفو' 'معاها'
 'لانها' 'راها' 'تدفع' 'ثمن' 'تشجعيها' 'لإيهاب' 'ووحدتنا' 'مع' 'المغرب'
 'من' 'طرف' 'فانز' '…' 'EOS']","['#SouhilaBenLachhab' '#IhabAmir' 'فانز' 'سهيل+ة' 'لازم' 'نوقف+و' 'معا+ها'
 'لان+ها' 'را+ها' 'تدفع' 'ثمن' 'تشجع+ي+ها' 'ل+إيهاب' 'و+وحدت+نا' 'مع'
 'ال+مغرب' 'من' 'طرف' 'فانز' '…' 'EOS']","['HASH' 'HASH' 'NOUN' 'NOUN+NSUFF' 'NOUN' 'V+PRON' 'NOUN+PRON' 'PART+PRON'
 'PART+PRON' 'V' 'NOUN' 'V+PRON+PRON' 'PREP+NOUN' 'CONJ+NOUN+PRON' 'CONJ'
 'DET+NOUN' 'PREP' 'NOUN' 'NOUN' 'PUNC' 'EOS']"
5,A,['#فقط_في_المغرب' 'جوج' 'ديال' 'الواجِهات' 'بحرية' 'والحوت' 'غالي' 'EOS'],"['#فقط_في_المغرب' 'جوج' 'ديال' 'ال+واجه+ات' 'بحري+ة' 'و+ال+حوت' 'غالي'
 'EOS']","['HASH' 'NOUN' 'PREP' 'DET+NOUN+NSUFF' 'ADJ+NSUFF' 'CONJ+DET+NOUN' 'ADJ'
 'EOS']"
1,A,"['فينما' 'نديرو' 'شي' 'عمل' 'او' 'حملة' 'لحنان' 'وتتم' 'بنجاح' 'قراو' 'قل'
 'هو' 'الله' 'احد' 'حيث' 'دايرين' 'بنا' 'الحساد' 'واللهم' 'لا' 'حسد' '✋'
 '✋' '✋' '#HananeEIKhader' '…' 'EOS']","['فينما' 'ندير+و' 'شي' 'عمل' 'او' 'حمل+ة' 'ل+حنان' 'و+تتم' 'ب+نجاح'
 'قرا+و' 'قل' 'هو' 'الله' 'احد' 'حيث' 'داير+ين' 'ب+نا' 'ال+حساد' 'و+اللهم'
 'لا' 'حسد' '✋' '✋' '✋' '#HananeEIKhader' '…' 'EOS']","['PART' 'V+PRON' 'NOUN' 'NOUN' 'CONJ' 'NOUN+NSUFF' 'PREP+NOUN' 'CONJ+V'
 'PREP+NOUN' 'V+PRON' 'V' 'PRON' 'NOUN' 'NOUN' 'ADV' 'ADJ+NSUFF'
 'PREP+PRON' 'DET+NOUN' 'CONJ+NOUN' 'PART' 'NOUN' 'EMOT' 'EMOT' 'EMOT'
 'HASH' 'PUNC' 'EOS']"
3,B,"['قالك' 'توحيد' 'شعبين' 'على' 'آساس' 'شعب' 'كامل' 'كيتفرج' 'ف' 'بوزبال'
 'ديال' 'ستارك' 'هادو' 'لي' 'هنا' 'مكمثلو' 'حتى' '0.01' 'باز' 'تم' 'لا'
 'حياة' 'لمن' 'تنادي' '😂' '😂' '#S' '…' 'EOS']","['قال+ك' 'توحيد' 'شعب+ين' 'على' 'آساس' 'شعب' 'كامل' 'ك+يتفرج' 'ف' 'بوزبال'
 'ديال' 'ستارك' 'هادو' 'لي' 'هنا' 'م+ك+مثل+و' 'حتى' '0.01' 'باز' 'تم' 'لا'
 'حيا+ة' 'ل+من' 'تنادي' '😂' '😂' '#S' '…' 'EOS']","['V+PRON' 'NOUN' 'NOUN+NSUFF' 'PREP' 'NOUN' 'NOUN' 'ADJ' 'PROG_PART+V'
 'PREP' 'NOUN' 'PREP' 'NOUN' 'PRON' 'PART' 'ADV' 'PART+PROG_PART+V+PRON'
 'PART' 'NUM' 'NOUN' 'PART' 'PART' 'NOUN+NSUFF' 'PREP+PART' 'V' 'EMOT'
 'EMOT' 'HASH' 'PUNC' 'EOS']"
4,A,"['قالك' 'علاش' 'حنان' 'تضحكعلاش' 'تشطح' 'بنات' 'لي' 'تما' 'عادي' 'حلال'
 'علبهم' 'هي' 'مونيكانحكمو' 'فيها' 'واش' 'مشات' 'دير' 'العمره' '؟'
 'مقولتوش' 'علاش' 'دخلت' 'طوا' '…' 'EOS']","['قال+ك' 'علاش' 'حنان' 'تضحك+علاش' 'تشطح' 'بن+ات' 'لي' 'تما' 'عادي' 'حلال'
 'علب+هم' 'هي' 'مونيكا+نحكم+و' 'في+ها' 'واش' 'مش+ات' 'دير' 'ال+عمر+ه' '؟'
 'م+قول+تو+ش' 'علاش' 'دخل+ت' 'طوا' '…' 'EOS']","['V+PRON' 'PART' 'NOUN' 'V+PART' 'V' 'NOUN+NSUFF' 'PART' 'ADV' 'ADJ'
 'NOUN' 'PREP+PRON' 'PRON' 'NOUN+V+PRON' 'PREP+PRON' 'PART' 'V+PRON' 'V'
 'DET+NOUN+NSUFF' 'PUNC' 'PART+V+PRON+NEG_PART' 'PART' 'V+PRON' 'V' 'PUNC'
 'EOS']"
3,B,"['@wWTTvEP2fV6y8nL' '@MamaSara18' '@Irramodz' 'قلتلها' 'لمادا' 'تغارين'
 'من' 'ابنتي' 'سوسو' 'لانها' 'تعرف' 'تطبخ' 'الفلو' ')' 'نوع' 'من' 'الحلوي'
 ')' 'تاع' 'الشكولا' '…' 'EOS']","['@wWTTvEP2fV6y8nL' '@MamaSara18' '@Irramodz' 'قل+ت+ل+ها' 'ل+مادا'
 'تغار+ين' 'من' 'ابن+ت+ي' 'سوسو' 'لان+ها' 'تعرف' 'تطبخ' 'ال+فلو' ')' 'نوع'
 'من' 'ال+حلوي' ')' 'تاع' 'ال+شكولا' '…' 'EOS']","['MENTION' 'MENTION' 'MENTION' 'V+PRON+PREP+PRON' 'PREP+PART' 'V+PRON'
 'PREP' 'NOUN+NSUFF+PRON' 'NOUN' 'PART+PRON' 'V' 'V' 'DET+NOUN' 'PUNC'
 'NOUN' 'PREP' 'DET+NOUN' 'PUNC' 'PREP' 'DET+NOUN' 'PUNC' 'EOS']"
4,A,"['@rachoudracha1' 'قلنالك' 'يرمضنو' 'تاع' 'الصح' 'انا' 'اصلا' 'قابلة'
 'نصوم' 'الليل' 'مع' 'النهار' 'المهم' 'نشوفهم' 'مع' 'بعض' 'و' 'نشفى'
 'فالبيسروالي' 'قيييييييو' 'و' '…' 'EOS']","['@rachoudracha1' 'قل+نا+ل+ك' 'يرمضن+و' 'تاع' 'ال+صح' 'انا' 'اصل+ا'
 'قابل+ة' 'نصوم' 'ال+ليل' 'مع' 'ال+نهار' 'ال+مهم' 'نشوف+هم' 'مع' 'بعض' 'و'
 'نشفى' 'ف+ال+بيسروالي' 'قيييييييو' 'و' '…' 'EOS']","['MENTION' 'V+PRON+PREP+PRON' 'V+PRON' 'PREP' 'DET+NOUN' 'PRON'
 'NOUN+CASE' 'NOUN+NSUFF' 'V' 'DET+NOUN' 'CONJ' 'DET+NOUN' 'DET+NOUN'
 'V+PRON' 'CONJ' 'NOUN' 'CONJ' 'V' 'PREP+DET+NOUN' 'EMOT' 'CONJ' 'PUNC'
 'EOS']"
2,B,"['قولونا' 'برك' 'باش' 'نفهمو' '!' 'هل' 'تشجعون' 'سهيلة' 'من' 'اجل'
 '#سهيله_ايهاب_في_موازين' '#StaracArabia' '#SouhailaBenLachhab'
 '#ihabamir' 'EOS']","['قول+و+نا' 'برك' 'باش' 'نفهم+و' '!' 'هل' 'تشجع+ون' 'سهيل+ة' 'من' 'اجل'
 '#سهيله_ايهاب_في_موازين' '#StaracArabia' '#SouhailaBenLachhab'
 '#ihabamir' 'EOS']","['V+PRON+PRON' 'NOUN' 'PART' 'V+PRON' 'PUNC' 'PART' 'V+PRON' 'NOUN+NSUFF'
 'PREP' 'NOUN' 'HASH' 'HASH' 'HASH' 'HASH' 'EOS']"
5,A,"['@lili_aniso' 'قولي' 'واش' 'صرا' 'متقلقيناش' 'هدري' 'شا' 'كاين' 'مستحيل'
 'هد' 'شي' 'لراكي' 'تقوليه' 'مشي' 'معقول' 'EOS']","['@lili_aniso' 'قول+ي' 'واش' 'صرا' 'م+تقلق+ي+نا+ش' 'هدر+ي' 'شا' 'كاين'
 'مستحيل' 'هد' 'شي' 'ل+راك+ي' 'تقول+ي+ه' 'مشي' 'معقول' 'EOS']","['MENTION' 'V+PRON' 'PART' 'V' 'PART+V+PRON+PRON+NEG_PART' 'V+PRON' 'PART'
 'ADJ' 'ADJ' 'PART' 'NOUN' 'PART+PART+PRON' 'V+PRON+PRON' 'PART' 'ADJ'
 'EOS']"
3,A,"['قي' '2006' 'كانت' 'غادا' 'قدامي' 'واحد' 'المراة' 'مسنة' 'تعكلت' 'و'
 'طاحت' 'وانا' 'كنوض' 'فيها' 'گلت' 'ليها' 'لاباس' 'أ' 'ميمتي' 'تكبري' 'و'
 'تنساي' 'وهي' 'تفرگع' 'بالضحك' 'و' 'د' '…' 'EOS']","['قي' '2006' 'كان+ت' 'غادا' 'قدام+ي' 'واحد' 'ال+مرا+ة' 'مسن+ة' 'تعكل+ت'
 'و' 'طاح+ت' 'و+انا' 'ك+نوض' 'في+ها' 'گل+ت' 'لي+ها' 'لا+باس' 'أ' 'ميم+ت+ي'
 'تكبر+ي' 'و' 'تنسا+ي' 'و+هي' 'تفرگع' 'ب+ال+ضحك' 'و' 'د' '…' 'EOS']","['PREP' 'NUM' 'V+PRON' 'V' 'NOUN+PRON' 'NOUN' 'DET+NOUN+NSUFF' 'ADJ+NSUFF'
 'V+PRON' 'CONJ' 'V+PRON' 'CONJ+PRON' 'PROG_PART+V' 'PREP+PRON' 'V+PRON'
 'PREP+PRON' 'PART+NOUN' 'PART' 'NOUN+PRON+NSUFF' 'V+PRON' 'CONJ' 'V+PRON'
 'CONJ+PRON' 'V' 'PREP+DET+NOUN' 'CONJ' 'NOUN' 'PUNC' 'EOS']"
