dialect,sentence_id,sentence,segmented,pos_sequence,token_count
Gulf,3B,#اعتراف_تالي_الليل ممكن اقولك اني مااحب الشغله الفلانيه وبعد فتره تلقاني احبها والعكس عادي مافيها شئ اذا غيرت رأي ترى مو جريمه,#اعتراف_تالي_الليل ممكن اقول+ك ان+ي ما+احب ال+شغل+ه ال+فلاني+ه و+بعد فتر+ه تلقا+ني احب+ها و+ال+عكس عادي ما+في+ها شئ اذا غير+ت رأي ترى مو جريم+ه,HASH ADJ V+PRON PART+PRON PART+V DET+NOUN+NSUFF DET+ADJ+NSUFF CONJ+NOUN NOUN+NSUFF V+PRON V+PRON CONJ+DET+NOUN ADJ PART+PREP+PRON NOUN PART V+PRON NOUN PART PART NOUN+NSUFF,21
Gulf,1B,. صباحي أنت ي من غفت عيني على بحة حكاه لهفته وحنينه أجمل صباحاتي معك ي ضنيني ي ورد عمري وعطره وياسمينه ? ~ #ن_ر,. صباح+ي أنت ي من غف+ت عين+ي على بح+ة حكا+ه لهف+ت+ه و+حنين+ه أجمل صباح+ات+ي مع+ك ي ضنين+ي ي ورد عمر+ي و+عطر+ه و+ياسمين+ه ? ~ #ن_ر,PUNC NOUN+PRON PRON PART PREP V+PRON NOUN+PRON PREP NOUN+NSUFF NOUN+PRON NOUN+NSUFF+PRON CONJ+NOUN+PRON ADJ NOUN+NSUFF+PRON NOUN+PRON PART ADJ+PRON PART NOUN NOUN+PRON CONJ+NOUN+PRON CONJ+NOUN+PRON PUNC PUNC HASH,25
Gulf,4B,أصافحك مهما جرى رغم الجراح اصافحك واسامحك بس يا ترى عمري اللي راح بيسامحك ؟,أصافح+ك مهما جرى رغم ال+جراح اصافح+ك و+اسامح+ك بس يا ترى عمر+ي اللي راح ب+يسامح+ك ؟,V+PRON PART V NOUN DET+NOUN V+PRON CONJ+V+PRON PART PART PART NOUN+PRON PART V PROG_PART+V+PRON PUNC,15
Gulf,1B,الشباب العاطل عن العمل فرصتكم سوو شاي حليب وروحوا بيعوه على المتعطلين في زحمة شارع البديع ب100 فلس وياه حب شمسي وفول سوداني #bahrain,ال+شباب ال+عاطل عن ال+عمل فرص+ت+كم سو+و شاي حليب و+روح+وا بيع+و+ه على ال+متعطل+ين في زحم+ة شارع ال+بديع ب+100 فلس ويا+ه حب شمسي و+فول سوداني #bahrain,DET+NOUN DET+ADJ PREP DET+NOUN NOUN+NSUFF+PRON V+PRON NOUN NOUN CONJ+V+PRON V+PRON+PRON PREP DET+ADJ+PRON PREP NOUN+NSUFF NOUN DET+NOUN PREP+NUM NOUN NOUN+PRON NOUN ADJ CONJ+NOUN ADJ HASH,24
Gulf,4B,بعض الناس ، يجلس يترجاني بالخاص وتكفين وكلمة راس واذا قبلتهم يجي يقول . . علي الحرام انك ورع المهم وش دخلكم انا مره بنوته ومره شنب هههههههه,بعض ال+ناس ، يجلس يترجا+ني ب+ال+خاص و+تكف+ين و+كلم+ة راس و+اذا قبل+ت+هم يجي يقول . . علي ال+حرام ان+ك ورع ال+مهم وش دخل+كم انا مر+ه بنوت+ه و+مر+ه شنب هههههههه,NOUN DET+NOUN PUNC V V+PRON PREP+DET+NOUN CONJ+V+PRON CONJ+NOUN+NSUFF NOUN CONJ+PART NOUN+PRON+PRON V V PUNC PUNC PREP DET+NOUN PART+PRON NOUN DET+ADJ PART V+PRON PRON NOUN+NSUFF NOUN+NSUFF CONJ+NOUN+NSUFF NOUN EMOT,28
Gulf,4A,ماني بخيل شعور جعلك سالم مشاعري ل محبتك مرهونه شوف البدو أكرم بشر ب العالم لا صبو الفنجال م يملونه,ماني بخيل شعور جعل+ك سالم مشاعر+ي ل محب+ت+ك مرهون+ه شوف ال+بدو أكرم بشر ب ال+عالم لا صب+و ال+فنجال م يمل+ون+ه,PART ADJ NOUN V+PRON ADJ NOUN+PRON PREP NOUN+NSUFF+PRON ADJ+NSUFF V DET+NOUN ADJ NOUN PREP DET+NOUN PART V+PRON DET+NOUN PART V+PRON+PRON,20
Gulf,5B,الوفاق الأرهابيه لماذا أنخرست ألسنتكم عندما أستصاب طفلين منكم وفيكم من أرهابكم وين حمايه وحقوق الطفل ياليت منقصه يدهم موبس أصابعهم,ال+وفاق ال+أرهابي+ه لماذا أنخرس+ت ألسن+ت+كم عندما أستصاب طفل+ين من+كم و+في+كم من أرهاب+كم وين حماي+ه و+حقوق ال+طفل يا+ليت منقص+ه يد+هم مو+بس أصابع+هم,DET+NOUN DET+ADJ+NSUFF PART V+PRON NOUN+NSUFF+PRON PART V NOUN+PRON PREP+PRON CONJ+PREP+PRON PREP NOUN+PRON PART NOUN+NSUFF CONJ+NOUN DET+NOUN PART+PART V+NSUFF NOUN+PRON PART+PART NOUN+PRON,21
Gulf,3B,بخصوص البعض من الي يبي يجذب جذبة ابريل انا اقول ماله داعي يجذب جذبة ابريل كافي الجذب الي قاعد يجذبه كل يوم #جذبة_ابريل,ب+خصوص ال+بعض من الي يبي يجذب جذب+ة ابريل انا اقول ما+ل+ه داعي يجذب جذب+ة ابريل كافي ال+جذب الي قاعد يجذب+ه كل يوم #جذبة_ابريل,PREP+NOUN DET+NOUN PREP PRON V V NOUN+NSUFF NOUN PRON V PART+PREP+PRON NOUN V NOUN+NSUFF NOUN ADJ DET+NOUN PRON ADJ V+PRON NOUN NOUN HASH,23
Gulf,1B,ياخي الكويتيين قسمبالله يقولون الغاز وش هالكلام الغريب ذا ? ? ! ! ؟,ي+اخي ال+كويتي+ين قسم+ب+الله يقول+ون ال+غاز وش ه+ال+كلام ال+غريب ذا ? ? ! ! ؟,PART+NOUN DET+ADJ+PRON NOUN+PREP+NOUN V+PRON DET+NOUN PART PRON+DET+NOUN DET+ADJ PRON PUNC PUNC PUNC PUNC PUNC,14
Gulf,2B,* اليوم لقانا اللي انتظرته من اسابيع ياالله تعال وازرع الفرح فيني #hilal_sami .,* ال+يوم لقا+نا اللي انتظر+ت+ه من اسابيع يا+الله تعال و+ازرع ال+فرح في+ني #hilal_sami .,PUNC DET+NOUN NOUN+PRON PART V+PRON+PRON PREP NOUN PART+NOUN V CONJ+V DET+NOUN PREP+PRON HASH PUNC,14
Gulf,4B,م احتاج احد يسعدنيء بس بالله لحد ينكد علي ~ o ) ,م احتاج احد يسعد+نيء بس ب+الله ل+حد ينكد علي ~ o ) ,PART V NOUN V+PRON PART PREP+NOUN PART+NOUN V PREP PUNC PUNC PUNC PUNC,13
Gulf,2A,تخيلوا نروح السكول و يكون الباب مقفل و مكتوب عليه مفاجأه لقد تم تمديد الاجازه - ^ لا اغديكم ع حسابي,تخيل+وا نروح ال+سكول و يكون ال+باب مقفل و مكتوب علي+ه مفاجأ+ه لقد تم تمديد ال+اجاز+ه - ^ لا اغدي+كم ع حساب+ي,V+PRON V DET+NOUN CONJ V DET+NOUN ADJ CONJ ADJ PREP+PRON NOUN+NSUFF PART V NOUN DET+NOUN+NSUFF PUNC PUNC PART V+PRON PREP NOUN+PRON,21
Gulf,3A,سعودي جالس يتغدا مع أمه ، قالت له أمه وين الأكل إللي جابته جارتنا السورية قال : كبيته في الزبالة قالت أمه ليش قال : هي قالتلي بعطيك رز وكبه,سعودي جالس يتغدا مع أم+ه ، قال+ت ل+ه أم+ه وين ال+أكل إللي جاب+ت+ه جار+ت+نا ال+سوري+ة قال : كب+ي+ت+ه في ال+زبال+ة قال+ت أم+ه ليش قال : هي قال+ت+ل+ي ب+عطي+ك رز و+كبه,NOUN ADJ V NOUN NOUN+PRON PUNC V+PRON PREP+PRON NOUN+PRON PART DET+NOUN PRON V+PRON+PRON NOUN+NSUFF+PRON DET+ADJ+NSUFF V PUNC V+PRON+PRON+PRON PREP DET+NOUN+NSUFF V+PRON NOUN+PRON PART V PUNC PRON V+PRON+PREP+PRON PROG_PART+V+PRON NOUN CONJ+NOUN,30
Gulf,5B,كل شي في حياتي لين راح ما يرجع نفس ما كان,كل شي في حيا+ت+ي لين راح ما يرجع نفس ما كان,NOUN NOUN PREP NOUN+NSUFF+PRON PART V PART V NOUN PART V,11
Gulf,2A,تقول لي مشتاق ، وتغيب ساعات وترجع بعدها وتقول وحشتيني دامك علي ولهان وينك هالاوقات والا الملل لا عرف دربك تجيني ؟,تقول ل+ي مشتاق ، و+تغيب ساع+ات و+ترجع بعد+ها و+تقول وحشت+ي+ني دام+ك علي ولهان وين+ك ه+ال+اوقات و+الا ال+ملل لا عرف درب+ك تجي+ني ؟,V PREP+PRON ADJ PUNC CONJ+V NOUN+NSUFF CONJ+V NOUN+PRON CONJ+V V+PRON+PRON V+PRON PREP ADJ PART+PRON PRON+DET+ADJ CONJ+PART DET+NOUN PART V NOUN+PRON V+PRON PUNC,22
Gulf,4A,ممكن تمر من صوب شخص ؟ وعينك ما تلتفت له بس قلبك يلف,ممكن تمر من صوب شخص ؟ و+عين+ك ما تلتفت ل+ه بس قلب+ك يلف,ADJ V PREP NOUN NOUN PUNC CONJ+NOUN+PRON PART V PREP+PRON PART NOUN+PRON V,13
Gulf,4B,جربت الفهاوه فتعديت مرحلتها ووصلت لمرحلة أني أطالع وجهك وأشوفك تتكلم بس ما أدري وش تقول - لالأسف ما أمزح ؟ !,جرب+ت ال+فهاو+ه ف+تعدي+ت مرحل+ت+ها و+وصل+ت ل+مرحل+ة أن+ي أطالع وجه+ك و+أشوف+ك تتكلم بس ما أدري وش تقول - ل+ال+أسف ما أمزح ؟ !,V+PRON DET+NOUN+NSUFF PREP+V+PRON NOUN+NSUFF+PRON CONJ+V+PRON PREP+NOUN+NSUFF PART+PRON V NOUN+PRON CONJ+V+PRON V PART PART V PART V PUNC PREP+DET+NOUN PART V PUNC PUNC,22
Gulf,4A,الإماراتي يعمر بلده و يقتل في بلدنا و لين انقتلنا نطلع إرهابيين و لين انقتل يطلع شهيد #الإمارات #البحرين #uae #bahrain,ال+إماراتي يعمر بلد+ه و يقتل في بلد+نا و لين انقتل+نا نطلع إرهابي+ين و لين انقتل يطلع شهيد #الإمارات #البحرين #uae #bahrain,DET+NOUN V NOUN+PRON CONJ V PREP NOUN+PRON CONJ PART V+PRON V ADJ+PRON CONJ PART V V ADJ HASH HASH HASH HASH,21
Gulf,5B,"• لو كنت رسام كاريكاتير 6 . . لرسمت برميل نفط قاعد ينزف مو بترول ! ! ! ! قاعد ينزف "" دولارات "" بالملايين ! وعلقت تحت : غرامة الداوو ! ! ! ! ! ! ! ! ! ؟ ! ! ؟","• لو كن+ت رسام كاريكاتير 6 . . ل+رسم+ت برميل نفط قاعد ينزف مو بترول ! ! ! ! قاعد ينزف "" دولار+ات "" ب+ال+ملايين ! و+علق+ت تحت : غرام+ة ال+داوو ! ! ! ! ! ! ! ! ! ؟ ! ! ؟",PUNC PART V+PRON NOUN NOUN NUM PUNC PUNC PART+V+PRON NOUN NOUN ADJ V PART NOUN PUNC PUNC PUNC PUNC ADJ V PUNC NOUN+NSUFF PUNC PREP+DET+NOUN PUNC CONJ+V+PRON NOUN PUNC NOUN+NSUFF DET+NOUN PUNC PUNC PUNC PUNC PUNC PUNC PUNC PUNC PUNC PUNC PUNC PUNC PUNC,44
Gulf,1B,تلفزيون البحرين رجاء لا تحطون لنا نائب دمه ثقيل ينرفزنا ترا مو ناقصين قهر #البحرين,تلفزيون ال+بحرين رجاء لا تحط+ون ل+نا نائب دم+ه ثقيل ينرفز+نا ترا مو ناقص+ين قهر #البحرين,NOUN DET+NOUN NOUN PART V+PRON PREP+PRON NOUN NOUN+PRON ADJ V+PRON PART PART ADJ+PRON NOUN HASH,15
Gulf,1B,لما تدمع عيوني فجأة على شي مكتوم بداخلي ، وبسرعة بمسح دموعي على أساس إني قوية . .. شعور يشبه الإختناق حتى الموت,لما تدمع عيون+ي فجأ+ة على شي مكتوم ب+داخل+ي ، و+ب+سرع+ة ب+مسح دموع+ي على أساس إن+ي قوي+ة . .. شعور يشبه ال+إختناق حتى ال+موت,PART V NOUN+PRON NOUN+NSUFF PREP NOUN ADJ PREP+NOUN+PRON PUNC CONJ+PREP+ADJ+NSUFF PROG_PART+V NOUN+PRON PREP NOUN PART+PRON ADJ+NSUFF PUNC PUNC NOUN V DET+NOUN PART DET+NOUN,23
Gulf,2A,تسولف معاي كل يوم حتى بالاشياء السخيفه بس عشان مانسكت انت اجمل شي بالدنيا :( ?,تسولف معا+ي كل يوم حتى ب+ال+اشياء ال+سخيف+ه بس عشان ما+نسكت انت اجمل شي ب+ال+دنيا :( ?,V PART+PRON NOUN NOUN PART PREP+DET+NOUN DET+ADJ+NSUFF PART PART PART+V PRON ADJ NOUN PREP+DET+NOUN EMOT PUNC,16
Gulf,5B,مدريدي قاعد يمي يبي يرقع خسارته يقولي اكثر من تاهل دور الأتكيت 4 بالابطال اهو مدريد شترقع شتخلي شتهبب الشق عود ? ?,مدريدي قاعد يم+ي يبي يرقع خسار+ت+ه يقول+ي اكثر من تاهل دور ال+أتكيت 4 ب+ال+ابطال اهو مدريد ش+ترقع ش+تخل+ي ش+تهبب ال+شق عود ? ?,ADJ ADJ NOUN+PRON V V NOUN+NSUFF+PRON V+PRON ADJ PART V NOUN DET+NOUN NUM PREP+DET+NOUN PRON NOUN PART+V PART+V+PRON PART+V DET+NOUN NOUN PUNC PUNC,23
Gulf,4A,ياالله دعيتك / بصوت دااخلة غصة ارحل - بمثوااي متشهد ، ومتوضي والا بدنيااي ماني عارف ( القصه ) ازعل على الناس ولا على حظي,يا+الله دعي+ت+ك / ب+صوت دااخل+ة غص+ة ارحل - ب+مثواا+ي متشهد ، و+متوضي و+الا ب+دنياا+ي ماني عارف ( ال+قص+ه ) ازعل على ال+ناس و+لا على حظ+ي,PART+NOUN V+PRON+PRON PUNC PREP+NOUN NOUN+PRON NOUN+NSUFF V PUNC PREP+NOUN+PRON ADJ PUNC CONJ+ADJ CONJ+PART PREP+NOUN+PRON PART ADJ PUNC DET+NOUN+NSUFF PUNC V PREP DET+NOUN CONJ+PART PREP NOUN+PRON,25
Gulf,5B,حبيتك بقوه مع اني مامسكت يدك وما حضنتك  $ ولا حتى اقدر اشوفك بكل وقت لان قلبي اللي عشقك ! مو عيني,حب+ي+ت+ك ب+قو+ه مع ان+ي ما+مسك+ت يد+ك و+ما حضن+ت+ك  $ و+لا حتى اقدر اشوف+ك ب+كل وقت ل+ان قلب+ي اللي عشق+ك ! مو عين+ي,V+PRON+PRON+PRON PREP+NOUN+NSUFF NOUN PART+PRON PART+V+PRON NOUN+PRON CONJ+PART V+PRON+PRON PUNC PUNC CONJ+PART PART V V+PRON PREP+NOUN NOUN PREP+PART NOUN+PRON PART V+PRON PUNC PART NOUN+PRON,23
Gulf,3A,@alflysy شكل احد محرظك عليا قاعد لي من امس الى الحين,@alflysy شكل احد محرظ+ك علي+ا قاعد ل+ي من امس الى الحين,MENTION NOUN NOUN ADJ+PRON PREP+PRON ADJ PREP+PRON PREP NOUN PREP NOUN,11
Gulf,4B,الجو مال يجي تسونامي ويلعن اخته ويفكنا منه . . هد ويش اختنقت ازيد من ما انا مخنوق !,ال+جو مال يجي تسونامي و+يلعن اخت+ه و+يفك+نا من+ه . . هد ويش اختنق+ت ازيد من ما انا مخنوق !,DET+NOUN NOUN V NOUN CONJ+V NOUN+PRON CONJ+V+PRON PREP+PRON PUNC PUNC NOUN NOUN V+PRON ADJ PREP PART PRON ADJ PUNC,19
Gulf,3B,"مو قادر اصدق ان يوم الاحد بنشوف فيري تيل :"") راح يصير يوم الاحد ل ون بيس وفيري تيل وعييييييييييييييييييييييييييييييش","مو قادر اصدق ان يوم ال+احد ب+نشوف فيري تيل :"") راح يصير يوم ال+احد ل ون بيس و+فيري تيل وعييييييييييييييييييييييييييييييش",PART ADJ V PART NOUN DET+NOUN PROG_PART+V NOUN NOUN EMOT FUT_PART V NOUN DET+NOUN PREP NUM NOUN CONJ+NOUN NOUN EMOT,20
Gulf,2B,": أكبر مني أو أصغر مني ما دام جوك زي جوي ما يهمني عمرك ~ o ) . """,": أكبر من+ي أو أصغر من+ي ما دام جو+ك زي جو+ي ما يهم+ني عمر+ك ~ o ) . """,PUNC ADJ PREP+PRON PART ADJ PREP+PRON PART V NOUN+PRON NOUN NOUN+PRON PART V+PRON NOUN+PRON PUNC PUNC PUNC PUNC PUNC,19
Gulf,3A,وش أوصف فيك يا مكثر حلاك ؟ كل شي فيك بالزين امتلأ ? ?,وش أوصف في+ك يا م+كثر حلا+ك ؟ كل شي في+ك ب+ال+زين امتلأ ? ?,PART V PREP+PRON PART PART+ADJ NOUN+PRON PUNC NOUN NOUN PREP+PRON PREP+DET+NOUN V PUNC PUNC,14
Gulf,4B,شفت في عينك حياتي و ملفاي ، و أنت على ما قيل كل أمنياتي,شف+ت في عين+ك حيا+ت+ي و ملفا+ي ، و أنت على ما قيل كل أمني+ات+ي,V+PRON PREP NOUN+PRON NOUN+NSUFF+PRON CONJ NOUN+PRON PUNC CONJ PRON PREP PART V NOUN NOUN+NSUFF+PRON,14
Gulf,1A,الصيف عالأبواب مانبي چذي الله يرحم والديكم ? ? http://t.co/HCnKaIKo8M,ال+صيف ع+ال+أبواب ما+نبي چذي الله يرحم والد+ي+كم ? ? http://t.co/HCnKaIKo8M,DET+NOUN PREP+DET+NOUN PART+V ADV NOUN V NOUN+NSUFF+PRON PUNC PUNC URL,10
Gulf,4B,هو مو بس مآ يتعوض هو حشآ محدن يقدر يآخذ مگآنہ ?,هو مو بس مآ يتعوض هو حشآ م+حد+ن يقدر يآخذ مگآن+ہ ?,PRON PART PART PART V PRON NOUN PART+NOUN+NSUFF V V NOUN+PRON PUNC,12
Gulf,1A,ذي التغريدة مجرد كلام فاضي ياخذ بضع ثواني من حياتكم البائسه ? ? .,ذي ال+تغريد+ة مجرد كلام فاضي ياخذ بضع ثواني من حيا+ت+كم ال+بائس+ه ? ? .,PRON DET+NOUN+NSUFF NOUN NOUN ADJ V NOUN NOUN PREP NOUN+NSUFF+PRON DET+ADJ+NSUFF PUNC PUNC PUNC,14
Gulf,3B,@MajHomesick @ibahrani انجان زيين استيقظ ولكن ضربوا ولده هالمجنسين ! ! ! هالاشكال ما تستيقظ الا بالجزمة يا شيخ,@MajHomesick @ibahrani انجان زيين استيقظ و+لكن ضرب+وا ولد+ه ه+ال+مجنس+ين ! ! ! ه+ال+اشكال ما تستيقظ الا ب+ال+جزم+ة يا شيخ,MENTION MENTION PART ADJ V CONJ+CONJ V+PRON NOUN+PRON PRON+DET+ADJ+PRON PUNC PUNC PUNC PRON+DET+NOUN PART V PART PREP+DET+NOUN+NSUFF PART NOUN,19
Gulf,4B,والحمدلله على الصديقات اللي يسمعونا رغم إن كل كلامنا معيود ? ? ? ?,و+ال+حمد+لله على ال+صديق+ات اللي يسمع+و+نا رغم إن كل كلام+نا معيود ? ? ? ?,CONJ+DET+NOUN+NOUN PREP DET+NOUN+NSUFF PART V+PRON+PRON NOUN PART NOUN NOUN+PRON ADJ PUNC PUNC PUNC PUNC,14
Gulf,4A,@Aljazita حكومة الإمارات تجيبهم دعم لالنظام في البحرين وتدريب مجاني وبعضهم يتسلى فينا ، ، اكشن,@Aljazita حكوم+ة ال+إمارات تجيب+هم دعم ل+ال+نظام في ال+بحرين و+تدريب مجاني و+بعض+هم يتسلى في+نا ، ، اكشن,MENTION NOUN+NSUFF DET+NOUN V+PRON NOUN PREP+DET+NOUN PREP DET+NOUN CONJ+NOUN ADJ CONJ+NOUN+PRON V PREP+PRON PUNC PUNC NOUN,16
Gulf,4A,مومعقوله الي قاعد يصير باليونايتد ماكو هيبه في مسرح الاستهتار شنو قاعد يسوي مويس مهما كان في ضروف بس مومعقوله هذا المستوه,مو+معقول+ه الي قاعد يصير ب+ال+يونايتد ماكو هيب+ه في مسرح ال+استهتار شنو قاعد يسو+ي مويس مهما كان في ضروف بس مو+معقول+ه هذا ال+مستوه,PART+ADJ+NSUFF PRON ADJ V PREP+DET+NOUN PART NOUN+NSUFF PREP NOUN DET+NOUN PART ADJ V+PRON NOUN PART V PREP NOUN PART PART+ADJ+NSUFF PRON DET+NOUN,22
Gulf,2A,اخوي ترا ماله داعي تصارخ كل ما شلت لك حديدة شوي شوي لا تزق بالغلط,اخو+ي ترا ما+ل+ه داعي تصارخ كل ما شلت ل+ك حديد+ة شوي شوي لا تزق ب+ال+غلط,NOUN+PRON PART PART+PREP+PRON NOUN V NOUN PART V PREP+PRON NOUN+NSUFF ADJ ADJ PART V PREP+DET+NOUN,15
Gulf,5B,?  كلك غيااب وش تتغلى عليه موعد سواليفك دقيقة وغيبتك عاام ? .,?  كل+ك غيااب وش تتغلى علي+ه موعد سواليف+ك دقيق+ة و+غيب+ت+ك عاام ? .,PUNC PUNC NOUN+PRON NOUN PART V PREP+PRON NOUN NOUN+PRON NOUN+NSUFF CONJ+NOUN+NSUFF+PRON NOUN PUNC PUNC,14
Gulf,2B,هالمجتمع لازم علاقاتهم تنتهي بتجريح و حكي واطي ماعندهم ثقافه النهايات ترا عادي تنتهون وانتم تذكرون بعض بالخير او حتى تبتسمون لبعض من بعيد .,ه+ال+مجتمع لازم علاق+ات+هم تنتهي ب+تجريح و حكي واطي ما+عند+هم ثقاف+ه ال+نهاي+ات ترا عادي تنته+ون و+انتم تذكر+ون بعض ب+ال+خير او حتى تبتسم+ون ل+بعض من بعيد .,PRON+DET+NOUN ADJ NOUN+NSUFF+PRON V PREP+NOUN CONJ NOUN ADJ PART+NOUN+PRON NOUN+NSUFF DET+NOUN+NSUFF PART ADJ V+PRON CONJ+PRON V+PRON NOUN PREP+DET+NOUN PART PART V+PRON PREP+NOUN PREP NOUN PUNC,25
Gulf,3A,من تغير يجيب الله ألف غيرة ومن نسى ماني بحاجته لا ذكر ، يمكن انه في غيابه ألف خيرة والعمر ما يوقف على غيبة بشر,من تغير يجيب الله ألف غير+ة و+من نسى ماني ب+حاج+ت+ه لا ذكر ، يمكن ان+ه في غياب+ه ألف خير+ة و+ال+عمر ما يوقف على غيب+ة بشر,PART V V NOUN NUM NOUN+PRON CONJ+PART V PART PREP+NOUN+NSUFF+PRON PART V PUNC V PART+PRON PREP NOUN+PRON NUM NOUN+NSUFF CONJ+DET+NOUN PART V PREP NOUN+NSUFF NOUN,25
Gulf,3A,وقف وعطني كل شي خذيته شوق ووفا واحساس قلبي وحب واماني ? ? ? ?,وقف و+عط+ني كل شي خذ+ي+ت+ه شوق و+وفا و+احساس قلب+ي و+حب و+اماني ? ? ? ?,V CONJ+V+PRON NOUN NOUN V+PRON+PRON+PRON NOUN CONJ+NOUN CONJ+NOUN NOUN+PRON CONJ+NOUN CONJ+NOUN PUNC PUNC PUNC PUNC,15
Gulf,1A,طول عمري انا زعلان غير لما بكون وياك ارجعيلي,طول عمر+ي انا زعلان غير لما ب+كون ويا+ك ارجع+ي+ل+ي,NOUN NOUN+PRON PRON ADJ NOUN PART PROG_PART+V NOUN+PRON V+PRON+PREP+PRON,9
Gulf,4A,تبي الفرقا ؟ افرق شعرك نص يمين ونص يسار ، غير كيذا مقدر اساعدك,تبي ال+فرقا ؟ افرق شعر+ك نص يمين و+نص يسار ، غير كيذا م+قدر اساعد+ك,V DET+NOUN PUNC V NOUN+PRON NOUN NOUN CONJ+NOUN NOUN PUNC NOUN ADV PART+V V+PRON,14
Gulf,2A,ما ابالغ بس قسما إنها من اجمل البنات اللي ب هالعمر ، ياخي حتى ملامح البرآءه لسا فيها ما شاء الله @b_damdoom http://t.co/1rmt0mhvwm,ما ابالغ بس قسم+ا إن+ها من اجمل ال+بنات اللي ب ه+ال+عمر ، ي+اخي حتى ملامح ال+برآء+ه لسا في+ها ما شاء الله @b_damdoom http://t.co/1rmt0mhvwm,PART V PART NOUN+CASE PART+PRON PREP ADJ DET+NOUN PART PREP PRON+DET+NOUN PUNC PART+NOUN PART NOUN DET+NOUN+NSUFF ADV PREP+PRON PART V NOUN MENTION URL,23
Gulf,2A,تخيلوا بس ادق على ديما وجوالها يطلع مو مغلق ? ? ? ? ? ? ? ?,تخيل+وا بس ادق على ديما و+جوال+ها يطلع مو مغلق ? ? ? ? ? ? ? ?,V+PRON PART V PREP NOUN CONJ+NOUN+PRON V PART ADJ PUNC PUNC PUNC PUNC PUNC PUNC PUNC PUNC,17
Gulf,5A,لما تفكر فى حاجة و تلاقى اللى قدامك قالها ! وات ايز زيس ! ! !,لما تفكر فى حاج+ة و تلاقى اللى قدام+ك قال+ها ! وات ايز زيس ! ! !,PART V PREP NOUN+NSUFF CONJ V PRON NOUN+PRON V+PRON PUNC PART V PRON PUNC PUNC PUNC,16
Gulf,4A,كنت اكتئب لما اشوف وجهي بالكاميرا الانجليزي لين ماشفت وجهي على ثلاجة القهوة . اللهم حسن الخطأ فقط,كن+ت اكتئب لما اشوف وجه+ي ب+ال+كاميرا ال+انجليزي لين ما+شفت وجه+ي على ثلاج+ة ال+قهو+ة . اللهم حسن ال+خطأ فقط,V+PRON V PART V NOUN+PRON PREP+DET+NOUN DET+ADJ PART PART+V NOUN+PRON PREP NOUN+NSUFF DET+NOUN+NSUFF PUNC NOUN V DET+NOUN ADV,18
Gulf,2B,نادر ما يتكلم عن نفسه ، ولو حبيت تعرف شيء عنه تقرب منه وهو بنفسه راح يقولك #العذراء,نادر ما يتكلم عن نفس+ه ، و+لو حب+ي+ت تعرف شيء عن+ه تقرب من+ه و+هو ب+نفس+ه راح يقول+ك #العذراء,ADJ PART V PREP NOUN+PRON PUNC CONJ+PART V+PRON+PRON V NOUN PREP+PRON V PREP+PRON CONJ+PRON PREP+NOUN+PRON FUT_PART V+PRON HASH,18
Gulf,5A,الاستهتار الزائد بالخصم واللامبالاه ! ! كانت هذيه نتائجها لالأسف ! ! اللاعبين مافيه اي تقدير منهم ولا روح لالأسف ! !,ال+استهتار ال+زائد ب+ال+خصم و+ال+لا+مبالا+ه ! ! كان+ت هذيه نتائج+ها ل+ال+أسف ! ! ال+لاعب+ين ما+في+ه اي تقدير من+هم و+لا روح ل+ال+أسف ! !,DET+NOUN DET+ADJ PREP+DET+NOUN CONJ+DET+PART+NOUN+NSUFF PUNC PUNC V+PRON PRON NOUN+PRON PREP+DET+NOUN PUNC PUNC DET+NOUN+PRON PART+PREP+PRON PART NOUN PREP+PRON CONJ+PART NOUN PREP+DET+NOUN PUNC PUNC,22
Gulf,1B,كنت آكل جلكسي قلت لإختي جيبي جوال أمي قالت ف يدك (: فهمتوا يحليلها سامجه زي أختها,كن+ت آكل جلكسي قل+ت ل+إخت+ي جيب+ي جوال أم+ي قال+ت ف يد+ك (: فهم+ت+وا ي+حليل+ها سامج+ه زي أخت+ها,V+PRON V NOUN V+PRON PREP+NOUN+PRON V+PRON NOUN NOUN+PRON V+PRON PREP NOUN+PRON EMOT V+PRON+PRON PART+ADJ+PRON ADJ+NSUFF NOUN NOUN+PRON,17
Gulf,1B,@Ghazi_alsmiri ياهلا ومية غلا ، ، مساك وأوقاتك وأيامك كمان يارب كلها خير ورضاء ومحبه مع اهلك وناسك ياحلو . ..,@Ghazi_alsmiri يا+هلا و+مي+ة غلا ، ، مسا+ك و+أوقات+ك و+أيام+ك كمان يا+رب كل+ها خير و+رضاء و+محب+ه مع اهل+ك و+ناس+ك يا+حلو . ..,MENTION PART+NOUN CONJ+NUM+NSUFF NOUN PUNC PUNC NOUN+PRON CONJ+NOUN+PRON CONJ+NOUN+PRON ADV PART+NOUN NOUN+PRON NOUN CONJ+NOUN CONJ+NOUN+NSUFF NOUN NOUN+PRON CONJ+NOUN+PRON PART+ADJ PUNC PUNC,21
